,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
12,636,73.78508347699045,18.540726272756867,49.017711198480534,0,2006-01-27 12:00:00,2025
13,637,76.05528978802066,18.540726272756867,49.017711198480534,0,2006-01-27 13:00:00,2025
14,638,75.90855255371102,18.540726272756867,49.017711198480534,0,2006-01-27 14:00:00,2025
15,639,73.7454657814895,18.540726272756867,49.017711198480534,0,2006-01-27 15:00:00,2025
16,640,70.39032860877612,18.540726272756867,49.017711198480534,0,2006-01-27 16:00:00,2025
17,641,67.62460978207542,18.540726272756867,49.017711198480534,0,2006-01-27 17:00:00,2025
18,642,71.92534487468846,18.540726272756867,49.017711198480534,0,2006-01-27 18:00:00,2025
19,643,75.19971673656948,18.540726272756867,49.017711198480534,0,2006-01-27 19:00:00,2025
20,644,75.00849742274664,18.540726272756867,49.017711198480534,0,2006-01-27 20:00:00,2025
21,645,73.02302407951318,18.540726272756867,49.017711198480534,0,2006-01-27 21:00:00,2025
22,646,71.2048923951574,18.540726272756867,49.017711198480534,0,2006-01-27 22:00:00,2025
23,647,71.06550153132942,18.540726272756867,49.017711198480534,0,2006-01-27 23:00:00,2025
0,624,75.17778754978502,21.332042703075615,39.44086828034383,0,2006-01-27 00:00:00,2030
1,625,72.3684386188249,21.332042703075615,39.44086828034383,0,2006-01-27 01:00:00,2030
2,626,67.79303176380813,21.332042703075615,39.44086828034383,0,2006-01-27 02:00:00,2030
3,627,65.96793035976259,21.332042703075615,39.44086828034383,0,2006-01-27 03:00:00,2030
4,628,64.93230196671323,21.332042703075615,39.44086828034383,0,2006-01-27 04:00:00,2030
5,629,64.86135176278282,21.332042703075615,39.44086828034383,0,2006-01-27 05:00:00,2030
6,630,64.37712096777314,21.332042703075615,39.44086828034383,0,2006-01-27 06:00:00,2030
7,631,65.22622617330964,21.332042703075615,39.44086828034383,0,2006-01-27 07:00:00,2030
8,632,66.87156824467617,21.332042703075615,39.44086828034383,0,2006-01-27 08:00:00,2030
9,633,70.48636950529155,21.332042703075615,39.44086828034383,0,2006-01-27 09:00:00,2030
10,634,72.40358312455855,21.332042703075615,39.44086828034383,0,2006-01-27 10:00:00,2030
11,635,74.79627879524786,21.332042703075615,39.44086828034383,0,2006-01-27 11:00:00,2030
12,636,77.98909381071638,21.332042703075615,39.44086828034383,0,2006-01-27 12:00:00,2030
13,637,80.194314195525,21.332042703075615,39.44086828034383,0,2006-01-27 13:00:00,2030
14,638,80.07433286733405,21.332042703075615,39.44086828034383,0,2006-01-27 14:00:00,2030
15,639,77.92116400926534,21.332042703075615,39.44086828034383,0,2006-01-27 15:00:00,2030
16,640,74.62195279733186,21.332042703075615,39.44086828034383,0,2006-01-27 16:00:00,2030
17,641,71.94506327452582,21.332042703075615,39.44086828034383,0,2006-01-27 17:00:00,2030
18,642,76.3376751861506,21.332042703075615,39.44086828034383,0,2006-01-27 18:00:00,2030
19,643,79.66737171487006,21.332042703075615,39.44086828034383,0,2006-01-27 19:00:00,2030
20,644,79.50253684929939,21.332042703075615,39.44086828034383,0,2006-01-27 20:00:00,2030
21,645,77.4725020836421,21.332042703075615,39.44086828034383,0,2006-01-27 21:00:00,2030
22,646,75.61120640198881,21.332042703075615,39.44086828034383,0,2006-01-27 22:00:00,2030
23,647,75.41468898410761,21.332042703075615,39.44086828034383,0,2006-01-27 23:00:00,2030
0,624,82.70044173759068,25.08712193117378,30.62901902683373,0,2006-01-27 00:00:00,2035
1,625,79.69226067141847,25.08712193117378,30.62901902683373,0,2006-01-27 01:00:00,2035
2,626,74.93150410684125,25.08712193117378,30.62901902683373,0,2006-01-27 02:00:00,2035
3,627,73.05201991947195,25.08712193117378,30.62901902683373,0,2006-01-27 03:00:00,2035
4,628,71.99960269600341,25.08712193117378,30.62901902683373,0,2006-01-27 04:00:00,2035
5,629,71.95780071827853,25.08712193117378,30.62901902683373,0,2006-01-27 05:00:00,2035
6,630,71.51556492867286,25.08712193117378,30.62901902683373,0,2006-01-27 06:00:00,2035
7,631,72.45064124570865,25.08712193117378,30.62901902683373,0,2006-01-27 07:00:00,2035
8,632,74.25890263861827,25.08712193117378,30.62901902683373,0,2006-01-27 08:00:00,2035
9,633,77.94825687056104,25.08712193117378,30.62901902683373,0,2006-01-27 09:00:00,2035
10,634,79.89171276176964,25.08712193117378,30.62901902683373,0,2006-01-27 10:00:00,2035
11,635,82.30076589950413,25.08712193117378,30.62901902683373,0,2006-01-27 11:00:00,2035
12,636,85.5480393031974,25.08712193117378,30.62901902683373,0,2006-01-27 12:00:00,2035
13,637,87.76068976048546,25.08712193117378,30.62901902683373,0,2006-01-27 13:00:00,2035
14,638,87.66752184305908,25.08712193117378,30.62901902683373,0,2006-01-27 14:00:00,2035
15,639,85.44434794195124,25.08712193117378,30.62901902683373,0,2006-01-27 15:00:00,2035
16,640,82.08561185624703,25.08712193117378,30.62901902683373,0,2006-01-27 16:00:00,2035
17,641,79.41135863316391,25.08712193117378,30.62901902683373,0,2006-01-27 17:00:00,2035
18,642,84.07819615527052,25.08712193117378,30.62901902683373,0,2006-01-27 18:00:00,2035
19,643,87.59897646889314,25.08712193117378,30.62901902683373,0,2006-01-27 19:00:00,2035
20,644,87.45881913135467,25.08712193117378,30.62901902683373,0,2006-01-27 20:00:00,2035
21,645,85.29958923617814,25.08712193117378,30.62901902683373,0,2006-01-27 21:00:00,2035
22,646,83.31713361948196,25.08712193117378,30.62901902683373,0,2006-01-27 22:00:00,2035
23,647,83.04620461463055,25.08712193117378,30.62901902683373,0,2006-01-27 23:00:00,2035
0,624,90.89376324665777,28.51962404019774,23.346814896749873,0,2006-01-27 00:00:00,2040
1,625,87.6341091055877,28.51962404019774,23.346814896749873,0,2006-01-27 01:00:00,2040
2,626,82.65241769756102,28.51962404019774,23.346814896749873,0,2006-01-27 02:00:00,2040
3,627,80.71143666390006,28.51962404019774,23.346814896749873,0,2006-01-27 03:00:00,2040
4,628,79.64328914550191,28.51962404019774,23.346814896749873,0,2006-01-27 04:00:00,2040
5,629,79.64168024612972,28.51962404019774,23.346814896749873,0,2006-01-27 05:00:00,2040
6,630,79.25998537339467,28.51962404019774,23.346814896749873,0,2006-01-27 06:00:00,2040
7,631,80.30631376772087,28.51962404019774,23.346814896749873,0,2006-01-27 07:00:00,2040
8,632,82.32515325719277,28.51962404019774,23.346814896749873,0,2006-01-27 08:00:00,2040
9,633,86.09114278444414,28.51962404019774,23.346814896749873,0,2006-01-27 09:00:00,2040
10,634,88.057129226855,28.51962404019774,23.346814896749873,0,2006-01-27 10:00:00,2040
11,635,90.47197095903283,28.51962404019774,23.346814896749873,0,2006-01-27 11:00:00,2040
12,636,93.77141668730103,28.51962404019774,23.346814896749873,0,2006-01-27 12:00:00,2040
13,637,95.9789876065176,28.51962404019774,23.346814896749873,0,2006-01-27 13:00:00,2040
14,638,95.92317038342877,28.51962404019774,23.346814896749873,0,2006-01-27 14:00:00,2040
15,639,93.61948123289747,28.51962404019774,23.346814896749873,0,2006-01-27 15:00:00,2040
16,640,90.20240492717109,28.51962404019774,23.346814896749873,0,2006-01-27 16:00:00,2040
17,641,87.55019423737781,28.51962404019774,23.346814896749873,0,2006-01-27 17:00:00,2040
18,642,92.56028819558024,28.51962404019774,23.346814896749873,0,2006-01-27 18:00:00,2040
19,643,96.31840052857872,28.51962404019774,23.346814896749873,0,2006-01-27 19:00:00,2040
20,644,96.2129936803123,28.51962404019774,23.346814896749873,0,2006-01-27 20:00:00,2040
21,645,93.89177447666206,28.51962404019774,23.346814896749873,0,2006-01-27 21:00:00,2040
22,646,91.75711152737651,28.51962404019774,23.346814896749873,0,2006-01-27 22:00:00,2040
23,647,91.38617794113905,28.51962404019774,23.346814896749873,0,2006-01-27 23:00:00,2040
0,624,98.3752994780477,31.11008816364812,17.693275100423357,0,2006-01-27 00:00:00,2045
1,625,94.85817952414745,31.11008816364812,17.693275100423357,0,2006-01-27 01:00:00,2045
2,626,89.59664403790565,31.11008816364812,17.693275100423357,0,2006-01-27 02:00:00,2045
3,627,87.56372799410833,31.11008816364812,17.693275100423357,0,2006-01-27 03:00:00,2045
4,628,86.45758461539347,31.11008816364812,17.693275100423357,0,2006-01-27 04:00:00,2045
5,629,86.48388954564435,31.11008816364812,17.693275100423357,0,2006-01-27 05:00:00,2045
6,630,86.1346332994931,31.11008816364812,17.693275100423357,0,2006-01-27 06:00:00,2045
7,631,87.28484099567332,31.11008816364812,17.693275100423357,0,2006-01-27 07:00:00,2045
8,632,89.50127469444729,31.11008816364812,17.693275100423357,0,2006-01-27 08:00:00,2045
9,633,93.41595414361868,31.11008816364812,17.693275100423357,0,2006-01-27 09:00:00,2045
10,634,95.4474076182459,31.11008816364812,17.693275100423357,0,2006-01-27 10:00:00,2045
11,635,97.92744137489538,31.11008816364812,17.693275100423357,0,2006-01-27 11:00:00,2045
12,636,101.34674566671912,31.11008816364812,17.693275100423357,0,2006-01-27 12:00:00,2045
13,637,103.60669973994341,31.11008816364812,17.693275100423357,0,2006-01-27 13:00:00,2045
14,638,103.57544639388844,31.11008816364812,17.693275100423357,0,2006-01-27 14:00:00,2045
15,639,101.15740768667263,31.11008816364812,17.693275100423357,0,2006-01-27 15:00:00,2045
16,640,97.61320351204218,31.11008816364812,17.693275100423357,0,2006-01-27 16:00:00,2045
17,641,94.90914518559879,31.11008816364812,17.693275100423357,0,2006-01-27 17:00:00,2045
18,642,100.28487820375757,31.11008816364812,17.693275100423357,0,2006-01-27 18:00:00,2045
19,643,104.30324668972786,31.11008816364812,17.693275100423357,0,2006-01-27 19:00:00,2045
20,644,104.21933919109668,31.11008816364812,17.693275100423357,0,2006-01-27 20:00:00,2045
21,645,101.72666060089503,31.11008816364812,17.693275100423357,0,2006-01-27 21:00:00,2045
22,646,99.43206702235024,31.11008816364812,17.693275100423357,0,2006-01-27 22:00:00,2045
23,647,98.98218406206436,31.11008816364812,17.693275100423357,0,2006-01-27 23:00:00,2045
0,624,104.46933528394786,33.13061584212637,14.982952044401252,0,2006-01-27 00:00:00,2050
1,625,100.73789421583194,33.13061584212637,14.982952044401252,0,2006-01-27 01:00:00,2050
2,626,95.2368479057996,33.13061584212637,14.982952044401252,0,2006-01-27 02:00:00,2050
3,627,93.12385903536949,33.13061584212637,14.982952044401252,0,2006-01-27 03:00:00,2050
4,628,91.98340938138396,33.13061584212637,14.982952044401252,0,2006-01-27 04:00:00,2050
5,629,92.03133140964641,33.13061584212637,14.982952044401252,0,2006-01-27 05:00:00,2050
6,630,91.70546411968357,33.13061584212637,14.982952044401252,0,2006-01-27 06:00:00,2050
7,631,92.94091752067658,33.13061584212637,14.982952044401252,0,2006-01-27 07:00:00,2050
8,632,95.31963176712605,33.13061584212637,14.982952044401252,0,2006-01-27 08:00:00,2050
9,633,99.36667445262935,33.13061584212637,14.982952044401252,0,2006-01-27 09:00:00,2050
10,634,101.45781043914104,33.13061584212637,14.982952044401252,0,2006-01-27 10:00:00,2050
11,635,103.99936073125716,33.13061584212637,14.982952044401252,0,2006-01-27 11:00:00,2050
12,636,107.52656528867936,33.13061584212637,14.982952044401252,0,2006-01-27 12:00:00,2050
13,637,109.83716776485548,33.13061584212637,14.982952044401252,0,2006-01-27 13:00:00,2050
14,638,109.82468913279695,33.13061584212637,14.982952044401252,0,2006-01-27 14:00:00,2050
15,639,107.30755919581657,33.13061584212637,14.982952044401252,0,2006-01-27 15:00:00,2050
16,640,103.64928686014042,33.13061584212637,14.982952044401252,0,2006-01-27 16:00:00,2050
17,641,100.89296714562246,33.13061584212637,14.982952044401252,0,2006-01-27 17:00:00,2050
18,642,106.57480463919484,33.13061584212637,14.982952044401252,0,2006-01-27 18:00:00,2050
19,643,110.81192916419988,33.13061584212637,14.982952044401252,0,2006-01-27 19:00:00,2050
20,644,110.74419617449968,33.13061584212637,14.982952044401252,0,2006-01-27 20:00:00,2050
21,645,108.10810425616543,33.13061584212637,14.982952044401252,0,2006-01-27 21:00:00,2050
22,646,105.67987932537233,33.13061584212637,14.982952044401252,0,2006-01-27 22:00:00,2050
23,647,105.16714374438263,33.13061584212637,14.982952044401252,0,2006-01-27 23:00:00,2050
