Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3369.3643297516805,7403.904762489723,11654.075863866376,15917.040107102943,20190.002674955114,24557.938622591777,29456.958710439278,34470.4212224297,39593.90672849352,44823.14383295973,50161.0763726018,58193.44618939824,66332.61935847867,74575.65475458579,82919.61992390809,91361.58120239235,99905.37331542691,108543.47425362945,117272.23090302694,125851.66387950546,134218.2622152981,142493.7903159938,150812.05740929686,159148.83696338767,167523.68779314123,175842.58550388893,183115.4051568219,190383.51073871405,197646.9208933256,204905.6836841658,212162.74910589357
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4227.080082904476,5057.878277065899,6937.513284108672,8800.273608379137,10644.249580019477,12530.009815284395,15829.393824409335,19133.80615242972,22441.361262327373,25750.365793916408,29078.845321835215,32516.459656512434,35971.06038855598,39440.606068646615,42923.12481939605,46416.68769436324,49931.54442080873,53454.89472864848,56984.14294568471,60120.09913419209,62778.16933863072,65429.59513707255,68070.27970983586,70662.09524361411,73237.05134442932,75664.21306078654,76642.33235758878,77604.32900779041,78550.3889405818,79480.85089089055,80400.0679232986
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2995.108645864633,3270.3319712795783,4053.6573646512315,4834.747902208753,5604.1695252553445,6277.853398927332,8876.885948387133,11386.058540433212,13806.612569001141,16139.864660732826,18399.996035145567,20658.228269064555,22841.982302325283,24951.587682265676,26987.402876529082,28949.821330417468,30844.04346117077,32663.62413474612,34408.14845777728,35867.28022369869,36955.26496778392,37975.93582757961,38903.590647288234,39735.757656246875,40504.65733669978,41136.913916729216,40531.55382561753,39929.97280770059,39332.28854572109,38738.61151174922,38149.2728823885
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,398.9875467944067,534.9500957722524,963.8576173279511,1386.6595539292375,1791.2588057999826,2129.2805345055685,3470.8678645133514,4705.686980042312,5839.488910428472,6877.757083774646,7830.911500108339,8734.58442488277,9558.364205292415,10305.953900205135,10980.89040712951,11586.557903595429,12126.278687652652,12601.170138481571,13013.781605083585,13334.621056372747,13497.382489978841,13611.929186197442,13672.513851693862,13683.149720135138,13656.814760651316,13577.76545258588,13163.448592688834,12761.775001135957,12372.35883667984,11994.826033606792,11628.813942339151
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38868.024087089565,38591.246880431536,37963.06973989167,37318.797378617026,36630.193879773346,36548.37694984662,36698.26622732595,36815.04152255783,36901.50843801645,36960.36267163561,36987.49471032378,37021.008629447555,37028.85367012115,37013.72031457767,36978.28848660271,36925.27358669869,36858.52284798791,36776.5983872859,36681.41051511714,36733.85684699215,36890.50907464257,37030.067629809826,37089.751926948345,37113.32727735156,37114.848943188976,37139.650485443526,36184.86300873941,35177.85610704023,34121.25048680202,33016.27061867454,31859.660268896103
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20724.42303166639,20426.955998770565,19822.63093721197,19225.3274064779,18635.85740291291,18019.007601998677,17476.384778333242,16953.737887377243,16450.64654639224,15966.677960787234,15497.85648468771,15053.467948612606,14624.065528855808,14209.616320498637,13810.08219856389,13425.437183008838,13052.249758205711,12693.123939302484,12347.834520280432,12072.301234081546,11860.249843761798,11650.620295373315,11426.360962618743,11202.59146189058,10982.36844097129,10783.142184298433,10341.309310150737,9897.37979336034,9451.373946764257,9004.528233792375,8555.857498938934
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19077.330934790753,18362.53835390946,17360.496680537144,16403.559421658552,15492.513986969641,14483.05440099962,13713.035221853157,12984.372786765824,12294.880804604976,11642.448010670543,11021.727111272918,10438.629181131855,9882.975636925252,9353.452484219586,8848.719381756791,8367.508931327757,7898.80723588677,7448.599734027671,7015.693828586092,6630.474406095771,6272.990762109656,5917.744538282093,5559.143708611135,5205.621842851771,4859.989528436748,4525.178829776379,4032.747156928146,3565.1537435500545,3122.212972257186,2703.7490766010155,2309.163761280339
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19801.432286795836,19600.406753497788,19296.009785472466,18985.756466402898,18681.965717962303,18045.73655916303,17554.15375532525,17064.37648822003,16576.516020170166,16090.667151398735,15605.844551118571,15142.719115361517,14677.882239850518,14211.082410846462,13741.964920419861,13270.2110567966,12783.02556159813,12287.933117820037,11784.418297851738,11232.77333218817,10671.35887391349,10101.327267554456,9527.131330568967,8951.527246781865,8376.916924072806,7802.453729099744,7080.979171550041,6378.176494873833,5694.6349460979745,5030.950940453623,4387.732159396686
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14200.428187982425,13818.934049176292,13369.703743113463,12929.757789483188,12506.969129655336,11847.990605134177,11413.065699901323,10986.815805726721,10569.182963413356,10160.092871165267,9759.64246600362,9381.452625316413,9009.06345460203,8642.06472776525,8280.003309821115,7922.4697444854755,7559.185774348047,7197.422459284857,6836.776732589381,6406.928151231518,5983.510105116814,5565.7291818725935,5158.229799551398,4762.239021600522,4378.67168834225,4006.8489060524726,3574.22744131101,3164.954005556033,2778.3226049600453,2413.6580430311496,2070.3162639213137
