,2020,2025,2030,2035,2040,2045,2050
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999987,15.302186369999605,15.302186369999612,15.302186369999639,15.302186369999754,15.30218636999973,15.302186369999754
phs,1.3709732133316135,0.01298595267772817,0.7566426361418798,1.6459016841157876,4.26678285786264,5.91931669034628,11.05120189153381
offshore_f,0.0,0.0,0.0,0.0,0.0,0.0,65.43929976659106
offshore_g,0.0,0.0,0.0,5.620544649355277,39.122495857222916,54.771494200112414,70.42049254300137
onshore,25.672679102256538,32.99567158507232,39.82228417230632,93.01366041654086,119.75153221823733,146.77384946463263,171.80504859813507
onshore_V110,,,,,,,
pv_g,9.524232366375484,11.646147840630004,34.1136857993546,42.93243342405015,66.24115890058071,76.82978864703828,85.6182377530422
pv_g_ns,,,,,,,
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanization,0.0,0.0,8.318318214150306,14.060518534949933,29.06677472946295,39.24999999999725,46.00000000000614
ocgt,1.4320798373399664,0.0,0.0,0.9058916937199197,1.9727308198452844,2.1769971339130887,2.4533986620211814
ccgt,6.655054885698114,0.0,0.04037528316434853,5.496743166131615,18.16123654677134,27.944734077171923,30.312891346169977
coal,6.891912758017702,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,377.17326279304416,372.5757688938476,364.90512342710446,320.1315453434113,264.32409795555503,240.77350704410912,159.5704870055724
h2_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery1,0.0,0.0,0.0,0.10677573678654352,0.262943241991007,0.4014168158343627,0.5633460727310102
battery4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrolysis,0.0,4.800000000001015,19.99999999999983,23.19999999999887,26.40000000000323,33.599999999999376,39.999999999998785
hydrogen,0.0,0.0,0.11974018101905416,3.194315964964816,3.621661090712353,4.668824490739978,7.289147880923835
methane,0.0,0.0,4.34470227634945,7.429460939059049,22.022174143185,34.18172179898605,48.65110032135786
methanation,0.0,0.0,0.0,0.0,7.500361220227503,10.128099052548531,11.86983698315093
pyrogazification,0.0,0.0,0.0,0.0,0.0,0.0,10.854563237143807
natural_gas,154.14703483181663,131.24926765247054,94.30448553065139,71.95981100955754,47.98289437410771,30.549312032526004,17.47627215202954
geothermal,0.0011692863660480383,0.0009674883283603883,0.004891697071582605,0.003316960247723798,0.002646419320677613,2.199999999999999,2.2567431626743675
central_gas_boiler,12.891948965718182,15.972487934983066,18.830040251372473,21.027719385342348,22.85066198302089,22.24188020583129,23.609742935862982
central_wood_boiler,0.02137894000165051,0.010260360590745437,0.0016766665968402652,0.0015579356142761758,0.0014624393285191859,0.0013673876860958,0.0013167116796961827
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
