Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3369.3643297516805,7403.904762489723,11654.075863866376,15917.040107102943,20190.002674955114,24557.938622591777,29456.958710439278,34470.4212224297,39593.90672849352,44823.14383295973,50161.0763726018,58193.44618939824,66332.61935847867,74575.65475458579,82919.61992390809,91361.58120239235,99905.49457051331,108543.73886476786,117272.66035973157,125852.26036644848,134219.01783550152,142496.60624548252,150817.10495485776,159156.2566116363,167533.6212200121,175855.0598195086,183128.79076131547,190397.82899144097,197662.192802098,204921.9297298112,212179.99452583314
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4227.080082904476,5057.878277065899,6937.513284108672,8800.273608379137,10644.249580019477,12530.009815284395,15829.393824409335,19133.80615242972,22441.361262327373,25750.365793916408,29078.845321835215,32516.459656512434,35971.06038855598,39440.606068646615,42923.12481939605,46416.68769436324,49931.762290837134,53455.35427363183,56984.86558017199,60121.065065460985,62779.344656945716,65433.36405082734,68076.78914728324,70671.42167166117,73249.28031631492,75679.23822369786,76658.32521129937,77621.29541860486,78568.33304273157,79499.7751093093,80419.97848969769
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2995.108645864633,3270.3319712795783,4053.6573646512315,4834.747902208753,5604.1695252553445,6277.853398927332,8876.885948387133,11386.058540433212,13806.612569001141,16139.864660732826,18399.996035145567,20658.228269064555,22841.98230232528,24951.587682265676,26987.40287652908,28949.821330417464,30844.129844848598,32663.791572614686,34408.39133193895,35867.58078774016,36955.60066393721,37976.76230115472,38904.81094882672,39737.2689636801,40506.382127182624,41138.71019630207,40533.14364743673,39931.3573752544,39333.468655037694,38739.587549850134,38150.044659820305
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,398.9875467944067,534.9500957722524,963.8576173279511,1386.6595539292375,1791.2588057999826,2129.2805345055685,3470.8678645133514,4705.686980042312,5839.488910428472,6877.757083774646,7830.911500108339,8734.58442488277,9558.364205292415,10305.953900205135,10980.89040712951,11586.557903595429,12126.284850871574,12601.178898203876,13013.789212178528,13334.62230207838,13497.369328764598,13611.627551738347,13671.889770835125,13682.169392811658,13655.44996772777,13575.976112166914,13161.61378203504,12759.89916355233,12370.446186558294,11992.880566262123,11626.83944345777
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38868.024087089565,38591.246880431536,37963.06973989167,37318.797378617026,36630.193879773346,36548.37694984662,36698.26622732595,36815.04152255783,36901.50843801645,36960.36267163561,36987.49471032378,37021.008629447555,37028.85367012115,37013.72031457767,36978.28848660271,36925.27358669869,36858.544899956316,36776.59327923585,36681.330814323526,36733.69278749653,36890.270598098316,37030.18766956963,37089.734500350496,37112.74223754544,37113.26510618583,37136.855435507074,36180.17376509101,35171.20925747387,34112.58768522815,33005.53896348275,31846.803720315216
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20724.42303166639,20426.955998770565,19822.63093721197,19225.3274064779,18635.85740291291,18019.007601998677,17476.384778333242,16953.737887377243,16450.64654639224,15966.677960787234,15497.85648468771,15053.467948612606,14624.065528855808,14209.616320498637,13810.08219856389,13425.437183008838,13052.189346096668,12692.991305104304,12347.619044256537,12072.009646396888,11859.892681885745,11649.587767642966,11424.547760454388,11199.924936174688,10978.776610885414,10778.632812950063,10336.334762125445,9891.944298939123,9445.48327414513,8998.189536778666,8549.077229345769
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19077.330934790753,18362.53835390946,17360.496680537144,16403.559421658552,15492.513986969641,14483.05440099962,13713.035221853157,12984.372786765824,12294.880804604976,11642.448010670543,11021.727111272918,10438.629181131855,9882.975636925252,9353.452484219586,8848.719381756791,8367.508931327757,7898.682503718558,7448.35418937722,7015.331673738966,6630.010894954643,6272.446216014126,5915.8562827990345,5555.986932867485,5201.283864900368,4854.538009936054,4518.732254462868,4026.3486466834393,3558.829414415752,3115.9898253218316,2697.655035405224,2303.2278551835157
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19801.432286795836,19600.406753497788,19296.009785472466,18985.756466402898,18681.965717962303,18045.73655916303,17554.15375532525,17064.37648822003,16576.516020170166,16090.667151398735,15605.844551118571,15142.719115361517,14677.882239850518,14211.08241084646,13741.964920419861,13270.2110567966,12782.884513478117,12287.654982979344,11784.006477642733,11232.236976488111,10670.708714836095,10098.901272703008,9523.022719184362,8945.822779703072,8369.685491888513,7793.781965452886,7072.177545817389,6369.271464728646,5685.652842675792,5021.918122089728,4378.675202625163
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14200.428187982425,13818.934049176292,13369.703743113463,12929.757789483188,12506.969129655336,11847.990605134177,11413.065699901323,10986.815805726721,10569.182963413356,10160.092871165267,9759.64246600362,9381.452625316413,9009.06345460203,8642.06472776525,8280.003309821115,7922.4697444854755,7559.058242765369,7197.178160972883,6836.425556406038,6406.4815171221,5982.983401037889,5563.750825106164,5154.972775264971,4757.862143218575,4373.312620917799,4000.6484137732714,3568.198343603467,3159.106060410409,2772.6645535270577,2408.1977353169414,2065.0607920989723
Owner-occupied,C1,C1,Multi-family,Heating-District heating,A,1039.8618968906285,1611.7859401804742,2183.70998347032,2755.6340267601654,3327.5580700500113,3899.4821133398573,4471.406156629703,5043.330199919549,5615.254243209395,6187.178286499241,6759.102329789087,7659.312875566742,8559.523421344398,9459.733967122054,10359.94451289971,11260.155058677366,12160.365604455023,13060.576150232679,13960.786696010335,14860.99724178799,15761.207787565647,16641.445701054465,17521.683614543283,18401.9215280321,19282.15944152092,20162.397355009736,21042.635268498554,21922.873181987372,22803.11109547619,23683.349008965008,24563.586922453826
Owner-occupied,C1,C1,Multi-family,Heating-District heating,B,2061.2280754301196,2686.0020133892335,3382.244996368603,4088.9839533922336,4796.6268939820775,5781.036410642357,6795.658878377933,7838.62626067754,8909.068285317611,10006.145526731327,11129.010742626475,12160.919517961056,13212.117646764154,14282.015712871764,15370.042951636837,16475.647610369695,17598.21109290814,18737.469025881066,19892.70991067106,21075.33823854077,22274.011909990622,23497.27110058471,24735.464745892397,25988.035194643675,27254.4482351388,28535.847278219604,29778.870003887445,31027.17838470633,32280.884680769435,33537.80257625886,34796.83346711275
Owner-occupied,C1,C1,Multi-family,Heating-District heating,C,5863.597087787453,6581.214784654251,7306.266839895079,8019.776374159943,8719.60246958622,9445.307199720926,10155.179266722711,10849.280998396665,11528.02038140122,12191.796274549835,12840.837014676523,13378.580968437389,13903.772994682124,14416.718530879445,14917.717654767624,15407.067329326146,15884.989837679814,16351.6136207906,16807.08213649801,17262.45448228103,17710.721634966634,18154.149810322102,18583.630517674334,19001.338947213768,19408.29548555869,19805.387885746994,20040.80280737526,20263.11631543371,20471.11006970624,20665.83175196428,20847.20310986543
Owner-occupied,C1,C1,Multi-family,Heating-District heating,D,10531.461831905275,10963.847242308166,11365.299496628084,11769.330507567634,12181.711965657842,12451.702954426477,12712.297574613132,12962.513256381077,13202.07782631367,13430.738156999882,13648.292417028237,13796.997944518675,13935.251333140233,14062.848321388252,14179.588324964867,14285.275505846668,14379.60498629066,14462.142074531223,14532.571969519277,14580.665122312495,14617.584321283943,14645.105916277074,14659.11287767445,14659.996984206731,14647.8919936649,14623.3234798094,14537.772784585271,14437.175819728036,14321.367662956041,14190.163944311034,14043.356472967438
Owner-occupied,C1,C1,Multi-family,Heating-District heating,E,10683.998147703507,10849.45045646116,10962.494869222819,11057.829259962295,11141.226719830865,11047.962067743048,10936.309180800292,10807.916972348834,10663.646023346026,10504.309745285096,10329.320863559058,10092.085993691167,9843.871477236857,9585.04838185241,9315.898175137838,9036.707416060246,8744.609233637026,8439.252882004861,8120.7353743430995,7791.0265788246425,7452.282145449636,7105.642700619714,6748.168314500155,6381.571930646678,6006.821596582501,5625.278132469844,5205.366319301324,4783.968604637041,4361.20193222811,3937.1513885410777,3511.865842602856
Owner-occupied,C1,C1,Multi-family,Natural gas-Performance boiler,C,50838.193499432804,51407.970346532034,52119.28506041228,52806.05113843731,53416.734913802415,55224.286988735694,55128.69931606099,54814.04531397548,54287.06090636764,53554.22907197717,52611.51824802869,50959.717000044235,49109.36073963377,47063.592491603216,44825.524775931175,42398.21408876474,39801.964072325,37015.946413216036,34046.10953354,30983.34360776974,28216.359777273854,25336.245190492125,22406.306506357523,19429.490827485137,16352.778290416047,13310.232280200053,13310.232280200053,13310.232280200053,13310.232280200053,13310.232280200053,13310.232280200053
Owner-occupied,C1,C1,Multi-family,Natural gas-Performance boiler,D,77967.53207312459,77088.40665347183,75576.9477278285,74063.02912343349,72586.9625535389,70575.9138907229,66006.32552188139,61551.4814732938,57208.49691209741,52974.517002832254,48834.02640009054,44777.80978518662,40809.461618245725,36927.279592369596,33129.549047829045,29414.523054211342,25772.403789741584,22213.52901599049,18736.92067521631,15415.669183354126,12563.849663242072,9791.190147164467,7159.338023294572,4659.6764107435865,2243.108621085404,,,,,,
Owner-occupied,C1,C1,Multi-family,Natural gas-Performance boiler,E,45205.48967966379,44345.65237339001,43006.769244222276,41665.40728870867,40365.538083233645,38515.73128988437,35341.94280841226,32315.95163336434,29433.78625792303,26691.61288386673,24076.657810208446,21577.462303493194,19198.57149368735,16939.118793718473,14798.222500821206,12775.16915311775,10856.091438858708,9055.678013626713,7374.723637802279,5842.281707443403,4572.707601238589,3409.620604000179,2377.498546214444,1470.1714789766997,669.5841152346084,,,,,,
Owner-occupied,C1,C1,Multi-family,Oil fuel-Performance boiler,C,232.64633292439143,226.8379822824838,236.68004565271102,243.77861510866722,246.45298923427467,300.2532521360825,342.37224367237707,373.0906129587152,392.6768930073572,401.3867483314003,398.98394269684377,385.83926860759857,362.0283510105318,327.59729372765565,282.6227904129582,227.21410831825438,161.5118360516677,85.66695779726702,,,,,,,,,,,,,
Owner-occupied,C1,C1,Multi-family,Oil fuel-Performance boiler,D,2150.0327822958266,2067.8954625700967,1991.2274724377335,1908.9917609253791,1819.188977258985,1750.3741974261409,1671.2333194502387,1582.2218673875989,1483.7669793363584,1376.266720906649,1258.5906030374558,1131.2662573866955,994.6403996586846,849.0477089597771,694.8473594484334,532.4228898350224,362.1792253224511,184.53427504155218,,,,,,,,,,,,,
Owner-occupied,C1,C1,Multi-family,Oil fuel-Performance boiler,E,4264.847200893641,3973.8224154030986,3678.26306703228,3391.4240620550213,3114.7379603735903,2811.0138314275932,2521.7854476765847,2246.438457078755,1984.6074447675558,1735.940469258964,1498.1435036773792,1271.163889113761,1055.0639947265636,850.0711953547153,656.4155216226693,474.3369902370775,303.9703769376147,145.73678302967673,,,,,,,,,,,,,
Owner-occupied,C1,C1,Multi-family,Oil fuel-Performance boiler,F,3963.1673036158963,3699.8435070005,3427.647354962867,3162.808687071216,2907.458049735194,2614.6332151575943,2337.1030484288344,2074.207065136478,1825.5166406347223,1590.6152742315383,1367.3138462659422,1155.3984166576445,954.879024958283,765.9268900946263,588.7022077715048,423.36031284116854,269.948808627954,128.76737170269786,,,,,,,,,,,,,
Owner-occupied,C1,C1,Single-family,Electricity-Heat pump water,A,21985.800989927407,29657.044802591852,37422.51714379533,45191.96554663609,52964.23175931818,60742.038484593344,68702.92108506917,76673.43747475866,84654.33794809101,92646.35580463072,100653.49649472293,113326.9440766012,126016.72469841267,138738.66169612377,151481.87794526963,164247.17499816997,177037.64463017895,189852.20785050298,202691.35398404114,215334.97855482844,228049.08610473352,241091.10112004733,254150.6662364866,267224.65619920165,280317.5440523502,293421.8251327399,306317.3981804236,319224.1898898035,332142.1970678359,345071.4443958898,358011.60364099004
