,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.4875043437457,132.71967047282436,37.98057551698445,71.20977355394395
2025,40.718397977659805,135.02816449110546,26.148479468426874,71.19537527073244
2030,53.752845817690854,101.6160089055476,15.468003027331257,86.51984574853218
2035,67.69693978392095,68.37761685177927,5.562239092413099,99.94445787012096
2040,79.5048936261525,35.475792343175776,0.0,110.28790935602709
2045,89.29016541975462,3.3086096145429775,0.0,117.31532967446086
2050,88.42685879171526,3.3688141012878714,0.0,113.83816367457625
