,Consumption saving insulation (TWh/year),Consumption saving heater (TWh/year)
2019,0.7728751940594104,0.0500339138701303
2020,0.760205204229324,0.05372811394951558
2021,0.7491924467483452,0.05534983392991877
2022,0.7369767168877347,0.05716075445701122
2023,0.7248697120137654,0.05904652181563449
2024,0.7129340169711901,0.06107989437524986
2025,0.6898421445702465,2.2877101143925733
2026,0.6719654706223914,2.3003056873049013
2027,0.6545578840830887,2.313251358773656
2028,0.6383148955842185,2.3265458010657434
2029,0.6218545803503726,2.352353893664695
2030,0.6107848989685769,2.3591659648564174
2031,0.5956164425625229,2.386366451400928
2032,0.5798650404675424,2.4137898936584774
2033,0.5644786719592483,2.4414133972161705
2034,0.5493694222387965,2.4692058686068385
2035,0.5475843177088282,2.3313432277389166
2036,0.5316427292269383,2.362007878395551
2037,0.5161067185863815,2.3913450110510404
2038,0.5060103366919458,1.9584198926514087
2039,0.4930508732390165,2.142321716971805
2040,0.4943706567819566,1.9619462827971326
2041,0.480430413574175,1.9728712994363418
2042,0.472192392344768,1.9821658635320158
2043,0.459343449033548,1.9899329476383243
2044,0.4470342576335609,1.9961725363203606
2045,0.44801023805041457,-0.15581355412793266
2046,0.4391921596246349,-0.14434271489234757
2047,0.43063420604536035,-0.13343825423331201
2048,0.42233551076461445,-0.12308623068391561
2049,0.41427121207927403,-0.1131526632710247
