,Consumption Electricity (TWh),Consumption Natural gas (TWh),Consumption Oil fuel (TWh),Consumption Wood fuel (TWh)
2019,41.38121926961851,134.60996357611003,37.947453826474636,74.33413506494543
2020,41.89806690204622,132.76958223114272,35.10846334473687,75.00190024186521
2021,42.452238538751665,130.84706711251528,32.40621981871759,75.88010868858507
2022,43.04559179354779,128.71531429441046,29.809702943362527,76.9464209154314
2023,43.681896097592634,126.30801686921606,27.297575462178028,78.18954143881015
2024,44.35705717270393,123.780273266952,24.894028269340474,79.59163150099555
2025,45.91492026639457,121.04027462512568,22.57800165014744,81.43763509711933
2026,47.02962620204583,118.11073164025487,20.33559667811332,83.04241459317667
2027,48.22081781081968,115.07205805739952,18.183026549422305,84.69971804394893
2028,49.48496983684135,111.89876041012413,16.10611850369122,86.37916617487582
2029,50.828127784929784,108.55940880077472,14.079432183248425,88.07444791597226
2030,52.18590532773243,104.71295384061744,12.115717315643282,89.7708911293216
2031,53.897424970989974,100.9163855413773,10.171043370791168,91.61510410197378
2032,55.6923778261637,97.03691603896628,8.29673919685662,93.44579939144589
2033,57.56278285734671,93.09798692060879,6.493028056255983,95.24470158330301
2034,59.500126689770056,89.12330844890322,4.760600413560559,96.99444679826271
2035,60.585015313473555,84.23608927609125,3.1003649186881606,98.42397086165879
2036,62.46667848117897,80.36571652796403,1.513231958925878,100.18315513090315
2037,64.39827883067609,76.49792152111434,0.0,101.85765608796368
2038,65.77017192065124,72.55725445793054,0.0,102.7099693980628
2039,67.14419590855461,68.68367774501901,0.0,103.51729584657849
2040,66.98039525323932,63.98616331161203,0.0,103.68400503745218
2041,68.1698974347282,60.489397808072376,0.0,104.42280680009522
2042,69.34373913639594,57.137905180741946,0.0,105.05336920359265
2043,70.49978334409991,53.910932716565036,0.0,105.58171728435629
2044,71.63668703706196,50.82933287177216,0.0,106.01523257445398
2045,71.62586175878353,48.06552390537075,0.0,105.97985334149021
2046,72.58706506527915,45.34773915548541,0.0,106.28563595109429
2047,73.52698489825313,42.76025670994244,0.0,106.5035389059823
2048,74.44591085801757,40.28922352268861,0.0,106.63910346785681
2049,75.34489712378159,37.93270404517276,0.0,106.70077962722641
