,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.33536010601379,28.61814682477888,28.900085183403576,29.18117772707653,29.46142699316439,29.740835511594984,30.019405804833355,30.297140387255656,30.574041765953663,30.850112440512078,31.125354903079437,31.56795043827534,32.00921818687246,32.44916213223263,32.88778624575504,33.325094486955656,33.76109080343339,34.19577913096064,34.62916339350527,35.06124750326325,35.4920353606965,35.90963945455883,36.32599073614057,36.741092963878685,37.15494988489166,37.567565235190166,37.97894273947467,38.389086111248226,38.79799905290809,39.20568525574437,39.612148399954336
Stock existing (Million),27.599774506013787,27.51476842477888,27.428913983403575,27.342213727076526,27.254670193164394,27.166285911594983,27.077063404833353,26.987005187255665,26.89611376595366,26.804391640512073,26.71184130307944,26.618465238275338,26.523761386872458,26.427733732232632,26.330386245755044,26.231722886955655,26.131747603433386,26.030464330960626,25.92787699350527,25.823989503263245,25.718805760696497,25.612329654558835,25.50460073614057,25.395622763878684,25.285399484891663,25.173934635190175,25.061231939474666,24.94729511124822,24.83212785290809,24.71573385574436,24.598116799954326
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.6293432,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.9177108,13.441791,13.965871199999999,14.489951399999999,15.0140316
Surface (Million m2),2420.462333685543,2447.4746885165905,2474.42490556541,2501.311505500774,2528.1353589220516,2554.8945821186403,2581.605934954231,2608.2511606591556,2634.835026182416,2661.358327928639,2687.8026147281244,2729.960399188455,2771.9979725952626,2813.9166044808944,2855.717536077494,2897.4019816892155,2938.9246617255126,2980.289190024487,3021.4982007159997,3062.5546603832404,3103.443549664926,3143.0510450889255,3182.499461993829,3221.790978394965,3260.927865481854,3299.912316620055,3338.7467431649948,3377.4351279349785,3415.979600335152,3454.3822884430774,3492.645308060395
Surface existing (Million m2),2351.393446668429,2343.871357990919,2336.287131531183,2328.6392879579894,2320.9286978707096,2313.1534775587415,2305.330386885776,2297.441169082144,2289.490591096846,2281.479449334513,2273.389292625441,2265.221238889943,2256.9329741009215,2248.5257677907252,2240.000861191496,2231.3594686073875,2222.5563104478565,2213.5950005510017,2204.4781730466852,2195.2087945180965,2185.7718456039534,2176.170063247493,2166.4092023719368,2156.491440992612,2146.419050299041,2136.1942236567816,2125.819372421262,2115.298479410785,2104.633674030499,2093.8270843579635,2082.880826194822
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134154,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.5552040851132,1409.7644818655733
Surface Electricity-Heat pump water (Million m2),160.03228659009685,195.74498875398237,232.78718303108616,270.1692000578144,307.6817068511024,347.14079437852155,405.1140584044103,463.220296407124,521.453291615853,579.7914540177302,638.488632452756,712.7694083372031,787.3565807335282,862.2219394505355,937.3372778749875,1012.6741381340481,1088.4069233256732,1164.2643345751374,1240.2129086732705,1308.0413638594262,1371.1305984053797,1434.3772466163027,1497.2970693600528,1559.6213919492532,1621.7291914853774,1682.3235350732639,1726.2273516594528,1770.1454360868884,1814.0805577631688,1858.0332637447498,1902.0393629240098
Surface Electricity-Performance boiler (Million m2),723.0269322803252,709.6736229890391,698.4605127542724,687.3800928686061,676.3272459175008,663.1877772201707,659.5636107810597,656.4233440823431,653.7545471158274,651.5272908384003,649.6706207267379,647.8461185599917,646.3484059490281,645.1614343195694,644.2693532294663,643.6568065327674,642.3760303060336,641.3891547012626,640.6583329289138,637.581181314487,635.2681225836077,632.4918530428859,629.1439940016172,625.6623189429287,622.242829065934,619.1224387380735,602.4571939034116,585.8049283751279,569.1580457371344,552.5126539273517,535.8172639990664
Surface Heating-District heating (Million m2),80.25965256756275,86.47106652498448,92.67215075174728,98.86279872510926,105.04265272943202,111.21166536965973,117.3672894273484,123.50832720252393,129.63380403374336,135.74319570742173,141.83263681813,147.98951488513708,154.12358744634244,160.23358598841946,166.3181347822678,172.37574262808045,178.41516394594004,184.43459221708105,190.432894759236,196.41403192677743,202.38303265522703,208.33194713406016,214.26147589131116,220.17393469829773,226.07054082237744,231.9535239822923,237.69328895223677,243.4153803458578,249.11902467634422,254.80337363713667,260.4674979297195
Surface Natural gas-Performance boiler (Million m2),984.5493442486227,978.535480006394,971.4806257425818,963.3527667224224,955.0785081805586,944.9183590632196,899.0999191062607,853.5434730607265,808.2466602212163,763.2060410862405,718.2395720131906,672.0136197466968,625.8491055733812,579.7457672222431,533.703404080568,487.7216333107876,441.801014467848,395.95632012245153,350.20739509480677,305.666777482392,267.0951941470707,227.39590068702742,188.94076235432607,151.64986633590635,114.80803714050863,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197
