,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.73456292717308,74.25972763224738,0,2006-01-27 07:00:00,2020
0,631,68.16278087023431,25.808690815586615,68.23265357561392,0,2006-01-27 07:00:00,2025
0,631,72.11043745237822,28.21625398214421,61.31015611614116,0,2006-01-27 07:00:00,2030
0,631,79.66780341430888,32.30428409977401,52.88700932554794,0,2006-01-27 07:00:00,2035
0,631,88.27877622914698,36.492086501623845,44.28880983787266,0,2006-01-27 07:00:00,2040
0,631,96.15217346564921,39.977420633624014,36.096913165169376,0,2006-01-27 07:00:00,2045
0,631,103.34269070826355,43.53238902971334,30.02295911552831,0,2006-01-27 07:00:00,2050
