,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.33536010601379,28.618146824778876,28.900085183403576,29.181177727076534,29.46142699316439,29.74083551159498,30.01940580448038,30.297140386554652,30.574041764954398,30.85011243926243,31.125354901573175,31.567950436509584,32.00921818485036,32.44916212996476,32.88778624324389,33.325094484195205,33.76109080043521,34.19577912773668,34.62916339005758,35.06124749960091,35.49203535683796,35.90963945050885,36.32599073189353,36.74109295943087,37.15494988028665,37.56756523039089,37.97894273442954,38.3890861059687,38.79799904737703,39.20568524996573,39.61214839391954
Stock existing (Million),27.599774506013787,27.51476842477888,27.428913983403575,27.342213727076526,27.25467019316439,27.166285911594983,27.077063404480384,26.98700518655465,26.896113764954407,26.804391639262423,26.71184130157318,26.61846523650959,26.523761384850363,26.42773372996476,26.330386243243893,26.231722884195204,26.13174760043521,26.030464327736674,25.927876990057577,25.82398949960091,25.718805756837963,25.612329650508844,25.504600731893536,25.39562275943088,25.28539948028665,25.173934630390892,25.061231934429543,24.9472951059687,24.83212784737704,24.715733849965737,24.598116793919548
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.629343200000001,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.917710799999996,13.441791,13.965871199999999,14.489951399999999,15.014031599999997
Surface (Million m2),2420.462333685543,2447.4746885165905,2474.4249055654104,2501.311505500774,2528.1353589220516,2554.8945821186403,2581.6059349345473,2608.2568022790306,2634.852721239234,2661.395271590491,2687.8676488320643,2730.063591471279,2772.151227539109,2814.1332837443515,2856.01252225166,2897.791748680074,2939.421745009944,2980.9066545878372,3022.2494749198813,3063.4535559906208,3104.5022122176188,3144.279800838732,3183.909448423231,3223.392802325407,3262.7313826647855,3301.926542882987,3340.9794392053136,3379.8931480386664,3418.6693101301194,3457.309624721929,3495.815867880356
Surface existing (Million m2),2351.393446668429,2343.8713579909195,2336.2871315311827,2328.6392879579894,2320.9286978707096,2313.1534775587415,2305.3303868660923,2297.446810702019,2289.508286153664,2281.5163929963655,2273.4543267293816,2265.3244311727667,2257.086229044769,2248.742447054182,2240.2958473656618,2231.749235598245,2223.0533937322875,2214.2124651143517,2205.2294472505664,2196.107690125477,2186.8305081566464,2177.3988189973,2167.819188801339,2158.093264923055,2148.222567481973,2138.2084499197135,2128.052068461581,2117.7564995144726,2107.3233838254664,2096.7544206368157,2086.0513860147835
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134157,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.555204085113,1409.764481865573
Surface Electricity-Heat pump water (Million m2),160.0322865900968,195.7449887539823,232.7871830310861,270.16920005781435,307.6817068511022,347.14079437852143,386.88183828587444,426.8378787533807,467.0025250016983,507.36026844637786,548.068921657459,604.1209412063555,660.68476895171,717.7351029014278,775.2445749221706,833.1834939488523,891.4599113302878,949.8857574528289,1008.4324887195319,1061.0606007292079,1111.1881743974782,1161.3300266641631,1211.6995598521494,1262.005788436592,1312.3587496121359,1361.99598612739,1411.8538522889007,1461.7453838276545,1511.6648399492008,1561.6048179147213,1611.620807957552
Surface Electricity-Performance boiler (Million m2),723.0269322803252,709.6736229890391,698.4605127542724,687.3800928686061,676.3272459175008,663.1877772201707,651.6632582829502,640.5511075662816,629.8453848131385,619.5262762672697,609.4874923751632,599.4423750295433,589.742648664071,580.3806298287037,571.3481110574066,562.6364828180643,553.7181788737854,545.0226484771717,536.5369549525673,527.2539425352203,519.7476767234757,512.0192635182805,503.95166425998343,495.99869086466464,488.25237255838255,481.21993797309136,473.2938434134493,465.40644715182145,457.54158625769054,449.6851087997989,441.8028003641033
Surface Heating-District heating (Million m2),80.25965256756275,86.47106652498448,92.67215075174728,98.86279872510926,105.04265272943202,111.21166536965973,117.3672894273484,123.50775961405235,129.63217207922378,135.74008637879345,141.82779684448693,147.98388038993724,154.1174693878586,160.22747925577565,166.31273677898844,172.37197210401902,178.41306225394246,184.43433582661518,190.43459593620122,196.41797947156894,202.38951359346572,208.34046591170022,214.27106462316254,220.1835803776138,226.0790165127021,231.95946124396121,237.81967533799468,243.66155633775955,249.4852104891199,255.29091389700582,261.0791679150941
Surface Natural gas-Performance boiler (Million m2),984.5493442486227,978.535480006394,971.4806257425818,963.3527667224225,955.0785081805586,944.9183590632196,934.0595723147891,923.0370613635481,911.8551718572998,900.5146330135633,889.0067246906456,876.1161742461779,862.5590911873892,848.3715601684385,833.5895364317918,818.2484978776445,802.6542828784555,786.9771914278889,771.2135413020379,751.5409810866307,733.9892339971996,715.3355394794361,696.8593504820319,678.5264876093953,660.0759435051724,642.0679711983447,624.499124900751,606.9699359017848,589.4916266714287,572.0752352218493,554.6652864354647
