,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,108.28946934156696,,415.3796846329942,610.789421940333,,108.93865237287893
2020,108.58366427524784,,412.55171040768107,607.8626714133976,,108.63297865406896
2021,108.78167517611611,,408.96810806455613,603.7228814896835,,108.31416226993507
2022,108.999937016232,,405.3597254857059,599.5488419753627,,107.98459114000897
2023,109.2210234746994,,401.7264052522867,595.3628211070655,,107.64561022036598
2024,109.45188136660369,,398.0755702618437,591.1565027569317,,107.29719030685565
2025,266.8541918669005,,727.978691644293,,,203.142068659183
2026,265.4260700978652,,726.437994946074,,,198.10596575821876
2027,264.04486063040525,,724.8467877696129,,,193.05493386529534
2028,262.71080112817924,,723.2079901977966,,,187.99235051638922
2029,262.47951172933966,,726.2527225726553,,,184.14774826104812
2030,267.80402687030124,,732.6516072116942,,,184.11643084086612
2031,267.6845501442159,,735.5359551794478,,,180.18150146740535
2032,267.5982763676763,,738.2744417122826,,,176.22837130946087
2033,267.54343792724626,,740.8426031365094,,,172.26190952241845
2034,267.51824853984067,,743.2151974682967,,,168.28699630314642
2035,274.13057519646674,,724.4500864913533,,,178.61515077529933
2036,274.2136146147685,,726.8857288131455,,,174.45758823439868
2037,274.26284451500555,,729.4126228061162,,,170.38404858842864
2038,313.43356520653793,,567.3830332963954,,,220.09946935558025
2039,298.46938817340765,,625.0107222966728,,,169.35072475057126
2040,304.7089502414559,,604.3864052666983,,,177.18439217762608
2041,303.40477124021834,,601.9270307498836,,,173.48470011197549
2042,302.08868056486295,,599.6018858425873,,,169.9051346041504
2043,300.75133295036164,,597.4253582503067,,,166.44102029407932
2044,299.39861604222307,,595.3985981374302,,,163.08970475199615
2045,305.45538306300443,,501.0552258276431,,,208.8433683319896
2046,304.00171685003875,,502.35936151968923,,,203.2818977633558
2047,302.572916838804,,503.4146417894524,,,197.57863473936843
2048,301.1726399385416,,504.253810880383,,,191.7734390743983
2049,301.13790804735817,,508.3709446280436,,,187.2574911733079
