,hour,elec_demand,electrolysis,methanation,heat_elec,heat_gas,peak_electricity_load,nb_year,date,year
0,465,94.236,0.0,0.0,11.560936392312247,35.70144113782961,94.236,0,2006-01-20 09:00:00,2020
0,859,81.29165260921296,0.547945205479452,0.0,14.571194392707534,40.000491978204266,81.97658411606227,0,2006-02-05 19:00:00,2025
0,546,85.4816955598759,2.2831050228310503,0.0,22.517459157947904,35.090695702022245,88.33557683841471,0,2006-01-23 18:00:00,2030
0,114,96.77836872919505,0.0,0.0,30.30595712785577,23.84275749304665,96.77836872919505,0,2006-01-05 18:00:00,2035
0,114,107.75726765433109,0.0,0.0,35.82127907316298,11.641300575239377,107.75726765433109,0,2006-01-05 18:00:00,2040
0,610,108.9415995296549,6.25994959911902,1.5542861288827639,36.47924234615626,1.8382696198152078,119.35701341002495,0,2006-01-26 10:00:00,2045
0,610,113.88680544702902,8.870845986531439,1.8781655732151745,37.033336690056665,1.872400381758472,128.10563888555194,0,2006-01-26 10:00:00,2050
