,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.34524055231838,72.19341658684618
2025,39.80231779836339,115.27677971731185,23.905947658399032,79.29202287894574
2030,49.76871280685738,83.72222412571239,13.493683635066313,91.00306606713448
2035,61.18930302362269,53.0852334102759,4.625939652582129,99.38696341968317
2040,70.85979149683592,24.90609503440824,0.0,103.64803625462066
2045,77.51410246533028,3.2171887862585833,0.0,103.57377585196545
2050,77.01038487630039,3.2769216477532845,0.0,97.2506699264047
