,2020,2025,2030,2035,2040,2045,2050
river,9.66,9.66,9.66,9.66,9.66,9.66,9.66
lake,8.8,8.8,8.8,8.8,8.8,8.8,8.8
phs,5.2,5.2,5.2,6.7,7.2,7.7,8.2
offshore_f,0.0,0.0,0.0,0.0,0.0,0.23243501204182346,26.92228074384949
offshore_g,0.0,0.0,0.0,5.1,8.5,11.9,15.3
onshore,9.49,11.6,22.648823433057657,32.7,42.099999999999994,51.6,60.4
onshore_V110,,,,,,,
pv_g,6.62,13.646869819675846,23.990000000000002,40.34867243697019,62.25,76.22849849800735,74.42849849800736
pv_g_ns,,,,,,,
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanization,0.0,0.0,0.4360142434073206,1.3936622049998237,3.710469231647448,4.481105148989588,5.251741066331773
ocgt,7.17063904416999,7.17063904416999,5.17063904416999,15.498035466970837,21.44858285046328,27.25360982471739,38.40711717397656
ccgt,6.5,6.5,5.5,5.6067383625907325,14.791590923056583,18.72284025228154,25.297551945810753
coal,2.9,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,61.5,61.5,59.5,52.2,46.470597064206956,45.0,29.0
h2_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.1521697094364174
battery1,0.0,0.0,0.0,0.2689611068505602,0.2689611068505602,0.2689611068505602,0.5868857741251025
battery4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrolysis,0.0,0.5479452054794525,2.3343386424694,3.1047925494446136,3.8588555584260136,5.779129137263867,8.74339188845531
hydrogen,0.0,0.0,2.063808161909085,2.6484018264840183,3.0136986301369864,3.835616438356164,4.833174448182131
methane,80.0,80.0,80.0,80.0,80.0,80.0,80.0
methanation,0.0,0.0,0.0,0.0,0.6276619814303942,1.5695903765469428,1.8767923550435777
pyrogazification,0.0,0.0,0.0,0.0,0.0,0.0,1.6655634165615485
natural_gas,87.58903551022989,87.58903551022989,87.58903551022989,87.58903551022989,93.9866183760473,107.77119305170905,140.62630734246267
geothermal,0.583,0.583,0.583,0.583,0.583,0.583,0.583
central_gas_boiler,4.911423322293043,6.223321196243767,6.763297254761485,7.836402860312778,8.7236750872365,9.57822827322766,10.25750938214834
central_wood_boiler,0.911,0.911,0.911,0.911,0.911,0.911,0.911
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
