,Electricity,Natural gas,Oil fuel,Wood fuel
2020,40.10991670318141,129.9748389261739,37.62934082429666,74.54818439689242
2025,40.657340676492886,118.07538703117126,24.404753273298436,81.41969716328417
2030,48.26942062209699,83.51044984207894,12.846495354321489,90.98153407287448
2035,57.509232308250226,51.05701254428673,4.083160173633075,96.021541185892
2040,65.8759468869921,23.452065921978324,0.0,96.76157412137333
2045,72.06958598285384,3.1046723154185982,0.0,93.99701721208555
2050,72.17021545696704,3.134819636967939,0.0,86.74292748688912
