,2020,2025,2030,2035,2040,2045,2050
offshore_f,0.0,0.0,0.0,0.0,56.49116566799141,92.3220411537919,140.29570870000032
offshore_g,0.0,0.0,0.0,23.325797142929936,38.87632857155014,54.42686000017003,69.97739142879016
onshore,25.672679102256538,32.98998792967364,64.91482253000969,92.99763838795901,119.73090446890163,146.74856699751345,171.77545439243787
pv_g,9.524232366375484,20.287114360946518,34.37971077565834,60.96864316366029,62.36892793923661,80.83905696844874,90.55308782374746
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999953,15.302186369999584,15.302186369999623,15.302186369999712,15.302186369999559,15.302186369999735,15.302186369999689
nuclear,377.1732627930444,377.17338313585003,364.90857530108474,320.14259999998296,264.3322999999904,214.65499999999955,162.89884706016284
methanization,0.0,0.0,7.993695567126453,11.108642740514966,21.638699882212677,36.76667418121479,46.00000000000614
pyrogazification,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,158.52406365711445,134.86801698976993,95.2204589682811,72.72728776032838,47.98413126792959,30.55010234850209,17.47811534236127
