,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.7036124331951426,2.1634790183813477,2.6387583699291235,9.97812228524403,6.664317032066168
2020,6.388911957586996,2.320481733077147,2.6751027412170685,9.956646133727157,6.855053608832055
2021,5.9874847647793095,2.686099873994012,2.096930070516172,9.835088403761654,7.383170815152296
2022,5.811774855937621,2.5896279577468593,2.1098377138401005,9.835847377535435,7.229073411680115
2023,5.508522134304689,1.997455711551178,2.111915284475963,9.785748525954006,6.152724119192653
2024,5.082160614654277,1.9636046268492335,2.0290908514013863,9.781252551288766,6.048639764384897
2025,4.6114855467888205,2.2173280356925926,3.2515359325278608,11.518313478599074,6.823328605376509
2026,3.648063636697933,1.6174083200502678,0.8107125791787924,9.727536624554109,6.034002593987675
2027,3.420076285034201,1.563773136222718,0.8002284350781527,9.626612343505224,5.840250066664146
2028,3.0980383599763868,1.8820740244862062,0.7901707394445179,9.526630919362999,6.91818799192057
2029,2.8918260385650716,1.7942150012809714,0.7852104518366869,9.482210960046316,6.60892902123271
2030,2.730413877500059,1.725270441745472,0.7918954468813768,9.554365061443553,6.364464988329828
2031,2.5774320301205824,1.6528576711335614,0.7872859522941527,9.511266545280389,6.108655252485327
2032,2.4019480080832065,1.6026659406484745,0.7828014506790528,9.468009636128532,5.9180817784258934
2033,2.2396401722253305,1.5405355525730258,0.7783754401810462,9.424143339918642,5.698669488149441
2034,2.097981233291174,1.7926198028474982,0.7740065831898233,9.37951276003591,6.642901418678706
2035,2.0779818460564807,1.7236436474246106,0.7860882047432921,9.45646866291233,6.385897416323621
2036,1.9116179338096426,1.6428808755943447,0.7804633835248772,9.399635392942525,6.0857529970459305
2037,1.7647921901709038,1.5640149149092595,0.7750482148861741,9.344572951904357,5.7987581857904225
2038,1.672230649673104,1.4957019664694784,0.848574653184258,9.79462688032895,5.553328440647487
2039,1.595076933429526,1.4510511865941544,0.9670583233093527,10.532725948197138,5.365482511157563
2040,1.6057564615135747,1.4134261016321137,0.9759455806027169,10.577758502366137,5.228797521147454
2041,1.4580484607126982,1.359596589007487,0.9696503944493415,10.45268732625064,5.0350909324540325
2042,1.3729211685929434,1.3099801133402362,0.9657014940061942,10.395001537896981,4.856502812627401
2043,1.2952003282552964,1.2642415062503107,0.9580497399306407,10.312212377672838,4.691839298645091
2044,1.2088521765855589,1.2217888317856467,0.9541028499563156,10.251302892185684,4.538993599301428
2045,1.146548054483349,1.1902825425265253,1.1537069735719254,11.228767787386285,4.423936354865268
2046,1.0609022455352364,1.1489862805086004,0.9263037381062231,9.699715140178101,4.276343238450586
2047,0.9809760014936664,1.1100030635560456,0.9156533505006537,9.594913639719195,4.136920553712162
2048,0.8987703837067027,1.0742670328328285,0.9050275793662954,9.49017938084586,4.007933454038161
2049,0.7988798813815999,1.0396961498099402,0.8998719894441133,9.44257900049215,3.8849903755316935
