Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3374.361747402677,7402.82298714727,11597.830010125064,15803.000359713871,20016.09647764784,24307.96702836208,29090.278773316288,33977.02357295385,38964.33390900246,44048.450528062924,49232.041203379,57097.46982507614,65060.95055443284,73119.91595537786,81271.79420936249,89513.99877965121,97850.33316423389,106273.79074879423,114781.17435983117,123155.9144738903,131385.86463254236,139526.11537761745,147713.64321869015,155925.59296072985,164175.66229389916,172394.90247555618,179661.31173812342,186925.6331150539,194187.97915491462,201448.24233145866,208709.4611464491
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4210.210351400621,4985.669209214626,6574.116142283356,8148.001058625735,9706.474552263251,11305.29762051704,14244.47261073569,17192.418316576495,20147.444078824603,23107.986874681283,26090.123249086828,29174.830472321373,32279.19489893223,35401.40220986996,38539.67473971554,41692.245647390286,44869.43245414366,48058.52888613536,51257.25978606582,54102.7603799262,56593.47435496962,59085.5265833097,61577.48791988673,64033.04667407559,66475.43283496081,68808.58103018934,69815.32753052391,70807.74587916609,71786.06914178153,72750.32713652849,73704.92810182976
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2948.109148780068,3173.4111511301985,3731.840927659552,4286.609439714319,4832.581344358066,5306.453644155993,7705.924208412507,10026.366858325764,12268.42604309714,14432.840030007723,16532.30585547027,18633.498878369377,20667.906053392828,22635.505193228313,24536.315554046483,26370.39873359278,28144.792500539374,29850.612491293043,31487.16557822254,32857.15037610985,33935.3189435701,34952.683264189785,35887.92534473794,36735.98210826843,37521.64259675313,38190.67792559176,37647.48649570382,37105.6185504657,36565.22209058503,36026.40363351551,35489.543828160386
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,362.70608201981764,465.0559536235372,745.4790165003715,1021.5584206865535,1286.0596387641995,1506.8496224407022,2791.0284806472023,3973.8232916061543,5060.613883942188,6056.5309808670445,6971.377578149553,7839.442076907075,8631.254990384994,9350.293605599694,9999.883934041365,10583.20825572034,11104.685484933098,11563.888414845456,11963.170587723323,12274.617638483229,12455.042373258382,12588.309467195826,12669.810008663451,12702.503450279528,12697.072831740501,12642.877054426463,12257.535666326832,11883.939676211969,11521.731059986801,11170.562707439765,10830.098089530393
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38867.230995530415,38610.143915606284,38107.532309514136,37587.31514550077,37021.19382990204,37071.55251626141,37515.01961397147,37935.5853217139,38335.144222848234,38715.54348368526,39073.666768945106,39456.62805698716,39822.33900808782,40172.75705911948,40509.856139026626,40835.66660553937,41154.21626279383,41462.67213122009,41761.874694966275,42173.7246625839,42638.43453542793,43086.52164905024,43456.95970554282,43787.77904251361,44094.21000869317,44404.684112102674,43399.56061563628,42332.06423250024,41204.5302599258,40018.14661038596,38769.267840904206
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20728.586912069466,20447.84760743208,19914.99344366397,19386.777899664226,18864.114354023928,18313.38298187889,17873.80885345701,17455.359399517514,17057.184552863106,16678.471022955277,16315.593396632206,15980.731007738088,15660.909684698945,15355.783007741536,15065.028050917208,14788.359326339809,14522.124951570915,14268.686406928531,14027.486245494967,13837.913364491522,13691.907518872566,13545.919177032429,13384.871209514147,13222.018689527906,13060.77916990055,12913.310995890428,12433.029542211256,11947.80567186268,11457.587082392009,10963.870902400326,10465.685958509997
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19098.80457908467,18409.269394120864,17478.96258548359,16587.575656033765,15736.27033103524,14780.04180789891,14182.085373602822,13609.92683742423,13062.007296554359,12537.084795502797,12031.305113212155,11555.641096861013,11095.523273763776,10650.110831329142,10218.55519375982,9800.005657761416,9381.781628122022,8971.242666889688,8567.25887212369,8191.97830965499,7822.269775526021,7443.499309662903,7053.022547721359,6658.956639604735,6265.4319926619155,5872.668126834921,5222.448081893839,4601.047846108315,4008.4031107159085,3444.537337404311,2909.0025503488428
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19808.04759453295,19611.19416848481,19314.06328590829,19011.37587039927,18715.38657365327,18087.05386251861,17678.461002952434,17267.905012458,16855.057277199187,16439.93142937184,16021.776944732108,15622.709189504545,15217.439697658841,14805.535954114554,14386.539980341451,13959.968379596385,13510.901264598406,13047.710370675402,12569.508384837836,12027.774234174292,11464.839750868923,10883.54598778033,10291.621180680515,9691.350549303248,9085.851719184879,8473.18820370712,7672.059173008536,6885.395491138508,6113.849561468702,5358.099143564434,4618.855040067323
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14214.48519489539,13839.917351147526,13399.485071056602,12968.096072775534,12553.54420998976,11901.685739100438,11551.407332106877,11201.559145534993,10852.294963195629,10503.959900842867,10157.297565607323,9827.629791115773,9497.16709323624,9165.733034100891,8833.142075662066,8499.201858800025,8151.811169324376,7799.901953666909,7443.135492854017,7009.680363266319,6573.526325266673,6135.084705118036,5702.568636001079,5277.299980380619,4860.95460039617,4452.534149649637,3962.384162022174,3495.619769107926,3051.589455777336,2629.6780114564162,2229.308101428118
