,2020,2025,2030,2035,2040,2045,2050
offshore_f,0.0,0.0,0.0,0.0,0.0,0.0,60.40491301334875
offshore_g,0.0,0.0,0.0,0.0,39.122495857222916,54.771494200112414,70.42049254300137
onshore,25.672679102256538,32.99567158507232,32.99567158507232,80.81008498404928,119.75153221823733,146.77384946463263,171.80504859813507
pv_g,9.524232366375484,11.646147840630004,32.40561914251285,55.92179806332178,57.49974593001479,55.01125280167479,81.87113566946695
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999973,15.302186369999596,15.302186369999633,15.30218636999967,15.302186369999756,15.302186369999772,15.302186369999797
nuclear,377.17326279304376,372.3883625124316,364.90544862406387,320.13410295346097,264.32000041927597,252.2828549340444,157.90504860206045
methanization,0.0,0.0,18.999999999999922,25.749999999994827,32.49999999999497,39.24999999999385,46.00000000000614
pyrogazification,0.0,0.0,0.0,0.0,9.60109601552649,14.399999999998242,19.20219203105298
natural_gas,154.14703483161057,130.51095847063866,95.7876737058133,72.89462423375844,47.990749363291,30.55992342883568,17.483793561877018
