,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.01741420697549,125.95208251334911,36.34524055231838,72.15985291635488
2025,40.44866030055483,114.00805199043322,23.903907984288754,78.4511821844125
2030,44.00595112118572,105.16162288623059,13.483247009247535,79.44007259239585
2035,49.50463843348419,94.16324404409578,4.608426690225577,78.47424854310133
2040,54.82321134724305,79.60760657227561,0.0,76.07598496252872
2045,58.27996089913761,65.57456602138478,0.0,72.54091254341115
2050,62.12766743437497,54.40337359762125,0.0,68.46726393348663
