,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.4875043437457,132.71967047282436,37.98057551698445,71.20977355394395
2025,40.718397977659805,135.02816449110546,26.148479468426874,71.19537527073244
2030,53.707900084618004,101.61585581959044,15.467950547806085,86.54560737328067
2035,67.71609412688024,68.37736485755737,5.562185923077376,99.9607739747758
2040,79.71280803069837,35.47596285608163,0.0,110.2346455833819
2045,89.56475617704791,3.3086096145429775,0.0,117.1943192386464
2050,88.69075619236453,3.3688141012878714,0.0,113.6967235797041
