,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.900000000000038,,42.217524959544335,,,13.900000000000002,15.111916648481007,15.111916648481028,13.900000000000002,,,13.900000000000002,15.111916648481028
2025,32.56151185228406,22.499999999999897,50.369708787774165,42.49388059450613,42.494910033791264,42.49467841982904,22.5,25.1854648540975,25.185464854097496,22.5,106.31713385905311,106.34013690843194,22.5,25.185464854097496
2030,47.86166594074801,77.55110525993048,64.9868753283893,41.473837426494775,41.67115086043666,41.48240799000913,29.571058820817903,32.105570197029515,32.1055784843079,29.571058820817903,68.41767089529273,73.10513253064904,29.571058820817903,32.1055784843079
2035,69.21445198430709,74.88461444283406,66.69852438852723,44.115803763210444,44.38829719745167,43.01033524594178,36.73625520837294,41.01899103872247,43.06136729373116,36.73625520837294,46.69622963172587,72.49554377625776,36.73625520837294,43.06136729373116
2040,69.3194928119116,79.57595837870106,59.994052495635586,47.905332544377295,48.6410807298232,46.34188817985801,46.361978057528844,55.11397649242254,68.33303052500531,46.361978057528844,42.09039447957622,74.72726974250172,46.361978057528844,68.33303052500531
2045,68.48689526203178,79.79390244067687,53.228248396574585,50.72355780943431,52.95452469318101,49.996457374289655,49.66859007956981,82.55818756023281,282.8626541764548,49.66859007956981,38.20734209832041,73.31004413768053,49.66859007956981,282.8626541764548
2050,116.22563067345114,159.11424027470642,89.28327579218812,61.61681593258438,58.93034507858988,54.79246897695222,55.81864022409819,73.7487484053302,337.2343250373304,55.81864022409819,42.32437235148161,87.44236403343692,55.81864022409819,337.2343250373304
