,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.34524055231838,72.19341658684618
2025,39.61509072452451,114.56936471327316,23.59325650917507,78.89372218869387
2030,47.12856015234257,81.16280677421305,12.442533794435706,88.25996033663368
2035,56.33371482817923,49.72586470766711,3.962581920052294,93.2630081286404
2040,64.6747942196999,22.938024539730275,0.0,94.10678969430992
2045,70.8496335800943,3.139736273418893,0.0,91.5647245355298
2050,70.88201873427005,3.170224076767706,0.0,84.6301062792131
