,2020,2025,2030,2035,2040,2045,2050
phs,101.0,101.0,101.0,101.0,101.0,135.5,135.5
battery1,0.0,0.0,0.0,0.9475297418744318,1.3762985708165698,1.8156238021621867,1.8558457088126687
battery4,0.0,0.0,0.0,0.0,0.0,0.0,14.237393707597807
hydrogen,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
methane,134000.0,134000.0,134000.0,134000.0,134000.0,134000.0,134000.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
