,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,108.28946934156687,,415.3796846329942,610.789421940333,,108.93865237287896
2020,108.58366427524777,,412.55171040768107,607.8626714133978,,108.63297865406899
2021,108.78167517611602,,408.96810806455613,603.7228814896836,,108.3141622699351
2022,108.9999370162319,,405.35972548570595,599.5488419753627,,107.984591140009
2023,109.22102347469931,,401.72640525228684,595.3628211070655,,107.645610220366
2024,109.45188136660359,,398.0755702618437,591.1565027569317,,107.29719030685568
2025,266.85419186690194,,727.9786916442876,,,203.14206865918706
2026,265.42607009786667,,726.4379949460683,,,198.10596575822277
2027,264.0448606304067,,724.8467877696073,,,193.0549338652993
2028,262.7108011281808,,723.2079901977911,,,187.99235051639312
2029,262.4795117293412,,726.2527225726499,,,184.14774826105196
2030,267.80402687030846,,732.6516072116702,,,184.1164308408829
2031,267.6845501442231,,735.5359551794236,,,180.1815014674219
2032,267.59827636768364,,738.2744417122589,,,176.2283713094772
2033,267.54343792725376,,740.8426031364859,,,172.26190952243465
2034,267.51824853984823,,743.2151974682731,,,168.28699630316237
2035,274.13057519647015,,724.4500864913432,,,178.61515077530612
2036,274.2136146147721,,726.8857288131355,,,174.45758823440545
2037,274.262844515009,,729.412622806106,,,170.38404858843532
2038,313.4335652065407,,567.3830332963889,,,220.0994693555838
2039,298.4693881734108,,625.0107222966659,,,169.35072475057527
2040,304.7089502414499,,604.3864052667147,,,177.18439217761545
2041,303.40477124021226,,601.9270307498997,,,173.4847001119652
2042,302.0886805648569,,599.6018858426031,,,169.90513460414047
2043,300.75133295035556,,597.4253582503221,,,166.44102029406966
2044,299.3986160422169,,595.3985981374454,,,163.08970475198683
2045,305.4553830629874,,501.05522582770465,,,208.84336833194513
2046,304.0017168500217,,502.3593615197484,,,203.28189776331382
2047,302.5729168387868,,503.4146417895094,,,197.5786347393288
2048,301.17263993852424,,504.253810880437,,,191.7734390743611
2049,301.13790804734083,,508.37094462809614,,,187.25749117327294
