,2020,2025,2030,2035,2040,2045,2050
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccgt,0.0,0.0,0.0,0.17725123000504314,0.38665515322423527,0.3450239381682757,0.3055737264167918
central_gas_boiler,0.017536637346557526,0.0079750012480737,0.0028077558873342338,0.006903517310842129,0.006689982113544596,0.006501395963521145,0.0057589673258728455
central_wood_boiler,0.0,0.0,0.05777623463818132,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrolysis,0.0,0.039915870410523094,0.13700705287534523,0.032767361263672606,0.05253556481399242,0.06559111601505836,0.17663463847783142
geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0006073549528927355
h2_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.06447865547249367
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanation,0.0,0.0,0.0,0.047849575533160306,0.07224017531618804,0.029403153127543526,0.02753619410488727
methane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanization,0.0,0.0,0.058466792830164246,0.02077109745282152,0.020771097452821508,0.020771097452821508,0.02077109745282152
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,0.0,0.0,0.0,0.0,1.7435797780106492,0.8768527214300947,0.7845524349637689
ocgt,0.03794425793257983,0.0,0.0,0.4090555633455784,0.2145510305525818,0.21521242003157928,0.38299810218971536
offshore_f,0.0,0.0,0.0,0.2968169907296533,0.0,0.8941846554449732,2.9435719878093187
offshore_g,0.0,0.0,0.14856641903932605,0.47542442135559304,0.3846217376434741,0.3684611604315635,0.3523005832196528
onshore,0.0,0.0,0.7833210740214492,0.758254799652763,0.7457216624684191,0.7331885252840767,0.7206553880997335
phs,0.0,0.0,0.0,0.0682792657422843,0.0227597552474281,0.0227597552474281,0.02275975524742806
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pv_g,0.0,0.22254754287802703,0.3421451644795394,0.6350240097431943,0.43235549288553254,0.10844383578335345,0.6571620128534319
pyrogazification,0.0,0.0,0.0,0.0,0.0268469330971066,0.08099536239224078,0.2913619798801952
river,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_heater,0.5565377423556853,2.744787235215638,2.963592773222991,2.9137619693801606,2.964352937060178,2.908537250452787,2.9117676676841353
investment_insulation,0.11940542099631311,0.5880679155118219,0.5651886683365327,0.5470224980210355,0.5315152652408636,0.5184600026320403,0.49812509222722123
