,Consumption Electricity (TWh),Consumption Natural gas (TWh),Consumption Oil fuel (TWh),Consumption Wood fuel (TWh)
2019,39.90434532519718,130.29143196979038,37.19221177002691,73.97358141272339
2020,39.823897310209176,128.6225015168754,34.49518589923286,75.49540662783365
2021,39.94055839140924,127.08931002315408,31.896390405970475,76.72616759849558
2022,40.0052577655819,124.39977612849873,29.179420594068645,77.86447504413923
2023,40.15199290097034,122.64178410115511,26.798139975699748,79.16075440319693
2024,40.340373687004295,120.79733374102479,24.500620874006703,80.4980221395189
2025,42.29087275182496,114.05439282559605,22.202572617967306,83.89049878128968
2026,44.290841104079604,107.51169184431664,20.01235088465714,86.54135582500967
2027,46.30709172398656,101.05429690686927,17.903374457025585,89.06934522341254
2028,48.21315952304402,94.57289898831539,15.849690414090711,91.26736000101572
2029,50.15509846797959,88.172827579161,13.858003867568556,93.37623661872368
2030,52.25546008108809,81.29458509721013,11.926446016342709,95.46139897319001
2031,54.50114500993172,75.02156306434473,10.052902821094374,97.53227441777221
2032,56.77238992019568,68.81230325545796,8.234987947650009,99.50325667752556
2033,59.06892919959156,62.665523555815206,6.4742971989227955,101.37901564578927
2034,61.32804203622589,56.42894306939355,4.7636005822215,103.02380712539818
2035,63.07889982593686,49.46469992965177,3.1141713890842273,104.42313558921177
2036,65.29095542026548,43.512948976199006,1.526185936828547,105.9674348409766
2037,67.51938439634537,37.653314148649606,0.0,107.41298487245861
2038,69.19970537547415,32.01257198986316,0.0,108.10653157301802
2039,70.73473557715636,27.012593474742886,0.0,108.55424440036052
2040,71.54942095754808,21.518611848494242,0.0,108.68803409870716
2041,73.01272846404916,16.819715467534778,0.0,109.05904916814232
2042,74.45720436259946,12.288707015651674,0.0,109.34901340185189
2043,75.90436711675429,7.852001127871588,0.0,109.58165933629473
2044,77.32543270199541,3.5845945981039984,0.0,109.73534425410654
2045,76.53649564503928,3.6067513685323664,0.0,108.3233057137308
2046,76.45576948064424,3.617807515482399,0.0,107.227260518359
2047,76.39839949962973,3.62889243589039,0.0,106.11426279548833
2048,76.36245030387093,3.6400062317481776,0.0,104.98356241740272
2049,76.34539203564493,3.6511490053423103,0.0,103.83577979142152
