,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Consumption standard (TWh),337.0362140477301,332.63618293358337,327.71797166644825,322.8522409664178,318.5533939987985,311.70187655538825,302.64787389700786,293.62642588674424,285.0256345216192,276.15553079866237,267.6951691473788,259.74116731841997,252.1062069784682,244.7644516420283,237.69232791258216,230.3489557516486,223.28922448360282,216.5325720379069,210.04747199411827,204.44715025087285,199.3924403733989,194.4565186127779,189.73468593872195,185.21286021818293,180.85014711336456,176.72291319168303,174.26807516736952,171.89008835118105,169.5835553531848,167.34377810448717,165.16468799833697
Consumption standard (kWh/m2),139.24456057720934,135.90995833145612,132.4420761080095,129.0731843100771,126.00329838930128,122.00185429839152,117.23240553456938,112.57597570058937,108.17588658586732,103.76486683223222,99.59626700862525,95.14463170835047,90.94742878668994,86.98349632677379,83.2337755750685,79.50182735642312,75.97642639258883,72.65480419542894,69.51757475404631,66.75698500499617,64.248702173468,61.86864718345584,59.61808034303057,57.48750150693788,55.45968596043822,53.553798229761505,52.19564437717402,50.89367930398069,49.64421570634336,48.44394994662188,47.28934672717473
Consumption (TWh),293.3453682042816,290.9861520453477,288.70530479756997,285.00100591981357,282.7895495440472,279.00182573743245,274.1928609567866,268.8266760190215,263.6343778338233,258.1414247360316,252.83012145972276,247.07614285512486,242.12208904536487,237.3463095745903,232.73330637131033,227.87111757018047,222.08905529565723,217.79223356024752,213.6249579767863,209.99091738396146,206.75195246200542,202.4475292890154,199.41312083072404,196.51627000163464,193.722540197868,191.09808113240746,189.2433347177276,188.12452452685017,187.04383608533584,185.99856371001968,184.98505767318255
Consumption (kWh/m2),121.19394056325434,118.89240506168986,116.67571893098139,113.94062886331906,111.8569654690575,109.20287188760283,106.2101915882238,103.06778504622942,100.05725486605031,96.99610391343558,94.06571050545334,90.50536292944247,87.34565370307853,84.34726410863219,81.49725303072306,78.64663501280069,75.56805663727492,73.07746791016167,70.70158400143512,68.56716029440793,66.62010150755228,64.41108198427553,62.659220164836924,60.99592303983921,59.40714682469937,57.91002363094351,56.68093705740629,55.70041479600866,54.75557182312581,53.84427919922853,52.96424216138516
Consumption existing (TWh),290.80120364845624,287.5379951366233,284.3469898153343,279.75073081237156,276.63336259550624,271.9380047191106,266.17854363308635,259.88362485097525,253.75915534214033,247.33057846573433,241.0801839192332,234.10198406701824,227.8936690741457,221.85937605204566,215.98357895629817,209.85428824348529,202.89993160124905,197.3243645252006,191.8738145861091,186.95194996344236,182.42059060567254,177.0655729140213,172.8093107227612,168.68614905876646,164.66164355415987,160.80193543036842,157.83244760119194,155.47246275216622,153.14623156286805,150.85103273078815,148.583200690473
Consumption new (TWh),2.5441645558253754,3.4481569087243997,4.35831498223564,5.2502751074420075,6.156186948540949,7.063821018321846,8.014317323700254,8.943051168046225,9.875222491682962,10.810846270297247,11.749937540489555,12.974158788106621,14.228419971219182,15.486933522544632,16.74972741501216,18.016829326695188,19.18912369440818,20.46786903504693,21.751143390677214,23.0389674205191,24.331361856332876,25.381956374994104,26.60381010796283,27.830120942868177,29.060896643708134,30.29614570203904,31.410887116535662,32.65206177468394,33.89760452246779,35.14753097923153,36.401856982709546
Consumption existing (kWh/m2),123.67186106624472,122.67652580689852,121.70892266524436,120.13484967767947,119.19080618430807,117.56159172201095,115.46221103373355,113.11872604756228,110.8365049811032,108.40796243657965,106.04436222413955,103.34614636415498,100.97488043524416,98.6687421902568,96.42111282098851,94.04761999120093,91.29111950308382,89.14190016890048,87.03806199540684,85.16349378893811,83.45807232605034,81.36556498453494,79.76751265699217,78.22240632250667,76.71451152446745,75.27491109889766,74.24543981169718,73.49907423461198,72.7662681263319,72.045704665299,71.33559501033479
Consumption new (kWh/m2),36.83517522433775,33.28229788780794,31.55049379292691,30.406021201071894,29.71037184473318,29.22060371645062,29.00842068627251,28.773370903136886,28.59528484724558,28.458666378890406,28.353184885253672,27.917076709810807,27.624513435803806,27.391553802332602,27.20362806174351,27.0505695549823,26.786671494049134,26.696262103020374,26.622533908655793,26.562607060493267,26.51423352017863,26.251376179365913,26.182526459669678,26.12422137226277,26.07507114148871,26.033921690513058,25.8967584326796,25.870464828720216,25.849475597938195,25.833226666363753,25.821232873265572
Heating intensity (%),0.8502919139948268,0.8593956159377757,0.8699634573277116,0.8763843248552158,0.8854656758362657,0.8959878284102674,0.912618508516498,0.9258650566171694,0.9387269824918825,0.9518741065585707,0.9646271492510334,0.9761378132982123,0.9896430988964393,1.0028548804076978,1.0157947888566337,1.0290131245057794,1.0364126063111163,1.049475066074619,1.062149389458682,1.073701677624762,1.084585273690898,1.087587043351906,1.097871684338793,1.1079490237477272,1.1178524848177542,1.1274894653384906,1.129334260160451,1.1376011066281067,1.1457323007883433,1.153736744434373,1.1616262080010462
Energy poverty (Million),3.4956188875179466,3.4146007529085995,3.3176255935702317,3.229699757693071,3.1435189802419337,3.021809296539793,2.7808554776245047,2.540045455556532,2.386635646856411,2.184303529904804,2.0222005792424613,1.9044112269255675,1.7591646497415794,1.6002716608349796,1.4599628943466916,1.3279653002167155,1.2623287898132218,1.1395285851044294,1.0063383841994622,0.8917213424531114,0.8183755320117152,0.7753038781273097,0.6904309715192842,0.6273438213857647,0.5617641394132491,0.5067224195949287,0.46280852430564234,0.4193833806258935,0.37805519958596584,0.3360039270471,0.29586505568190746
