,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.34524055231838,72.19341658684618
2025,39.80231779836339,115.27677971731185,23.905947658399032,79.29202287894574
2030,42.285198375667285,108.76841812755762,13.492345415087811,81.49437028629707
2035,46.23844815306503,101.19325285257659,4.620884453471317,82.26075328326257
2040,49.96644862993173,89.90607473825861,0.0,81.67203216696218
2045,52.87015830220309,77.26081240823997,0.0,79.56772150306745
2050,56.12496494930015,67.33011963059487,0.0,77.24781071805609
