,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.706894071589225,128.28264029008204,36.78365905787281,71.28591635175283
2025,42.453983851963926,118.22855243577617,24.160348435596784,76.34549819880783
2030,48.52007657134857,103.6574683015335,13.668866571983049,84.4834478844849
2035,57.09123642273493,84.96779600808281,4.621061823002347,92.99459140303838
2040,65.15357170388371,65.19200269263942,0.0,99.09148572032227
2045,70.4117838524483,47.897565165169375,0.0,101.31975362865839
2050,74.78923243786184,35.39577637686896,0.0,101.7341371095072
