,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.34524055231838,72.19341658684618
2025,39.61509072452451,114.56936471327316,23.59325650917507,78.89372218869387
2030,43.54794874341063,90.42294890133307,12.445770923552393,87.60397711454608
2035,49.01247390705517,68.76672904922819,3.9690131707640828,91.25302072324543
2040,53.915952160756646,51.04363281967763,0.0,90.3985675891352
2045,57.34984673727718,37.681612106418896,0.0,86.4077802859029
2050,59.65758774541254,31.232512526498866,0.0,81.40623560245216
