,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.734562927173076,74.25972763224736,0,2006-01-27 07:00:00,2020
0,631,68.16278087023429,25.808690815586594,68.23265357561382,0,2006-01-27 07:00:00,2025
0,631,73.58839140106765,29.694207930833635,54.90168788508285,0,2006-01-27 07:00:00,2030
0,631,82.28459621454891,34.92107690001404,42.63561384063561,0,2006-01-27 07:00:00,2035
0,631,91.49040918887083,39.703719461347696,32.4983472302353,0,2006-01-27 07:00:00,2040
0,631,99.42799187951476,43.253239047489565,24.63271593916551,0,2006-01-27 07:00:00,2045
0,631,105.72471621741288,45.91441453886267,20.866719979967176,0,2006-01-27 07:00:00,2050
