,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.01741420697549,125.95208251334911,36.34524055231838,72.15985291635488
2025,40.21245794116724,113.40700727981488,23.591247607212345,78.11292536995147
2030,42.981591356942914,98.14683418293316,12.438041970314327,79.06171076236934
2035,48.37609029970689,79.93205567905694,3.958114016789664,77.6020823255849
2040,54.005161655889275,61.99580684025947,0.0,73.98469452872646
2045,58.05529886659129,47.101507783566234,0.0,69.12229865521331
2050,62.03423207382575,36.52353074036308,0.0,64.14955441733422
