,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,206.88147937478047,,297.1320048996691,495.7745184367396,,243.6092255765838
2020,209.40761204640188,,293.4256144701381,492.7042496777106,,242.0796193520324
2021,227.7228607879948,,307.1380707280702,478.8681034943181,,216.0330464008164
2022,231.1467536561975,,305.424871870361,466.09666101793107,,219.1923199856136
2023,232.27740647929755,,302.59536619392344,462.42317718536674,,216.62439642760614
2024,256.3116245672738,,275.5606476571129,440.51218009329295,,233.56272084940971
2025,258.329774077257,,287.3446282086783,430.9041705483657,,221.36411491115354
2026,260.2144574603508,,287.8460298909665,426.6104120338452,,215.25285551994241
2027,261.9456572486735,,288.30886401453046,422.29167814228504,,209.34929503399593
2028,263.5399166987398,,288.72923632423124,417.9679571381853,,203.62778325785837
2029,267.30566821359724,,290.6350139082095,415.7090295069565,,199.25056526370545
2030,275.1725122878119,,294.64146451264855,416.5644353256809,,198.29885825005408
2031,280.76074368204456,,297.50699476120013,409.00656046463143,,196.2685196280444
2032,286.0798551541566,,300.34060886123007,401.6698733116518,,194.10108700166367
2033,291.1328312437143,,303.1284172224437,394.5644878905741,,191.75035742477453
2034,295.8764707414173,,305.82855216044175,387.6856457565739,,189.2583439000581
2035,299.47999188802567,,304.9638268795124,383.3044588529319,,188.55853751805088
2036,300.92129177749587,,306.73283428552975,381.4462312883891,,184.39899945164552
2037,302.08587999615503,,308.2151024123877,379.48581994908267,,180.3777755114478
2038,312.54205698929667,,236.30512191449927,323.31152141556515,,224.59482740362077
2039,350.3503807788858,,188.93729145075503,274.7311604875714,,276.7184909874057
2040,351.57350774814444,,181.37693788050953,274.0398639801815,,275.7196128519275
2041,372.84591115636783,,188.24340970006526,261.74544639593074,,251.37739651327612
2042,375.5836859295314,,187.14492624037092,249.9978221322978,,251.43334343000214
2043,377.3137592392772,,186.33802999454534,243.9729647823191,,246.6975447242461
2044,392.6172482647364,,171.29835866219986,226.87775905643053,,255.90033983746375
2045,397.29984267090344,,171.4422151290353,221.79362483193614,,245.82801606737826
2046,399.640523781887,,172.164831234171,217.3978027298625,,237.55302705486096
2047,401.7628285659327,,172.9363591575454,213.19746363976435,,229.44577328365506
2048,403.7006800868704,,173.77446387510557,209.2027876914327,,221.51031856301637
2049,408.52227302249935,,175.5908297762473,206.5972469365762,,215.09800549073233
