,2019,2024,2029,2034,2039,2044,2049
Stock Direct electric (Million),8.827128881770857,8.092221015102577,7.806810063786744,7.6663274060381905,7.484397515991137,7.215957494821948,6.883814613240159
Stock Heat pump (Million),1.6922509320329897,3.765899016528096,5.573812175758234,8.152419179986943,10.68644249951174,13.078097141891918,15.535164202411396
Stock Oil fuel (Million),3.0635319192101496,2.157509154281979,1.3048468372836408,0.4788950726438167,0.0,0.0,0.0
Stock Wood fuel (Million),1.5366308905995165,2.504068403056543,3.096255241490933,3.6443891445522705,4.086094059782085,4.386608255539643,4.674707439769716
Stock Natural gas (Million),11.952721731351566,11.474523535783252,11.1182018702975,10.684673555787114,10.067717478281942,9.25205165254798,8.417267511827706
