,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.734562927173076,74.25972763224736,0,2006-01-27 07:00:00,2020
0,631,68.25170047010398,25.897610415456285,68.58365676795499,0,2006-01-27 07:00:00,2025
0,631,72.44058632223468,28.546402852000657,65.30381300468112,0,2006-01-27 07:00:00,2030
0,631,79.84722919745836,32.48370988292349,61.32450048182249,0,2006-01-27 07:00:00,2035
0,631,87.89928725293586,36.11259752541274,55.25529945241373,0,2006-01-27 07:00:00,2040
0,631,95.1667435209939,38.9919906889687,48.2259867231427,0,2006-01-27 07:00:00,2045
0,631,102.019122976331,42.2088212977808,42.7725089285918,0,2006-01-27 07:00:00,2050
