,Consumption saving insulation (TWh/year),Consumption saving heater (TWh/year)
2019,0.8304115132359868,0.08508177925378466
2020,0.8305602023390244,0.13882014225897957
2021,0.8302358839447754,0.19608277743388008
2022,0.8269373590692735,0.2604849014702971
2023,0.8232653317047394,0.3323627807635796
2024,0.8170209819758536,0.40936539115585874
2025,0.8013651676516076,0.6029519317565646
2026,0.7900630432326012,0.7130623432779112
2027,0.7760250469805063,0.8199012174529653
2028,0.761437841194318,0.9159518133928013
2029,0.7449066042280804,1.0154169367176915
2030,0.7329578252558624,1.108176760663968
2031,0.7195072192674087,1.2070571135531956
2032,0.7018152669064678,1.2983804172191662
2033,0.6807281311164367,1.3817373609699302
2034,0.6561576951260302,1.457042116075296
2035,0.6476964671916184,1.4485904438708048
2036,0.6155895634563894,1.4742788861040268
2037,0.5810694513864546,1.4945911008682866
2038,0.5683848406489074,1.2476109251886267
2039,0.5515245271143229,1.2649694340138782
2040,0.5616948070645513,1.151330746809968
2041,0.5419911184275684,1.1106169794330645
2042,0.5287631663299105,1.0658036685064531
2043,0.5106456402631478,1.0167611903013622
2044,0.49308742108896003,0.9675782392170453
2045,0.4812656310577067,0.895399602553556
2046,0.4653757028796723,0.8431346840730524
2047,0.45013692567815616,0.7953759157111402
2048,0.43564401218117504,0.7514838246694778
2049,0.42164998468522646,0.713362746368773
