,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999986,,42.21752495954422,,,13.9,15.168613370801564,15.168613370801594,13.9,,,13.9,15.168613370801594
2025,32.57732818517288,22.500000000000057,50.38360487066888,42.39010087789338,42.39171644911229,42.39141274039346,22.5,25.62596455503897,25.625964555038973,22.5,106.17658541578568,106.20707113326769,22.5,25.625964555038973
2030,51.722827405769664,58.32561137541492,73.72325785327695,41.5347189472957,41.59556156163429,41.551845341509946,25.02494242353392,30.75029436467749,30.750299141740935,25.02494242353392,71.78640092584996,72.88488316470651,25.02494242353392,30.750299141740935
2035,65.66119192375497,58.364231045605,66.3682316801154,43.53641814251618,44.04048044318227,43.14751782152077,32.74622545833816,42.51631026477628,42.51803258450359,32.74622545833816,51.56348241736077,72.71730842676199,32.74622545833816,42.51803258450359
2040,64.11732243273495,65.64578186799127,59.538536764310166,46.722284486485925,48.06038316800147,46.53481228429506,43.945224430614495,60.11244693929594,68.32073448537517,43.945224430614495,45.761949157338655,73.11982454812761,43.945224430614495,68.32073448537517
2045,64.83493822049216,73.5785914434478,54.324241504363926,49.067513353030165,51.441992694735895,48.835397336232695,47.02705201034179,104.93581866103995,295.09430718137384,47.02705201034179,41.52959919383488,74.4095383395517,47.02705201034179,295.09430718137384
2050,81.19505267905932,99.86137734818573,62.849212662128735,54.69649521293906,56.36660162383957,52.7983703696507,56.305787826608125,87.07740310538968,346.195155195504,56.305787826608125,42.51870774018568,84.65435435744244,56.305787826608125,346.195155195504
