,hour,demand,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,methanization,ocgt,ccgt,nuclear,h2_ccgt,phs,battery1,battery4,methanation,pyrogazification,electrolysis,natural_gas,coal,hydrogen,methane,geothermal,central_gas_boiler,central_wood_boiler,uiom,CTES,phs_in,battery1_in,battery4_in,hydrogen_in,methane_in,CTES_in,phs_charge,battery1_charge,battery4_charge,hydrogen_charge,methane_charge,CTES_charge,elec_demand,CH4_demand,H2_demand,heat_elec,heat_gas,electrolysis_elec,methanation_elec,carbon_content,carbon_content_heat,date,date_only
2157,2157,,19.576147132652427,13.874914287900001,29.8733844028,0.0,0.0,6.6201230970000005,0.0,3.124471968043161,0.0,0.0,10.345159141976978,0.0,5.578104783308105,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.615657893853576,0.0,83.60999982378884,0.0,0.0,3187.6838697718895,118300.64354024595,0.0,67.21020556941568,-0.49118592581041504,4.566210045662101,-1.8601219911013502,-0.49118592581041504,18.657627276221838,0.0,0.0,-0.0,2006-03-31 21:00:00,2006-03-31
2158,2158,,19.111737711383572,14.253042863700001,30.644115764000002,0.0,0.0,6.431361963600001,0.0,3.124471968043161,0.0,0.0,4.433327045247561,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.6012112489767993,0.0,77.41210562011318,0.0,0.0,3198.0437615472047,118304.2591981398,0.0,64.4159580717093,-0.47673928093363815,4.566210045662101,-1.80541252077484,-0.47673928093363815,18.657627276221838,0.0,0.0,-0.0,2006-03-31 22:00:00,2006-03-31
2159,2159,,18.892433262451057,14.416971424200002,31.344858444,0.0,0.0,6.5671544189999995,0.0,3.124471968043161,0.0,0.0,0.5527072356778433,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.731231052867791,0.0,68.30099450900207,0.0,0.0,3208.40365332252,118307.86040938877,0.0,61.316497509107066,-0.6067590848246303,4.566210045662101,-2.2977977537134326,-0.6067590848246303,18.657627276221838,0.0,0.0,-0.0,2006-03-31 23:00:00,2006-03-31
2160,2160,,18.911783655003926,14.5459285758,31.476129508800003,0.0,0.0,6.544040743800001,0.0,3.124471968043161,0.0,0.0,3.4681642053218873,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.465218888991757,0.0,59.18988339789095,0.0,0.0,3218.763545097835,118311.59164044163,0.0,64.48841941250399,-0.3407469209485959,4.566210045662101,0.01890313614003858,-0.3407469209485959,18.657627276221838,0.0,0.0,0.0,2006-04-01 00:00:00,2006-04-01
2161,2161,,19.143988365638354,14.607128575800001,31.161875737999996,0.0,0.0,6.3620211312,0.0,3.124471968043161,0.0,0.0,0.0,0.0,7.226557604369173,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.5041613942430248,0.0,50.07877228677984,0.0,0.0,3229.1234368731502,118315.05685933062,0.0,59.84394413878569,-0.379689426199864,4.566210045662101,0.021063494556043064,-0.379689426199864,18.657627276221838,0.0,0.0,0.0,2006-04-01 01:00:00,2006-04-01
2162,2162,,19.227840066700786,14.5809,31.299282718000004,0.0,0.0,6.3360182466,0.0,3.124471968043161,0.0,0.0,0.22393093847792622,0.0,1.392391281444231,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.523632646868659,0.0,42.049263837480744,0.0,0.0,3239.4833286484654,118318.56102072487,0.0,54.40273597500111,-0.39916067882549805,4.566210045662101,0.02214367376404535,-0.39916067882549805,18.657627276221838,0.0,0.0,0.0,2006-04-01 02:00:00,2006-04-01
2163,2163,,19.02788601032114,14.4934714242,31.820351464399998,0.0,0.0,6.020132286,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190362116336765,0.0,0.0,10.359891775315369,3.533368273181476,0.0,40.50216241365382,0.0,0.0,3249.8432204237806,118322.08465337174,0.0,51.88517769706562,-0.4088963051383151,4.566210045662101,0.022683763368046173,-0.4088963051383151,18.657627276221838,0.0,0.0,0.0,2006-04-01 03:00:00,2006-04-01
2164,2164,,18.686029075220453,14.353585712100001,31.593337097999996,0.0,0.0,5.9912402886,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8697253552224922,0.0,0.0,10.359891775315369,3.572310778432744,0.0,41.23929500412413,0.0,0.0,3260.203112199096,118325.61802164493,0.0,50.096839542476125,-0.4478388103895831,4.566210045662101,0.024844121784050804,-0.4478388103895831,18.657627276221838,0.0,0.0,0.0,2006-04-01 04:00:00,2006-04-01
2165,2165,,18.511875542244635,14.172171424200002,30.810396964000002,0.0814723566854825,0.0,5.8987858776,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3126152009694252,0.0,0.0,10.359891775315369,3.6112532836840123,0.0,42.92204782382437,0.0,0.0,3270.563003974411,118329.19033242336,0.0,49.504459687538855,-0.48678131564085136,4.566210045662101,0.027004480200055317,-0.48678131564085136,18.657627276221838,0.0,0.0,0.0,2006-04-01 05:00:00,2006-04-01
2166,2166,,17.82816167204326,13.754700000000001,28.5190189552,4.1297890219176265,0.0,6.0133907652000005,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0382659841211996,0.0,0.0,10.359891775315369,3.6599314152480975,0.0,44.103401504696855,0.0,0.0,3280.922895749726,118332.80158570704,0.0,49.54916715401785,-0.5354594472049364,4.566210045662101,0.029704928220060652,-0.5354594472049364,18.657627276221838,0.0,0.0,0.0,2006-04-01 06:00:00,2006-04-01
2167,2167,,16.370432099727136,13.1842285758,27.042129329199998,14.728955249899778,0.0,6.4236573408,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.6891382941865483,0.0,45.93784089040594,0.0,0.0,3291.2827875250414,118336.46151712228,0.0,50.38187466131782,-0.5646663261433874,4.566210045662101,0.03132519703206368,-0.5646663261433874,18.657627276221834,0.0,0.0,0.0,2006-04-01 07:00:00,2006-04-01
2168,2168,,16.015674902924538,13.2126428637,31.3172221824,27.830301484428166,0.0,6.451586332800001,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.640460162622463,0.0,52.65364089040594,0.0,0.0,3301.6426793003566,118340.15065541647,0.0,53.73001385371487,-0.5159881945793023,4.566210045662101,0.02862474901205834,-0.5159881945793023,18.657627276221834,0.0,0.0,0.0,2006-04-01 08:00:00,2006-04-01
2169,2169,,16.041475426328365,13.1252142879,33.9565540816,38.65149354909074,0.0,6.4015068642,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.601517657371195,0.0,59.36944089040594,0.0,0.0,3312.0025710756718,118343.7911155791,0.0,57.42521388186993,-0.47704568932803426,4.566210045662101,0.02646439059605388,-0.47704568932803426,18.657627276221834,0.0,0.0,0.0,2006-04-01 09:00:00,2006-04-01
2170,2170,,16.15112765079462,12.8301428637,34.8904199236,47.306543889846246,0.0,6.440992597199999,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.856059134358699,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.562575152119927,0.0,66.08524089040594,0.0,0.0,3322.362462850987,118347.39263323646,0.0,60.02202761049839,-0.43810318407676613,4.566210045662101,0.024304032180049746,-0.43810318407676613,18.657627276221834,0.0,0.0,0.0,2006-04-01 10:00:00,2006-04-01
2171,2171,,16.305930791217573,12.6837,34.967660953599996,50.77076666461244,0.0,6.5555975814,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.523632646868659,0.0,72.80104089040594,0.11263935978403938,0.0,3332.722354626302,118350.95520838858,0.0,61.947287438601776,-0.39916067882549805,4.566210045662101,0.02214367376404535,-0.39916067882549805,18.657627276221834,0.0,0.0,0.0,2006-04-01 11:00:00,2006-04-01
2172,2172,,16.49943471674626,12.6574714242,34.844722612400005,47.49600508276003,0.0,6.4015068642,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.4846901416173908,0.0,79.51684089040594,0.11263935978403938,0.0,3343.0822464016173,118354.47884103545,0.0,65.66021537189208,-0.3602181735742299,4.566210045662101,0.01998331534804069,-0.3602181735742299,18.657627276221834,0.0,0.0,0.0,2006-04-01 12:00:00,2006-04-01
2173,2173,,16.525235240150085,12.6378,34.5732760128,41.68764277963162,0.0,6.2214132624000005,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.45548326267894,0.0,86.23264089040595,0.11263935978403938,0.0,3353.4421381769325,118357.96353117707,0.0,67.87312506212528,-0.33101129463577894,4.566210045662101,0.01836304653603729,-0.33101129463577894,18.657627276221834,0.0,0.0,0.0,2006-04-01 13:00:00,2006-04-01
2174,2174,,16.531685371001046,12.6378,33.7956209392,33.85125850804746,0.0,6.166518477,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.4165407574276716,0.0,92.94844089040595,0.11263935978403938,0.0,3363.8020299522477,118361.41901443974,0.0,70.22357572960064,-0.29206878938451075,4.566210045662101,0.016202688120033098,-0.29206878938451075,18.657627276221834,0.0,0.0,0.0,2006-04-01 14:00:00,2006-04-01
2175,2175,,16.538135501852,12.5328857121,31.359160499599998,24.858040124655368,0.0,6.015316969200001,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.410185438853837,0.0,0.0,10.359891775315369,3.445747636366123,0.0,99.66424089040595,1.1263935978403934,0.0,3374.161921727563,118364.83555519718,0.0,70.23572609233169,-0.3212756683229619,4.566210045662101,0.017822956932036466,-0.3212756683229619,18.657627276221838,0.0,0.0,0.0,2006-04-01 15:00:00,2006-04-01
2176,2176,,16.82194125929408,12.205028575800002,27.5264638224,14.052582834930087,0.0,5.9825726604,0.0,3.124471968043161,0.0,0.0,7.25,0.0,1.7219624137920102,1.0700739179483738,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.4846901416173908,0.0,101.8334077853744,1.1263935978403934,0.0,3384.521813502878,118368.28130283354,0.0,67.97299820834272,-0.3602181735742299,4.566210045662101,0.01998331534804069,-0.3602181735742299,18.657627276221838,0.0,0.0,0.0,2006-04-01 16:00:00,2006-04-01
2177,2177,,17.15089793269285,11.466257136300001,23.477507482,3.8003463135273194,0.0,6.1501463226,0.0,3.124471968043161,0.0,0.0,13.447451336896032,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.533368273181476,0.0,99.9201162144944,0.0,0.0,3394.8817052781933,118371.76599297515,0.0,65.03497924779437,-0.4088963051383151,4.566210045662101,0.022683763368046173,-0.4088963051383151,18.657627276221838,0.0,0.0,0.0,2006-04-01 17:00:00,2006-04-01
2178,2178,,17.79591101778848,11.217085712100001,23.5655842116,0.0021633512746047664,0.0,6.2329701,0.0,3.124471968043161,0.0,0.0,18.571131586985558,0.0,5.609710819814919,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.572310778432744,0.0,90.80900510338329,0.0,0.0,3405.2415970535085,118375.29936124834,0.0,64.33692952334172,-0.4478388103895831,4.566210045662101,0.024844121784050804,-0.4478388103895831,18.657627276221838,0.0,0.0,0.0,2006-04-01 18:00:00,2006-04-01
2179,2179,,17.841061933745177,11.140585712100002,24.002798852799998,0.0,0.0,6.4997396940000005,0.0,3.124471968043161,0.0,0.0,21.20670308149905,0.0,5.573740022348695,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.523632646868659,0.0,84.5759930813667,0.0,0.0,3415.6014888288237,118378.87167202677,0.0,67.60700202027108,-0.39916067882549805,4.566210045662101,0.02214367376404535,-0.39916067882549805,18.657627276221838,0.0,0.0,0.0,2006-04-01 19:00:00,2006-04-01
2180,2180,,18.00876533587004,11.2935857121,24.269347556,0.0,0.0,6.7154667174,0.0,3.124471968043161,0.0,0.0,22.924144626490722,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.4846901416173908,0.0,78.38294861209039,0.0,0.0,3425.961380604139,118382.39530467364,0.0,72.75368267163893,-0.3602181735742299,4.566210045662101,0.01998331534804069,-0.3602181735742299,18.657627276221838,0.0,0.0,0.0,2006-04-01 20:00:00,2006-04-01
2181,2181,,18.124867691187255,11.8203428637,24.720783196,0.0,0.0,6.886892691,0.0,3.124471968043161,0.0,0.0,20.69278592245636,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.45548326267894,0.0,69.27183750097927,0.0,0.0,3436.321272379454,118385.87999481526,0.0,71.78804508812178,-0.33101129463577894,4.566210045662101,0.01836304653603729,-0.33101129463577894,18.657627276221838,0.0,0.0,0.0,2006-04-01 21:00:00,2006-04-01
2182,2182,,18.408673448629333,12.3798857121,25.3710476632,0.0,0.0,6.7539893484,0.0,3.124471968043161,0.0,0.0,15.173329770656578,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.445747636366123,0.0,60.16072638986816,0.0,0.0,3446.6811641547692,118389.33547807793,0.0,67.62929866676407,-0.3212756683229619,4.566210045662101,0.017822956932036466,-0.3212756683229619,18.657627276221838,0.0,0.0,0.0,2006-04-01 22:00:00,2006-04-01
2183,2183,,18.43447397203316,12.9022714242,26.2750669056,0.0,0.0,6.617233887599999,0.0,3.124471968043161,0.0,0.0,12.210463300310204,0.0,8.2,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.533368273181476,0.0,51.049615278757045,0.0,0.0,3457.0410559300844,118392.7812257143,0.0,65.98188221352153,-0.4088963051383151,4.566210045662101,0.022683763368046173,-0.4088963051383151,18.657627276221838,0.0,0.0,0.0,2006-04-01 23:00:00,2006-04-01
2184,2184,,18.40222331777838,13.0268571363,26.8065437196,0.0,0.0,6.4381033878,0.0,3.124471968043161,0.0,0.0,15.787879196858169,0.0,1.2967137515983986,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.11796783732569283,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.3510006179113025,0.0,41.93850416764593,0.0,0.0,3467.4009477053996,118396.31459398748,0.0,63.10069323371311,-0.34449648719383424,4.566210045662101,0.3674285404497585,-0.34449648719383424,18.657627276221838,0.0,0.0,0.0,2006-04-02 00:00:00,2006-04-02
2185,2185,,18.51832567309559,13.221385712100002,28.39738616,0.0,0.0,6.4486971234,0.0,3.124471968043161,0.0,0.0,8.537879196858169,0.0,2.2825288248559996,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.13144987587720053,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.3768896064676617,0.0,40.49771111031438,0.0,0.0,3477.760839480715,118399.6655946054,0.0,58.748575414087924,-0.3838675143017011,4.566210045662101,0.4094203736440166,-0.3838675143017011,18.657627276221838,0.0,0.0,0.0,2006-04-02 01:00:00,2006-04-02
2186,2186,,18.511875542244635,13.4159142879,28.9021540336,0.0,0.0,6.4015068642,0.0,3.124471968043161,0.0,0.0,2.679750716006931,0.0,1.4115055008152484,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.13819089515295443,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.389834100745841,0.0,37.96156797158549,0.0,0.0,3488.12073125603,118403.04248421187,0.0,52.665079668544976,-0.4035530278556345,4.566210045662101,0.4304162902411456,-0.4035530278556345,18.657627276221838,0.0,0.0,0.0,2006-04-02 02:00:00,2006-04-02
2187,2187,,18.486075018840808,13.6694571363,29.4776669776,0.0,0.0,6.059618019,0.0,3.124471968043161,0.0,0.0,0.0,0.0,1.0171605426110375,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.14156140479083132,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.3963063478849307,0.0,36.39322852623521,0.0,0.0,3498.480623031345,118406.43231831261,0.0,50.052350418130004,-0.41339578463260124,4.566210045662101,0.4409142485397102,-0.41339578463260124,18.657627276221838,0.0,0.0,0.0,2006-04-02 03:00:00,2006-04-02
2188,2188,,18.49897528054272,13.7831142879,29.798344711200002,0.0,0.0,5.9912402886,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.15504344334233924,0.0,0.0,0.0,0.9107838962173957,0.0,0.0,10.359891775315369,3.4221953364412894,0.0,35.263050145556285,0.0,0.0,3508.8405148066704,118409.8286246605,0.0,48.50326339580349,-0.4527668117404679,4.566210045662101,0.4829060817339682,-0.4527668117404679,18.657627276221838,0.0,0.0,0.0,2006-04-02 04:00:00,2006-04-02
2189,2189,,18.021665597571953,13.2651,29.624122421200003,0.1783142744496201,0.0,6.0307260216,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.16852548189384678,0.0,0.0,0.0,0.6557317536373041,0.0,0.0,10.359891775315369,3.448084324997649,0.0,36.08275565215194,0.0,0.0,3519.2004065819856,118413.25081999695,0.0,47.80656928496248,-0.49213783884833473,4.566210045662101,0.5248979149282262,-0.49213783884833473,18.657627276221838,0.0,0.0,0.0,2006-04-02 05:00:00,2006-04-02
2190,2190,,16.305930791217573,12.5525571363,28.511586553999997,7.707379344889184,0.0,5.9825726604,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.18537803008323164,0.0,0.0,0.0,4.440640176436064,0.0,0.0,10.359891775315369,3.4804455606930973,0.0,36.67291423042551,0.0,0.0,3529.560298357301,118416.69890432194,0.0,47.961759034148855,-0.5413516227331681,4.566210045662101,0.5773877064210489,-0.5413516227331681,18.657627276221838,0.0,0.0,0.0,2006-04-02 06:00:00,2006-04-02
2191,2191,,14.248339049762508,11.7919285758,28.968509836,22.817264880953573,0.0,6.3880239192,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.1954895589968623,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.4998623021103668,0.0,40.66949038921797,0.0,0.0,3539.920190132616,118420.17934988263,0.0,49.53314697359225,-0.5708798930640683,4.566210045662101,0.6088815813167425,-0.5708798930640683,18.657627276221838,0.0,0.0,0.0,2006-04-02 07:00:00,2006-04-02
2192,2192,,14.932052919963876,11.400685712100001,34.0892522172,38.680163978001794,0.0,6.505518112800001,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.1786370108074777,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.467501066414918,0.0,47.38529038921797,0.0,0.0,3550.280081907931,118423.67921218474,0.0,53.5901585629474,-0.5216661091792347,4.566210045662101,0.5563917898239198,-0.5216661091792347,18.657627276221838,0.0,0.0,0.0,2006-04-02 08:00:00,2006-04-02
2193,2193,,16.305930791217573,11.6170714242,37.04300893999999,51.18218057841041,0.0,6.566191317,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.9630665261535364,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.16515497225596984,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.4416120778585593,0.0,54.10109038921797,0.0,0.0,3560.6399736832464,118427.14671325116,0.0,57.39075664949247,-0.4822950820713681,4.566210045662101,0.5143999566296614,-0.4822950820713681,18.657627276221838,0.0,0.0,0.0,2006-04-02 09:00:00,2006-04-02
2194,2194,,17.305701073115802,12.235628575800002,39.0438979204,59.55639177658699,0.0,6.535373212200001,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.15167293370446214,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.4157230893022,0.0,60.816890389217974,0.0,0.0,3570.9998654585615,118430.58832532902,0.0,59.745067838399045,-0.44292405496350123,4.566210045662101,0.47240812343540356,-0.44292405496350123,18.657627276221838,0.0,0.0,0.0,2006-04-02 10:00:00,2006-04-02
2195,2195,,18.44737423373507,12.974400000000001,40.4066906176,62.41835207012569,0.0,6.478552222799999,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.13819089515295443,0.0,0.0,0.0,7.462,0.1251548442044882,0.0,10.359891775315369,3.389834100745841,0.0,67.53269038921798,0.0,0.0,3581.3597572338767,118434.00404841833,0.0,60.792716869791064,-0.4035530278556345,4.566210045662101,0.4304162902411456,-0.4035530278556345,18.657627276221838,0.0,0.0,0.0,2006-04-02 11:00:00,2006-04-02
2196,2196,,19.62129804860912,13.6476,41.528968279999994,61.55345554933862,0.0,6.483367539600001,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.12470885660144665,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.363945112189482,0.0,74.24849038921798,0.11263935978403938,0.0,3591.719649009192,118437.39388251907,0.0,64.24580142357823,-0.36418200074776774,4.566210045662101,0.38842445704688744,-0.36418200074776774,18.657627276221838,0.0,0.0,0.0,2006-04-02 12:00:00,2006-04-02
2197,2197,,20.646868853911176,14.1153428637,42.657017162399995,56.15457228418676,0.0,6.391876134,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.11459732768781587,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.344528370772213,0.0,80.96429038921798,0.11263935978403938,0.0,3602.079540784507,118440.75782763126,0.0,67.34031539873111,-0.33465373041686763,4.566210045662101,0.3569305821511938,-0.33465373041686763,18.657627276221838,0.0,0.0,0.0,2006-04-02 13:00:00,2006-04-02
2198,2198,,21.466035471982625,14.382,43.224453962,46.23597683313734,0.0,6.4265465502,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.10111528913630816,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.3186393822158538,0.0,87.68009038921798,0.11263935978403938,0.0,3612.4394325598223,118444.10235600203,0.0,69.98799716467687,-0.2952827033090008,4.566210045662101,0.31493874895693585,-0.2952827033090008,18.657627276221838,0.0,0.0,0.0,2006-04-02 14:00:00,2006-04-02
2199,2199,,22.169099734736864,14.4847285758,43.146033440800004,33.15461229681217,0.0,6.2223763644000005,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.11122681804993895,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.338056123633123,0.0,94.39589038921798,0.11263935978403938,0.0,3622.7993243351375,118447.42099538424,0.0,69.89346202021405,-0.32481097363990097,4.566210045662101,0.34643262385262935,-0.32481097363990097,18.657627276221838,0.0,0.0,0.0,2006-04-02 15:00:00,2006-04-02
2200,2200,,22.40130444537129,14.3951142879,41.2322443408,18.213025814163707,0.0,6.0451720686,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.12470885660144665,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.363945112189482,0.0,101.11169038921798,0.11263935978403938,0.0,3633.1592161104527,118450.75905150786,0.0,67.31616219797341,-0.36418200074776774,4.566210045662101,0.38842445704688744,-0.36418200074776774,18.657627276221838,0.0,0.0,0.0,2006-04-02 16:00:00,2006-04-02
2201,2201,,22.156199473034953,14.041028575800002,38.6257977652,4.6843484208917054,0.0,6.0846578016,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.14156140479083132,0.0,0.0,0.0,2.5108073893523013,0.0,0.0,10.359891775315369,3.3963063478849307,0.0,107.82749038921799,1.1263935978403934,0.0,3643.519107885768,118454.12299662005,0.0,64.42359737095252,-0.41339578463260124,4.566210045662101,0.4409142485397102,-0.41339578463260124,18.657627276221838,0.0,0.0,0.0,2006-04-02 17:00:00,2006-04-02
