,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999999,,42.21752495954426,,,13.900000000000002,15.169038035132058,15.16903803513208,13.900000000000002,,,13.900000000000002,15.16903803513208
2025,32.560421615645566,22.500000000000114,50.36871621042617,42.50432753531186,42.50544281785677,42.505215705356655,22.499999999999996,25.659731259350263,25.659731259350263,22.499999999999996,106.33086385540474,106.35339589746886,22.499999999999996,25.659731259350263
2030,37.74650890803202,58.32563337401477,56.26671662918035,41.426332660466066,41.49631757061718,41.44420091150143,24.625168276224805,30.341346637074363,30.341349913934724,24.625168276224805,71.27660070793392,72.55696615248462,24.625168276224805,30.341349913934724
2035,56.08021710850938,58.360724491220346,52.97885667111441,42.87764357339525,43.684799228220406,42.491585605144415,31.77200300425061,41.714029232805835,41.71532311217172,31.77200300425061,44.80294202140104,71.87603027289649,31.77200300425061,41.71532311217172
2040,64.69744211631851,65.15503890124107,59.54465806778524,46.03244629674903,47.588532464136605,45.93681188186684,44.158589351078035,61.904622185658106,72.42316741308655,44.158589351078035,45.00826369777163,71.70952343051323,44.158589351078035,72.42316741308655
2045,63.72821788007418,67.91937182362155,55.00171576842958,48.018606924523894,50.76984612920968,48.234513286987855,47.72188646259863,116.8754459011657,289.63774485717823,47.72188646259863,42.659767388751895,72.34110574135595,47.72188646259863,289.63774485717823
2050,67.02660211625937,79.68730650380638,49.36053955797362,52.22102481906076,57.142494481162785,53.37608502871176,55.46938837537394,96.48119108108193,356.2257760020341,55.46938837537394,38.25475392254481,77.6147953947357,55.46938837537394,356.2257760020341
