,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999984,,42.21752495954426,,,13.900000000000002,15.168613370801568,15.168613370801593,13.900000000000002,,,13.900000000000002,15.168613370801593
2025,32.55807534401864,22.49999999999996,50.366731055735436,42.51272986813355,42.513734706492166,42.513519663169504,22.5,25.614858328705743,25.614858328705743,22.5,106.34330232051751,106.36461859371539,22.5,25.614858328705743
2030,37.412804730444826,88.55935761697779,56.15408300946088,41.4415168716815,41.47511007344011,41.45084595376518,30.745457979127945,32.90942159934564,32.927917462781174,30.745457979127945,71.62867292755105,72.11683554365449,30.745457979127945,32.927917462781174
2035,80.21466981433909,390.1155474199183,48.575755265260504,42.81434906206181,44.92639677767466,41.79054555712145,37.41385010189257,39.85598422151776,44.025113929727254,37.41385010189257,26.92159358170441,78.24432929541318,37.41385010189257,44.025113929727254
2040,83.59492316128139,379.7251271182548,46.88601761972438,47.89377396220854,50.108409477071966,46.2068932017683,45.977766794529394,49.370262291712656,55.94816617879057,45.977766794529394,32.28124518186221,90.96090517807674,45.977766794529394,55.94816617879057
2045,76.60873192493698,210.11036174782856,46.33198348342599,49.747611551023546,51.88079837006323,47.68928113480837,50.56155015095456,54.613776779487836,64.00657468890158,50.56155015095456,32.9732443281606,84.32984383614632,50.56155015095456,64.00657468890158
2050,77.47209198175537,207.07374300065854,47.72207845773989,53.72466963171022,58.176738989912685,52.79453808152495,54.8999763144047,59.47754790212764,73.50510970073852,54.8999763144047,31.94818022625301,91.20238939305732,54.8999763144047,73.50510970073852
