,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.33536010601379,28.61814682477888,28.900085183403576,29.18117772707653,29.46142699316439,29.740835511614645,30.01940580489616,30.297140387417443,30.574041766217764,30.850112440880284,31.125354903529452,31.567950438791666,32.00921818745923,32.44916213288199,32.88778624646951,33.32509448771717,33.761090804241796,34.195779131817545,34.62916339441118,35.06124750421771,35.49203536169611,35.90963945560244,36.325990737227606,36.741092965008406,37.154949886071456,37.56756523641147,37.9789427407007,38.38908611247729,38.797999054138735,39.205685256975364,39.61214840120363
Stock existing (Million),27.599774506013787,27.51476842477888,27.428913983403575,27.342213727076526,27.254670193164394,27.16628591161464,27.07706340489616,26.987005187417438,26.89611376621777,26.804391640880283,26.711841303529457,26.618465238791668,26.523761387459235,26.427733732881986,26.33038624646951,26.23172288771718,26.1317476042418,26.030464331817544,25.92787699441118,25.823989504217717,25.71880576169611,25.612329655602437,25.504600737227605,25.395622765008408,25.285399486071455,25.173934636411467,25.0612319407007,24.94729511247729,24.832127854138736,24.715733856975362,24.598116801203624
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.6293432,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.9177108,13.441791,13.965871199999999,14.489951399999999,15.0140316
Surface (Million m2),2420.462333685543,2447.4746885165905,2474.42490556541,2501.311505500774,2528.1353589220516,2554.894582119642,2581.5898936671056,2608.203988390942,2634.736309252256,2661.1873764576167,2687.538968762322,2729.5835904448877,2771.486782547546,2813.249403804074,2854.8724803291198,2896.3567898398796,2937.660359874047,2978.7867425111876,3019.7391189228974,3060.5207091147886,3101.1280022646565,3140.4471764828536,3179.6011031860803,3218.592633137181,3257.4245746185748,3296.099827174579,3334.621013610663,3372.9793163286545,3411.1770345617333,3449.2161561349567,3487.0986264400863
Surface existing (Million m2),2351.393446668429,2343.871357990919,2336.287131531183,2328.6392879579894,2320.9286978707096,2313.153477559744,2305.3143455986506,2297.3939968139293,2289.3918741666866,2281.308497863491,2273.125646659639,2264.8444301463755,2256.4217840532056,2247.8585671139044,2239.155805443121,2230.3142767580516,2221.2920085963915,2212.0925530377017,2202.719091253583,2193.174843249645,2183.456298203684,2173.566194641421,2163.510843564188,2153.2930957348285,2142.915759435762,2132.3817342113057,2121.69364286693,2110.842667804461,2099.8311082570804,2088.660952049843,2077.3341445745136
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134154,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.5552040851132,1409.7644818655733
Surface Electricity-Heat pump water (Million m2),160.03228659009685,195.74498875398237,232.78718303108616,270.1692000578144,307.6817068511024,345.6384618594909,401.1236580470686,447.18088420287626,493.166451654683,539.0799809502887,585.0798945483507,646.308330696435,707.6100445676313,768.976869151608,830.40109143497,891.8742872211473,953.8132285880873,1015.7410643053832,1077.654247193546,1134.707065246168,1188.7868994673038,1243.294778639671,1297.4937858936883,1351.27079015788,1404.900547955675,1458.0926497496464,1499.3610787133784,1542.2919554226035,1585.2406790982945,1628.2052438167595,1671.2171829409776
Surface Electricity-Performance boiler (Million m2),723.0269322803252,709.6736229890391,698.4605127542724,687.3800928686061,676.3272459175008,665.5450648561491,665.9005532758484,682.7314807550989,699.7767721742817,717.0265604234368,734.5763529045796,752.1574039420938,770.0057501077398,788.1083907743272,806.4538035149006,825.0289508848509,842.4170427981496,860.0660170158428,877.9339908778676,888.6658084805454,897.701266382822,905.7793145749976,913.220274205953,920.2565764583157,927.2264595211996,933.673289899517,919.8492108465762,903.5971795212016,887.3676385982794,871.158955959173,854.9223369879161
Surface Heating-District heating (Million m2),80.25965256756275,86.47106652498448,92.67215075174728,98.86279872510926,105.04265272943202,111.21166536967063,117.36953971746146,123.5157185399698,129.65418996891248,135.78493410368029,141.9050602612474,148.10169822969368,154.28671911739602,160.46006170697575,166.62164442463765,172.77143790298268,178.91806414737542,185.06108657504768,191.20061051707066,197.34133600540974,203.48415842589537,209.62077227693533,215.75281891822885,221.88243817481384,228.01065120484196,234.13655271703212,240.15619852319696,246.17226489672225,252.18379034354902,258.19067002747533,264.192786544721
Surface Natural gas-Performance boiler (Million m2),984.5493442486227,978.535480006394,971.4806257425818,963.3527667224224,955.0785081805586,945.6341820636205,899.8015499722147,854.2260391424671,808.9226902039452,763.8871628922236,718.9370974675818,672.7380432060825,626.6089400800255,580.5477374775444,534.5521686241768,488.61942087877054,442.74643856675857,396.94134646308373,351.21934710805743,306.69117868709725,268.1191580772391,228.39349757119024,189.8864320901149,152.5179784638269,115.57040394968101,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197
Surface Oil fuel-Performance boiler (Million m2),308.18097994002255,289.4799594707933,271.01432799506773,252.78230568233457,234.7803654277785,217.0032908126432,199.44726547187818,182.1047582014654,164.98404370347214,148.07962805779513,131.2225888682933,114.42819159965327,97.70719860039573,81.07785342788546,64.5594198300663,48.17173282505582,31.931444325408602,15.86505871274322,,,,,,,,,,,,,
Surface Wood fuel-Performance boiler (Million m2),164.41313805891295,187.56957077139677,208.01010529065553,228.76434144448694,249.22487981567866,269.8619171580677,297.9473271826346,318.4451075490643,338.2321615469615,357.32911003019285,375.81797471226974,395.84992277092897,415.2681300743577,434.0784912657331,452.2843525003678,469.8909601270715,487.83414144826867,505.11216943908664,521.7309232263557,533.1153206955682,543.0365199113963,553.358813420059,563.2477920780955,572.6648498823449,581.7165119871771,590.3336611563011,595.3908518754292,601.054242836045,606.5212528695284,611.7976126794665,616.90264631439
Prices Electricity (euro/kWh),0.1743338984,0.17676212842125,0.1779804496312869,0.1807244061941593,0.18276467142978042,0.1846755174740825,0.17741347822010295,0.17741347822010295,0.17741347822010295,0.17741347822010295,0.17741347822010295,0.17909352120543373,0.17909352120543373,0.1790935212054337,0.17909352120543373,0.17909352120543373,0.18466657925841737,0.18466657925841734,0.18466657925841734,0.18466657925841734,0.18466657925841737,0.19301968753001092,0.19301968753001097,0.19301968753001095,0.19301968753001095,0.19301968753001092,0.2012179759589613,0.2012179759589613,0.2012179759589613,0.2012179759589613,0.2012179759589613
Prices Heating (euro/kWh),0.07554741999999999,0.076506872234,0.07747850951137178,0.07846248658216619,0.07945896016175971,0.08046808895581405,0.08149003368555288,0.0825249571133594,0.08357302406869906,0.08463440147437153,0.08570925837309605,0.08679776595443436,0.08790009758205566,0.08901642882134778,0.09014693746737887,0.09129180357321458,0.0924512094785944,0.09362533983897255,0.09481438165492749,0.09601852430194506,0.09723795956057975,0.09847288164699912,0.099723487243916,0.10098997553191373,0.10227254822116903,0.10357140958357787,0.1048867664852893,0.10621882841965247,0.10756780754058205,0.10893391869634743,0.11031737946379103
Prices Natural gas (euro/kWh),0.0918150406,0.09290306447807999,0.09316641783489202,0.0965204787098149,0.09732851321086097,0.09798799615066928,0.09812416484933727,0.09803763997071727,0.09795198034101728,0.09786717730783727,0.09778322230351726,0.10017012483520879,0.10008784053796878,0.10000637907950878,0.09992573224004878,0.0998458918667088,0.1066800873058807,0.10660183575848071,0.1065243667270007,0.1064476723796807,0.10637174498288071,0.11688029987806346,0.11680588343114345,0.11673221115306345,0.11665927559562343,0.11658706939090345,0.11504375071888936,0.11497298141912937,0.11490291981432937,0.11483355882646937,0.11476489144442936
Prices Oil fuel (euro/kWh),0.10588271939999999,0.10756056866120002,0.10851988578441879,0.11258446862406923,0.11411791200326563,0.11551802543092214,0.1169423608208771,0.11839133721307829,0.11986538089686455,0.1213649255363803,0.1228904122981597,0.12444228998091787,0.12602101514758773,0.12762705225964105,0.12926087381373283,0.13092296048071042,0.13261380124702674,0.1343338935586003,0.1360837434671641,0.137863865779146,0.13967478420712526,0.14151703152390854,0.14339114971927217,0.14529769015941557,0.14723721374917348,0.1492102910970342,0.1512175026830129,0.153259439029429,0.1553367008746382,0.15744989934976944,0.15959965615852045
Prices Wood fuel (euro/kWh),0.06238232,0.063174575464,0.06397689257239278,0.06478939910806217,0.06561222447673457,0.06644549972758908,0.06728935757412946,0.06814393241532091,0.06900936035699547,0.06988577923352932,0.07077332862979514,0.07167214990339352,0.07258238620716662,0.07350418251199763,0.07443768562989997,0.07538304423739971,0.07634040889921469,0.0773099320922347,0.07829176822980609,0.0792860736863246,0.08029300682214092,0.08131272800878211,0.08234539965449364,0.0833911862301057,0.08445025429522805,0.08552277252477743,0.0866089117358421,0.08770884491488729,0.08882274724530635,0.08995079613532174,0.0910931712462403
Consumption standard (TWh),337.0362140477301,332.63618293358337,327.71797166644825,322.8522409664178,318.5533939987985,314.28101743678684,307.5428107589691,301.4460808562102,295.5065313046956,289.05049542733775,282.78903796389056,276.8711018578684,271.1059034209866,265.4617832148147,259.94548907225123,253.9854860829718,248.18876491981956,242.56113712716643,237.0919110871077,232.35235933716785,228.01535790438658,223.70139736757255,219.52698665120377,215.4834684097109,211.53017829921527,207.69592191532712,205.39998856115798,203.08642780609216,200.79701252802622,198.52711545392273,196.27354217776704
Consumption standard (kWh/m2),139.24456057720934,135.90995833145612,132.4420761080095,129.0731843100771,126.00329838930128,123.01134443521612,119.12922788913991,115.57611375411587,112.15791510785421,108.61711504587896,105.2223023557206,101.43345777248827,97.81966312384374,94.36126880747133,91.05327501082773,87.69136695241644,84.48518021683783,81.42950741169261,78.51403771981315,75.91922467480131,73.52658701539379,71.2323388346583,69.04230421584312,66.94959349350088,64.93785917483115,63.01263092913189,61.59620170411955,60.209805267096385,58.864436085717415,57.55716848908178,56.285629746623776
Consumption (TWh),293.3453682042816,290.9861520453477,288.70530479756997,285.00100591981357,282.7895495440472,280.64071633948134,277.3807816049619,273.7592739957546,270.18720762375807,266.1962768202814,262.2824793367189,258.0191229611946,254.52952447370896,251.07496390793503,247.6601951333517,243.8595893540763,238.64220754002318,235.0985228716847,231.62346935578898,228.60879201447563,225.90957169022448,221.5824894572013,219.0372109232057,216.56318788339254,214.12612734234443,211.7569058529899,209.78214467228065,208.8664672619231,207.9539261581029,207.0420164246351,206.12891762446867
Consumption (kWh/m2),121.19394056325434,118.89240506168986,116.67571893098139,113.94062886331906,111.8569654690575,109.84434281693557,107.44571873534379,104.9608371178984,102.54810193906569,100.0291370593464,97.59206559803167,94.5269175358505,91.83862108833361,89.24731791231578,86.75000261475796,84.19528637131674,81.23546574671246,78.9242544679419,76.70313899116097,74.69604480493693,72.84754822285626,70.55762348639877,68.88826736904895,67.28505672129968,65.73479214554564,64.24468825463585,62.91034088012677,61.923435536884774,60.96251354037997,60.025816606587355,59.111869122813374
Consumption existing (TWh),290.80120364845624,287.5379951366233,284.3469898153343,279.75073081237156,276.63336259550624,273.57689532115944,269.36362052814,264.8129878983947,260.308356770321,255.38140648971134,250.52811976149192,245.0359054685551,240.2831067371851,235.5608709814578,230.8739321727931,225.79664153836737,219.42548272295176,214.60303099535003,209.84467701388203,205.54214566767274,201.55049758685757,196.21925911050334,192.44579016223003,188.7394132945741,185.06581677315376,181.4558583397593,178.39568166944275,176.23860957014801,174.08046014183475,171.9187095367305,169.75151833336892
Consumption new (TWh),2.5441645558253754,3.4481569087243997,4.35831498223564,5.2502751074420075,6.156186948540949,7.063821018321903,8.017161076821878,8.946286097359916,9.878850853437086,10.814870330570074,11.754359575226971,12.98321749263954,14.246417736523853,15.514092926477218,16.786262960558588,18.062947815708924,19.216724817071423,20.495491876334683,21.77879234190695,23.066646346802884,24.359074103366908,25.363230346697947,26.591420760975666,27.823774588818452,29.060310569190676,30.3010475132306,31.3864630028379,32.62785769177509,33.87346601626814,35.12330688790462,36.37739929109975
Consumption existing (kWh/m2),123.67186106624472,122.67652580689852,121.70892266524436,120.13484967767947,119.19080618430807,118.27010095748977,116.84463814768434,115.26668401921589,113.70196588343809,111.94514320570109,110.21305405165053,108.19105374611472,106.48856008895868,104.79345739438658,103.10757813795988,101.23983148535537,98.78281733053375,97.01358593728446,95.26619978331324,93.71899659541928,92.30800623427723,90.27526265096064,88.95069360742977,87.65152020801203,86.36168545509334,85.09539142477861,84.08173454692842,83.49206326848513,82.90212458387974,82.31049149839609,81.71603917295548
Consumption new (kWh/m2),36.83517522433775,33.28229788780794,31.55049379292691,30.406021201071894,29.71037184473318,29.220603716450857,29.018713863289097,28.78377896401446,28.605791348539643,28.46925938760866,28.36385547546293,27.936568728790014,27.659456142757843,27.439590314723887,27.262966304537066,27.119812115491452,26.82520072641125,26.732290602606003,26.656375124652186,26.594519273801822,26.544431952702375,26.232008719825554,26.170333303727237,26.118264029912655,26.07454528246501,26.038133888657264,25.876621931280685,25.851287758680172,25.831068169573605,25.81542210301037,25.803884094852997
Heating intensity (%),0.8502919139948268,0.8593956159377757,0.8699634573277116,0.8763843248552158,0.8854656758362657,0.8945917553771803,0.9101243707082641,0.9206710217451749,0.9309836633862281,0.9417163353493989,0.9521746957995673,0.9619577828226795,0.9740756527042773,0.985869405919043,0.9973553024206966,1.0091041472504134,1.0132350092326048,1.024448220798238,1.0353546032244585,1.0455913280982507,1.055434765486336,1.0551207072065132,1.0646194979334198,1.0739047424656523,1.0830015278208551,1.0919146230268544,1.0920666334966964,1.100507816745094,1.1088219418335319,1.117017722648397,1.125105708189216
Energy poverty (Million),3.4956188875179466,3.4146007529085995,3.3176255935702317,3.229699757693071,3.1435189802419337,3.0569138196107524,2.8293996203731004,2.684204969690257,2.6026944234171068,2.4596419747117206,2.355859255055559,2.2670537398135573,2.1661924744926107,2.0427181257467777,1.9439208399437096,1.8387083833316658,1.8085289201348889,1.724054437637605,1.6337772503151662,1.5232083269052148,1.4289715974972057,1.4596396520359587,1.3651509485203288,1.2920415001083956,1.2149253850904589,1.1433856198399097,1.132113440408965,1.0604787463131269,1.0090238224887746,0.942879125197929,0.8946100386761902
Consumption Electricity (TWh),39.893325397392324,39.81745393074288,39.9609646003876,40.058106602741006,40.239696476598574,40.4693018765998,42.392877307519356,44.39224608184335,46.41369197118831,48.33164013209942,50.290668441934855,52.41072931363288,54.681400271612894,56.981997365400964,59.311811678881455,61.609525598889405,63.37877188048924,65.62975675770578,67.90023920924762,69.62834875948572,71.16575487957984,71.88260372623016,73.33583155509886,74.76681492622342,76.20143582323345,77.60610432513226,76.83299903246888,76.81765296223786,76.82405500375225,76.8503509780916,76.8942354461644
Consumption Heating (TWh),12.017103324787247,12.627290987068765,13.213479732165682,13.79246802096976,14.367600964378822,14.93530980776292,15.495567675516567,16.0482123551649,16.592067488990022,17.127463714477457,17.651963258428257,18.10375998759655,18.546846222312457,18.981588056074646,19.40830520044873,19.75685334387439,20.104998457064262,20.452359427876843,20.79877927051276,21.146403710167437,21.495248803782566,21.846361872587472,22.194133119568686,22.539739885972438,22.883646495774823,23.225053069115987,23.4961993457902,23.76565557901081,24.033215989331655,24.29881151118554,24.562374928764676
Consumption Natural gas (TWh),129.97314125469018,128.0382977462554,126.23837202160325,123.27353525279763,121.24011916665161,119.10543878586543,112.41192851446145,105.91351465011928,99.49804165718223,93.05906374908052,86.69907705586685,79.86790058456914,73.6312352736036,67.45698046099035,61.344041177251405,55.143512855295285,48.23540211229339,42.318270729209914,36.49272937715465,30.884824584288943,26.0540205539818,20.747384647756924,16.231079887511378,11.893829803524786,7.648477175312296,3.5845945981039984,3.6067513685323664,3.617807515482399,3.62889243589039,3.6400062317481776,3.6511490053423103
Consumption Oil fuel (TWh),37.191452155726935,34.49386907100084,31.89435810987695,29.176647568403766,26.794708990915147,24.496507454894502,22.19779260099948,20.00672395021251,17.896910705345782,15.842461841099304,13.850129781043227,11.91811696813295,10.044358980677618,8.226546746782642,6.4663602627471315,4.756669644304545,3.108815666083234,1.5230970875312118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Consumption Wood fuel (TWh),74.27034607168494,76.00924031027978,77.39813033353653,78.7002484749014,80.147423945503,81.6341584143587,84.88261550646503,87.39857695841452,89.78649580105173,91.8356473835247,93.79064079944573,95.71861610726312,97.62568372550237,99.42785127868643,101.12967681402294,102.59302791171268,103.81421942409304,105.17503886936098,106.43172149887394,106.94921496053355,107.19454745288029,107.10613921062674,107.27616636102677,107.36280326767191,107.39256784802387,107.34115386063763,105.8461949254892,104.66535120519205,103.46776272912858,102.25284770360982,101.02115824419727
Consumption Electricity-Heat pump water (TWh),5.946135822553699,6.817098446306101,7.740780785144604,8.662366584927748,9.596143303571159,10.549257986856915,12.444938877373977,13.878624357663822,15.31015016641513,16.739659179355225,18.173748835402346,19.826263558937793,21.52622431182795,23.231511922171325,24.94221182923088,26.65740935372243,28.180857274116427,29.90244957570021,31.623934227190595,33.14604865094647,34.54044878976367,35.56804469923685,36.95366023328849,38.32310352437378,39.68905894682109,41.038522222970435,41.42670814650592,42.28874692558681,43.155902196425465,44.028120911907095,44.906451619881175
Consumption Electricity-Performance boiler (TWh),33.947189574838625,33.00035548443678,32.22018381524299,31.395740017813257,30.643553173027414,29.920043889742885,29.94793843014538,30.513621724179526,31.103541804773183,31.5919809527442,32.116919606532505,32.58446575469509,33.15517595978494,33.750485443229636,34.36959984965058,34.95211624516698,35.19791460637281,35.72730718200556,36.27630498205702,36.482300108539235,36.625306089816156,36.31455902699331,36.38217132181037,36.44371140184963,36.512376876412375,36.56758210216182,35.40629088596296,34.52890603665105,33.66815280732677,32.8222300661845,31.98778382628322
Consumption Heating-District heating (TWh),12.017103324787247,12.627290987068765,13.213479732165682,13.79246802096976,14.367600964378822,14.93530980776292,15.495567675516567,16.0482123551649,16.592067488990022,17.127463714477457,17.651963258428257,18.10375998759655,18.546846222312457,18.981588056074646,19.40830520044873,19.75685334387439,20.104998457064262,20.452359427876843,20.79877927051276,21.146403710167437,21.495248803782566,21.846361872587472,22.194133119568686,22.539739885972438,22.883646495774823,23.225053069115987,23.4961993457902,23.76565557901081,24.033215989331655,24.29881151118554,24.562374928764676
Consumption Natural gas-Performance boiler (TWh),129.97314125469018,128.0382977462554,126.23837202160325,123.27353525279763,121.24011916665161,119.10543878586543,112.41192851446145,105.91351465011928,99.49804165718223,93.05906374908052,86.69907705586685,79.86790058456914,73.6312352736036,67.45698046099035,61.344041177251405,55.143512855295285,48.23540211229339,42.318270729209914,36.49272937715465,30.884824584288943,26.0540205539818,20.747384647756924,16.231079887511378,11.893829803524786,7.648477175312296,3.5845945981039984,3.6067513685323664,3.617807515482399,3.62889243589039,3.6400062317481776,3.6511490053423103
Consumption Oil fuel-Performance boiler (TWh),37.191452155726935,34.49386907100084,31.89435810987695,29.176647568403766,26.794708990915147,24.496507454894502,22.19779260099948,20.00672395021251,17.896910705345782,15.842461841099304,13.850129781043227,11.91811696813295,10.044358980677618,8.226546746782642,6.4663602627471315,4.756669644304545,3.108815666083234,1.5230970875312118,,,,,,,,,,,,,
