,hour,elec_demand,electrolysis,methanation,heat_elec,heat_gas,peak_electricity_load,nb_year,date,year
0,465,94.236,0.0,0.0,11.560936392312247,35.70144113782961,94.236,0,2006-01-20 09:00:00,2020
0,859,81.29165260921296,0.547945205479452,0.0,14.571194392707534,40.000491978204266,81.97658411606227,0,2006-02-05 19:00:00,2025
0,547,85.73567025904589,2.2831050228310503,0.0,20.069909249475305,31.27648964745461,88.5895515375847,0,2006-01-23 19:00:00,2030
0,114,96.77836872919505,0.0,0.0,30.305957127855763,23.84275749304665,96.77836872919505,0,2006-01-05 18:00:00,2035
0,114,107.74965418616881,0.0,0.0,35.813665605000715,11.641288053663597,107.74965418616881,0,2006-01-05 18:00:00,2040
0,610,108.87983012372095,7.157052595585495,1.1501995109310799,36.41747294022231,1.8382696198152078,119.74314505308794,0,2006-01-26 10:00:00,2045
0,609,115.77747065189367,10.966210045662102,1.3379231099673157,40.23263248630283,2.0388359712481146,131.71510505891683,0,2006-01-26 09:00:00,2050
