,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.73456292715495,74.2597276322109,0,2006-01-27 07:00:00,2020
0,631,68.19181493620346,25.837724881555765,68.34445960421674,0,2006-01-27 07:00:00,2025
0,631,72.2486489890374,28.354465518803394,61.870033412012134,0,2006-01-27 07:00:00,2030
0,631,79.84809342537461,32.484574110839745,53.55125225331795,0,2006-01-27 07:00:00,2035
0,631,88.48870567688019,36.702015949357055,44.821056338270715,0,2006-01-27 07:00:00,2040
0,631,96.39942004790589,40.22466721588069,36.4203438206081,0,2006-01-27 07:00:00,2045
0,631,103.63543145238184,43.825129773831634,30.17435465759212,0,2006-01-27 07:00:00,2050
