,hour,elec_demand,electrolysis,methanation,heat_elec,heat_gas,peak_electricity_load,nb_year,date,year
0,465,94.236,0.0,0.0,9.899185217413256,30.35836849808837,94.236,0,2006-01-20 09:00:00,2020
0,859,81.52858268889781,0.547945205479452,0.0,14.808124472392398,40.65090672777159,82.21351419574712,0,2006-02-05 19:00:00,2025
0,547,83.0632918363838,2.2831050228310503,0.2957859479270003,17.397530826813206,41.17351543945003,86.41014969480094,0,2006-01-23 19:00:00,2030
0,854,86.54641775497448,4.764822445670992,0.8816034740694976,18.06595425733271,36.16323901145927,93.97178493551239,0,2006-02-05 14:00:00,2035
0,613,93.09030011868924,8.710219296061371,1.1060952806043356,21.819937279210798,34.81156179780682,105.82156637310652,0,2006-01-26 13:00:00,2040
0,613,99.98455434411841,9.031662099623798,1.3643220898038382,23.441432303626645,30.341677063885335,113.54800211832121,0,2006-01-26 13:00:00,2045
0,565,107.63744340399234,10.966210045662102,1.6225456584575968,26.209847850809915,27.680023463815093,124.04944872516596,0,2006-01-24 13:00:00,2050
