Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3369.3643297516805,7403.904762489723,11654.075863866376,15917.040107102943,20190.002674955114,24557.938622591777,28964.98989294,33411.022005779836,37894.63319593247,42414.46856317548,46973.048441264924,54137.59164955869,61341.723485937415,68584.85485299448,75866.3907854173,83185.71878162799,90543.69842813113,97937.52742384397,105366.016717091,112692.77239583274,119918.12377778704,127020.22008704867,134155.92652684622,141306.46616723764,148475.9364955244,155619.5439875999,162689.03301008706,169773.45505914732,176873.06662037811,183987.89227373328,191121.50509579593
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4227.080082904476,5057.878277065899,6937.513284108672,8800.273608379137,10644.249580019477,12530.009815284395,14385.640364886722,16218.177923383962,18027.823722374,19814.86023617377,21592.1202639371,23408.054932864463,25217.54089262155,27020.65947250327,28817.55237066042,30608.387887076504,32395.963290729112,34174.31708913104,35942.94088582538,37436.699461560995,38669.60474392823,39893.493335417814,41141.136613146315,42377.26117531634,43610.34007490486,44767.063616671,45773.06058572127,46779.43577502188,47786.670547858186,48795.06764556337,49810.155300083454
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2995.108645864633,3270.3319712795783,4053.6573646512315,4834.747902208753,5604.1695252553445,6277.853398927332,6938.154507605312,7584.778944300283,8218.283517339669,8839.187228564662,9452.25376666555,10083.073100889173,10716.078011650308,11351.358532245,11988.886332542841,12628.50130567204,13262.955908421774,13888.294524033387,14503.584714446462,15005.86844236151,15387.937226775119,15746.136022020839,16093.09208358509,16424.58533045729,16750.761952090263,17039.537723210815,17072.00425854693,17103.770356246714,17134.568982748424,17164.068743490203,17193.68022460158
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,398.9875467944067,534.9500957722524,963.8576173279511,1386.6595539292375,1791.2588057999826,2129.2805345055685,2455.533070722646,2766.164102284159,3061.4735848961204,3341.734941454322,3608.8209992405873,3876.6979419063846,4138.636574653567,4393.868614453571,4641.544428784469,4880.7346301997395,5105.046370484413,5312.010152561174,5501.058143412198,5658.804910094922,5751.274780278751,5819.189767562797,5870.603436796477,5905.086570680979,5926.747270786148,5925.700817985768,5828.739032209705,5729.207618450473,5626.672626880358,5520.704929164694,5411.235471643032
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38868.024087089565,38591.246880431536,37963.06973989167,37318.797378617026,36630.193879773346,36548.37694984662,36386.30062955002,36174.77664208896,35917.812656881935,35619.271740179705,35274.49386005069,34912.47581022566,34511.8889282998,34076.30285390796,33609.21632357885,33114.08544542164,32596.341244385974,32054.29884192208,31490.87583025582,31099.799193847022,30866.58858360675,30617.67907555531,30297.50362072526,29949.75807102009,29581.61780960722,29254.272231482144,28644.179436684393,28000.540395985267,27325.327498416933,26619.821023249813,25881.79424001497
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20724.42303166639,20426.955998770565,19822.63093721197,19225.3274064779,18635.85740291291,18019.007601998677,17411.922926376807,16816.93704823419,16234.609394955174,15665.428022046759,15105.812216981863,14563.763810221819,14032.55078827088,13512.816657538167,13005.147042184602,12510.084134506438,12025.9442799909,11554.543832633683,11096.207580867704,10721.924804716815,10425.373715041549,10132.60228219352,9827.88750032797,9527.020250879052,9231.845438962788,8963.678884879924,8617.778368135569,8273.902535739333,7931.784169392306,7592.425633958647,7254.9141047718385
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19077.330934790753,18362.53835390946,17360.496680537144,16403.559421658552,15492.513986969641,14483.05440099962,13537.758065712103,12647.12588270547,11808.208439341457,11018.42429823207,10271.326930040588,9569.397228392372,8906.158397750592,8279.939224178126,7689.090043920571,7131.989117481726,6600.599952784721,6096.407473074341,5618.053061488227,5199.67738973148,4829.390263322102,4469.044326796122,4114.529269877426,3772.8856322485317,3444.807681853298,3135.256292548501,2793.5220229054885,2467.0457855774953,2155.5266324150016,1858.6993426536067,1576.0708434962426
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19801.432286795836,19600.406753497788,19296.009785472466,18985.756466402898,18681.965717962303,18045.73655916303,17429.537352645544,16821.921902040234,16222.662940770093,15631.850704407258,15047.716271309071,14488.274576683783,13933.687026900945,13383.78158572556,12838.338521373476,12297.08770412351,11749.53692120512,11199.493677707706,10646.286655306825,10084.634503106363,9522.263517985142,8952.51013993843,8380.2321984901,7807.628007582752,7236.10471381055,6665.868772025266,6053.47290080283,5447.513654743502,4848.135743613476,4255.512763179819,3669.8991967383486
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14200.428187982425,13818.934049176292,13369.703743113463,12929.757789483188,12506.969129655336,11847.990605134177,11230.835982869961,10640.492064380738,10075.59265514281,9535.03871872049,9016.75137006203,8529.97375682653,8062.573635374691,7613.560230209463,7181.958316500891,6766.806211854762,6359.658119462516,5963.913898256101,5578.71243718648,5196.791556616485,4825.136055690296,4459.0559831503815,4103.1546542849555,3758.0984624016783,3424.1893531678497,3100.9883658012304,2766.971802851551,2446.6208801540306,2139.448636752533,1845.0096570997434,1562.9175371824017
Owner-occupied,C1,C1,Multi-family,Heating-District heating,A,1039.8618968906285,1611.7859401804742,2183.70998347032,2755.6340267601654,3327.5580700500113,3899.4821133398573,4471.406156629703,5043.330199919549,5615.254243209395,6187.178286499241,6759.102329789087,7659.312875566742,8559.523421344398,9459.733967122054,10359.94451289971,11260.155058677366,12160.365604455023,13060.576150232679,13960.786696010335,14860.99724178799,15761.207787565647,16641.445701054465,17521.683614543283,18401.9215280321,19282.15944152092,20162.397355009736,21042.635268498554,21922.873181987372,22803.11109547619,23683.349008965008,24563.586922453826
