,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.73456292715495,74.2597276322109,0,2006-01-27 07:00:00,2020
0,631,68.19181493620346,25.837724881555765,68.34445960421674,0,2006-01-27 07:00:00,2025
0,631,72.2486489890374,28.354465518803394,61.870033412012134,0,2006-01-27 07:00:00,2030
0,631,79.84809342537461,32.484574110839745,53.55125225331795,0,2006-01-27 07:00:00,2035
0,631,88.50151945978638,36.71482973226324,44.817067807270014,0,2006-01-27 07:00:00,2040
0,631,96.42507255481013,40.25031972278493,36.41235900364191,0,2006-01-27 07:00:00,2045
0,631,103.70710818835549,43.89680650980529,30.15703931880765,0,2006-01-27 07:00:00,2050
