,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875109,22.499999999999996,0,36.57079955468564,76.5024526996649,0,28.324532004041505,75.02455078791102,0,11.106526427113796,92.48472967691553,0,7.407407407407407,90.48147442410419,0,7.407407407407407,114.13005631824961
1,1,30.10612952133421,13.9,1,32.51770214875109,22.499999999999996,1,36.57079955468564,76.5024526996649,1,28.324532004041508,75.02455078791102,1,11.106526427113796,92.48472967691553,1,6.0,90.48147442410419,1,6.0,114.13005631824961
2,2,30.10612952133421,13.9,2,32.51770214875109,22.499999999999996,2,36.57079955468564,76.5024526996649,2,28.324532004041505,75.02455078791102,2,11.106526427113796,92.48472967691555,2,6.0,90.48147442410419,2,6.0,114.13005631824961
3,3,24.385964912280706,13.9,3,32.51770214875109,22.499999999999996,3,36.57079955468564,76.5024526996649,3,28.324532004041505,75.02455078791102,3,11.106526427113796,92.48472967691553,3,6.0,90.48147442410419,3,6.0,114.13005631824961
4,4,24.385964912280706,13.9,4,32.51770214875109,22.499999999999996,4,36.57079955468564,76.5024526996649,4,28.324532004041505,75.02455078791102,4,11.106526427113796,92.48472967691555,4,6.0,90.48147442410419,4,6.0,114.13005631824961
5,5,24.385964912280706,13.9,5,32.51770214875109,22.499999999999996,5,36.57079955468564,76.5024526996649,5,28.324532004041505,75.02455078791102,5,11.106526427113796,92.48472967691553,5,6.0,90.48147442410419,5,6.0,114.13005631824961
6,6,24.385964912280706,13.9,6,32.51770214875109,22.499999999999996,6,36.57079955468564,76.5024526996649,6,28.324532004041505,75.02455078791102,6,11.106526427113796,92.48472967691553,6,6.0,90.48147442410419,6,6.0,114.13005631824961
7,7,24.385964912280706,13.9,7,32.51770214875109,22.499999999999996,7,36.57079955468564,76.5024526996649,7,28.324532004041505,75.02455078791102,7,11.106526427113796,92.48472967691555,7,6.0,90.48147442410419,7,6.0,114.13005631824961
8,8,24.385964912280706,13.9,8,32.51770214875109,22.499999999999996,8,36.57079955468564,76.5024526996649,8,28.324532004041505,75.02455078791102,8,11.106526427113796,92.48472967691553,8,6.0,90.48147442410419,8,6.0,114.13005631824961
9,9,24.385964912280706,13.9,9,32.51770214875109,22.499999999999996,9,36.57079955468564,76.5024526996649,9,28.324532004041505,75.02455078791102,9,11.106526427113796,92.48472967691555,9,6.0,90.48147442410419,9,6.0,114.13005631824961
10,10,24.385964912280706,13.9,10,32.51770214875109,22.499999999999996,10,36.57079955468564,76.5024526996649,10,28.324532004041505,75.02455078791102,10,11.106526427113796,92.48472967691553,10,6.0,90.48147442410419,10,6.0,114.13005631824961
11,11,24.385964912280706,13.9,11,32.51770214875109,22.499999999999996,11,36.57079955468564,76.50245269966489,11,28.324532004041505,75.02455078791102,11,11.106526427113796,92.48472967691555,11,6.0,90.48147442410419,11,6.0,114.13005631824961
12,12,24.385964912280706,13.9,12,32.51770214875109,22.499999999999996,12,36.57079955468564,76.5024526996649,12,28.324532004041505,75.02455078791102,12,11.106526427113796,92.48472967691553,12,6.0,90.48147442410419,12,6.0,114.13005631824961
