,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728556902,125.99935138556006,36.34524055236847,72.19341658695214
2025,39.67475338042931,114.80032211927967,23.74119514897743,79.1599740655749
2030,41.608742636833206,102.46572394699119,12.93367499591964,83.26110080673308
2035,45.499472609575534,87.29268946651932,4.205076268898805,85.66414861463932
2040,49.635175216385576,71.59893802773442,0.0,85.35752261465807
2045,52.88661019542259,57.061318305337664,0.0,82.14960891185399
2050,56.3345384190978,46.34350085013594,0.0,78.30337624334578
