,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,991,66.395,29.953506557279727,92.71853661681114,0,2012-02-11 07:00:00,2020
0,991,73.09678753431915,31.886644720717854,94.52123479043625,0,2012-02-11 07:00:00,2025
0,991,85.64730818094054,43.107890019436525,71.73714315897045,0,2012-02-11 07:00:00,2030
0,991,101.34755175556168,55.637271062052534,48.80580874105612,0,2012-02-11 07:00:00,2035
0,991,116.75309753338533,67.01687123615312,25.94901079124099,0,2012-02-11 07:00:00,2040
0,991,130.77956346479277,76.98348344370122,3.3648115597923898,0,2012-02-11 07:00:00,2045
0,991,135.8682234771011,78.70020504586756,3.4260387145646476,0,2012-02-11 07:00:00,2050
