,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,108.28946934156696,,415.3796846329942,610.789421940333,,108.93865237287893
2020,108.58366427524784,,412.55171040768107,607.8626714133976,,108.63297865406896
2021,108.78167517611611,,408.96810806455613,603.7228814896835,,108.31416226993507
2022,108.999937016232,,405.3597254857059,599.5488419753627,,107.98459114000897
2023,109.2210234746994,,401.7264052522867,595.3628211070655,,107.64561022036598
2024,109.45188136660369,,398.0755702618437,591.1565027569317,,107.29719030685565
2025,266.81614342583293,,728.1086918580947,,,203.0501168864489
2026,265.3877272307183,,726.5666981319729,,,198.01561781636562
2027,264.00625330980955,,724.9742170278372,,,192.96613463255989
2028,262.6719550032408,,723.3341492056584,,,187.90506878962188
2029,262.4402334257589,,726.378362970344,,,184.06139869668132
2030,268.7752551191202,,729.4519635857108,,,186.344818436176
2031,268.66767855519697,,732.3525140675968,,,182.38131457455873
2032,268.5928461557271,,735.1087086677728,,,178.39901855461727
2033,268.549030863936,,737.6966168430919,,,174.4023570995874
2034,268.5344805969871,,740.0915190284567,,,170.39577450700818
2035,274.10549330010025,,724.6579146631558,,,178.4358315726967
2036,274.1868733363259,,727.0933044182048,,,174.28331482312802
2037,274.23453015900543,,729.6201244123286,,,170.2142932184285
2038,313.4101139216253,,567.5359975005942,,,219.9464509838983
2039,298.44307944906666,,625.1796522199741,,,169.20718714321177
2040,303.79206486806635,,606.8663832052972,,,175.6199039605402
2041,302.4851250080693,,604.3647753660223,,,171.96376080362455
2042,301.16659121389876,,601.9938887585821,,,168.4304016484762
2043,299.82708968546984,,599.7682135149095,,,165.01525282503835
2044,298.47251618693906,,597.6890366435216,,,161.71564780097182
2045,304.8743583492266,,503.1737648491252,,,207.29157792493638
2046,303.41514284073656,,504.3826306514088,,,201.82497452032814
2047,301.9813138746315,,505.3438471710087,,,196.21399151525466
2048,300.57648126398976,,506.09033452187515,,,190.49850561347364
2049,300.5334906477777,,510.1267303744071,,,186.06207856117874
