Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Owner-occupied,C5,C5,Multi-family,Electricity-Heat pump water,B,24984.59851832459,29190.613872515816,33378.20626143009,37590.33747760053,41813.765086746775,46063.8848066357,50208.5591217761,52470.660669397716,54709.94797937369,56926.09262001791,59134.094302416925
Owner-occupied,C5,C5,Multi-family,Electricity-Heat pump water,C,13665.63015310984,15293.18080530864,16857.075408783927,18465.64172724998,20070.409572143923,21711.1883009094,23398.09359095452,24137.42988599692,24875.423433477998,25612.890238250144,26356.425833952308
Owner-occupied,C5,C5,Multi-family,Electricity-Heat pump water,D,2398.2630452365884,3350.8003633338913,4247.637438517717,5174.747151281722,6068.142791565587,6960.553343024676,7898.825094475493,8255.569573195175,8604.543357942288,8945.933063077233,9282.291044381855
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,B,3097.5087347302238,3982.5112303674305,4867.513726004638,5752.516221641845,6637.518717279052,7522.521212916259,8407.523708553466,9292.526204190674,10177.52869982788,11062.531195465088,11947.533691102295
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,C,169772.5329743689,169207.99583828798,169447.79065301214,169538.9894637445,169301.6496310898,168946.39001347622,168422.49696674672,168766.06527918138,169022.57426412826,169196.41237328973,169282.17610214493
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,D,80595.25133049981,79129.19119773756,77650.9586527785,76149.53914292628,74632.31693362539,73098.3161287724,71589.44338534672,70652.04833776831,69708.6191102386,68761.04694115338,67805.49390260452
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,E,67439.03471933452,64165.748696138864,60867.13934590163,57698.334985324465,54671.503245560714,51768.78087847145,49073.69975324145,46961.97604697988,44932.46385506564,42982.616746688116,41102.023758367635
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,F,68103.58412647179,66889.85109563102,65223.55824424993,63549.8415415885,61949.58401271586,60339.46793379553,58797.44816054053,57294.68657227359,55799.32391691551,54312.72164677334,52830.94602447677
Owner-occupied,C5,C5,Multi-family,Electricity-Performance boiler,G,44376.07209768801,42513.591489318576,40384.97041443137,38350.87869604614,36448.377174123336,34613.33281975718,32927.47900606316,31355.646387418732,29850.605335403296,28409.903804223526,27028.61512351453
Owner-occupied,C5,C5,Multi-family,Heating-District heating,A,4425.012478186034,6858.769341188352,9292.52620419067,11726.283067192988,14160.039930195306,16593.796793197624,19027.553656199943,21461.310519202263,23895.067382204583,26328.824245206903,28762.581108209222
Owner-occupied,C5,C5,Multi-family,Heating-District heating,B,10341.342367342117,13482.766385058065,16981.50472236603,20581.516201980605,24221.77151004674,27963.643351050818,31806.977094653415,35711.62432066868,39710.62321940242,43803.42743171263,47989.41916396175
Owner-occupied,C5,C5,Multi-family,Heating-District heating,C,27682.473814144087,30839.796092143002,34035.47503048284,37194.34167971163,40306.051867280155,43384.901091962834,46431.29642356685,49447.34647360179,52434.96951352609,55394.47732750204,58325.186285362164
Owner-occupied,C5,C5,Multi-family,Heating-District heating,D,47296.64334042202,48939.07331959518,50406.62674521344,51870.697775137596,53367.53919277242,54855.43185554944,56331.8527945947,57800.45372143077,59253.07144108875,60687.64232255758,62102.00524382432
Owner-occupied,C5,C5,Multi-family,Heating-District heating,E,41902.406353289574,42188.892974169015,42229.6263373292,42199.5737840292,42133.75190673608,41998.46445937002,41796.39919938154,41560.33309858589,41263.67037646881,40909.16570320973,40494.502631507195
Owner-occupied,C5,C5,Multi-family,Natural gas-Performance boiler,C,238044.77699618263,242549.48689739115,248707.10983238515,254782.28471467478,260341.4575342278,265728.5755533762,270917.3882165052,276023.75343997724,280982.5546874699,285793.49776750524,290462.627884813
Owner-occupied,C5,C5,Multi-family,Natural gas-Performance boiler,D,364278.9441926756,359011.6593071033,352875.3262238488,346653.3491493838,340636.4879938149,334563.1455822946,328380.56476843875,323110.1757026085,317841.65030768904,312574.7075699655,307315.6117343521
Owner-occupied,C5,C5,Multi-family,Natural gas-Performance boiler,E,178005.430230483,173183.01300669624,167543.09986154278,161827.99208117893,156362.0474350764,150921.12280793427,145447.56354451212,140717.40013909922,136037.73373517505,131409.12911893957,126822.45331853781
Owner-occupied,C5,C5,Multi-family,Oil fuel-Performance boiler,C,1230.5627839041604,1293.481192811762,1422.7498093327995,1530.0998563977564,1598.5386824350228,1643.9197124751179,1666.2080145792015,1658.7546493411935,1629.2836853599654,1577.6792660511446,1502.0054503988617
Owner-occupied,C5,C5,Multi-family,Oil fuel-Performance boiler,D,10708.22119563055,10364.061464475028,10047.075745347476,9694.269710222403,9291.333021999624,8852.741083240944,8379.51050189048,7869.537248338196,7327.482677992676,6754.050204802801,6142.543705061419
Owner-occupied,C5,C5,Multi-family,Oil fuel-Performance boiler,E,20271.627790455794,18793.798511543813,17295.27140714871,15850.121747433772,14472.23346084115,13146.598285129969,11872.062406070427,10652.136657178884,9480.220366407562,8355.40730469809,7267.401330568027
Owner-occupied,C5,C5,Multi-family,Oil fuel-Performance boiler,F,14334.528846931233,13286.726216649527,12200.429921959183,11153.053086233493,10161.287753801556,9209.20400042531,8296.088554753778,7425.309937022276,6591.295438882299,5793.456056305563,5024.694095719283
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,A,67981.61527221632,90478.57900980531,112821.66743702508,135191.81878727773,157570.96667772398,179993.9121241265,202441.870677081,224663.4458015418,246897.1915131888,269143.59154781804,291404.9127434086
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,B,63688.82842698041,75710.93955743921,84019.53768140303,92609.82820227681,101344.76807989833,110453.76069600788,119549.10674380262,124725.8791929522,129982.14402888411,135319.41508559382,140771.20409889528
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,C,160422.6530056694,169021.9525659977,175631.5634583948,182617.89707831485,189799.75628564338,197402.1920761578,205457.6938450505,209959.9962448033,214580.50851225402,219321.28027902253,224218.27013856493
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,D,3377.4357632492556,4193.623782139749,4776.979336378054,5352.2476844243865,5881.311654444561,6389.615671966866,6909.921394141282,7167.124612080897,7413.762292266134,7650.245827136117,7878.523462956002
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,E,1639.2161180308826,1605.2418099810693,1578.5027359106032,1551.6326300654962,1526.9627387911003,1501.8693448535078,1476.9362587531805,1452.8294130491709,1428.3904896479273,1403.626332890651,1378.3986708426023
Owner-occupied,C5,C5,Single-family,Electricity-Heat pump water,F,51.37162713463519,48.164253724551244,45.47909219079199,42.92274519683214,40.5538697193211,38.28797427146429,36.18110076561794,34.32082495791955,32.541726701109845,30.840554595712312,29.21111039815305
Owner-occupied,C5,C5,Single-family,Electricity-Performance boiler,C,17792.120843721266,22984.93041633568,28035.04872833109,33082.293640972835,37924.24212438834,42827.10381996931,47773.90233800116,52870.60136610496,58010.64363356092,63197.23926538198,68443.39599380584
Owner-occupied,C5,C5,Single-family,Electricity-Performance boiler,D,376376.4704093737,374490.9763373919,374975.61065216374,375188.36127555784,374690.4415825748,374129.89024704637,374162.0901517901,377581.80782603077,381086.11033891496,384688.55945695884,388411.1704031153
Owner-occupied,C5,C5,Single-family,Electricity-Performance boiler,E,304386.30024539056,292057.73600006767,283504.0363531638,275016.65937027434,266664.35612495453,258426.78518360725,251062.1516409523,246901.04241952955,242870.71774681908,238969.38837714944,235166.35548651536
Owner-occupied,C5,C5,Single-family,Electricity-Performance boiler,F,101152.29474220837,97280.51404534202,95281.24921868202,93221.21443665493,91195.03111742926,89151.60663980743,87805.7531163179,88101.51143860299,88435.5534881797,88809.67957802705,89228.82354221323
Owner-occupied,C5,C5,Single-family,Electricity-Performance boiler,G,64380.16632731736,57124.241394152996,51783.7257123209,46893.0871886336,42716.39147717376,38875.059726147796,35940.53702514068,34132.73795606697,32559.517640363818,31203.286474821867,30048.404574193835
Owner-occupied,C5,C5,Single-family,Natural gas-Performance boiler,C,174069.51011547013,191411.23847304913,205090.12738920815,218334.6622574535,230036.1041930263,241059.15110752374,251410.0679929972,261504.08392029643,271264.34045658016,280690.28681100375,289791.44769101846
Owner-occupied,C5,C5,Single-family,Natural gas-Performance boiler,D,698800.0447779158,685670.6135752446,676621.4946384442,666779.7481581885,657137.6268065275,646370.6272345681,634566.3462990673,628741.0027629347,622591.9692050869,616115.5999706853,609334.078714668
Owner-occupied,C5,C5,Single-family,Natural gas-Performance boiler,E,123954.22991801325,117383.83192754228,112309.83595576137,107117.8065290571,102228.18674530163,97358.94277676176,92546.24190724318,89394.134235839,86295.63180779389,83247.01367451448,80244.2286330837
Owner-occupied,C5,C5,Single-family,Natural gas-Performance boiler,F,209735.41911623173,201950.9603852916,196962.18047887104,190986.87607702112,185550.19710764376,179633.78602251344,173555.56963531874,170172.00884912207,166579.64236290148,162789.6523132458,158810.112897918
Owner-occupied,C5,C5,Single-family,Natural gas-Performance boiler,G,17842.103967074705,15812.380729840988,14278.11431122238,12768.964363319628,11444.02261988722,10216.85525321872,9105.586010578018,8297.330419958584,7547.891862505223,6854.100551815071,6212.309985105316
Owner-occupied,C5,C5,Single-family,Oil fuel-Performance boiler,D,127903.12904462178,126242.44374111302,122461.87523931127,118341.13421443757,113190.96673489001,107701.51142028284,101869.69316979729,95464.89741976256,88754.20632979747,81731.49321443289,74301.50542243301
Owner-occupied,C5,C5,Single-family,Oil fuel-Performance boiler,E,177819.69993643602,168704.85166009984,159242.3216398038,149672.11020686172,139925.55251992,130080.84595257453,120161.63017590775,110164.37384146627,100150.92324847482,90139.15932266416,80042.59023133059
Owner-occupied,C5,C5,Single-family,Oil fuel-Performance boiler,F,70119.59440351774,63881.905085013466,58202.006041698856,52819.63080571436,47791.93072812129,43048.015720610994,38569.935693566025,34401.138821898,30449.280316467288,26702.72689851936,23120.678775865737
Owner-occupied,C5,C5,Single-family,Oil fuel-Performance boiler,G,157517.4611262206,142303.05039256532,129405.08387780623,117042.3499162268,105909.99088596039,95304.00159699607,85215.0782634607,75815.53145459367,66874.79550688622,58386.930859281005,50280.77333091724
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,B,19073.128018874177,27883.57742327576,36450.94175680652,45083.87416599066,53703.80254967228,62410.740490928016,71154.34757370436,79553.48786210272,87981.900082068,96440.11208515316,104931.06180362175
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,C,110921.63244024015,127928.42240184019,140419.58130664524,153381.83198490556,166344.63369842243,179777.4801051011,192453.28351450458,199973.9265884493,207475.28507771858,214954.41011177216,222445.98479514595
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,D,85644.23200021485,93937.15956902063,100256.53527641666,106806.93280019546,113365.31666161018,120063.05922839209,126083.11666028773,129251.9036149018,132326.35404927228,135306.42131986035,138215.57291691925
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,E,48133.97351800381,53894.40560858214,58311.00066978609,63079.549076545256,67794.18161464257,72603.32898728552,77074.6183927835,79236.70950149315,81293.96507179683,83240.47514082804,85084.39559707542
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,F,45881.513593901276,51378.45398386638,55872.817682045075,60299.86759343815,64493.095964644526,68475.5361191247,71988.25641919645,73950.03523251717,75691.47336442917,77220.91129667648,78559.7504290209
Owner-occupied,C5,C5,Single-family,Wood fuel-Performance boiler,G,10754.781705621976,11363.57981885732,11763.631079959294,12109.886780483732,12353.913365149787,12502.781012952215,12543.050349696463,12393.38243687661,12193.301639257104,11948.90567435728,11668.002620487849
Privately rented,C1,C1,Multi-family,Electricity-Heat pump water,A,884.11458158605,2656.346008348209,4499.36030573142,6344.342059108163,8191.070009649348,10040.198926213712,11890.431375403205,13675.756029112024,15467.688014147545,17265.289389316593,19079.170316542608
Privately rented,C1,C1,Multi-family,Electricity-Heat pump water,B,1558.136728759395,1968.2519137580111,2909.7935641548474,3835.4949884574,4746.223258662346,5644.288531655733,6519.760787725024,6897.621666141088,7274.683835978072,7649.996716577289,8030.531388188146
Privately rented,C1,C1,Multi-family,Electricity-Heat pump water,C,1204.2257431187886,1310.0857915432887,1592.91896711179,1873.032506932395,2148.6909118056046,2426.263808991913,2700.5584096761763,2795.602126973219,2888.944658912312,2980.6142280403765,3071.307285650961
Privately rented,C1,C1,Multi-family,Electricity-Heat pump water,D,174.03950313590397,215.897315901344,354.0506145655719,492.4968248998013,628.1887207360119,766.70802574324,905.8995718342086,944.5911173793509,982.7092270437815,1020.2575988669082,1057.4365207173973
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,B,322.1590959119797,414.20455188683104,506.2500078616824,598.2954638365337,690.340919811385,782.3863757862364,874.4318317610878,966.4772877359392,1058.5227437107906,1150.568199685642,1242.6136556604934
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,C,19434.705285053697,19246.109078426158,18828.66219056095,18411.7151538383,17988.084519328357,17566.642009727653,18250.223101218795,19019.99389304564,19653.723982557804,21265.934508871145,22622.862017092553
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,D,12913.750354717562,12708.200799001734,12326.773022585921,11951.28491687082,11581.205768191616,11217.132520027157,11140.333729881715,11194.75358015737,11215.981737298203,11595.988455134453,11894.315121476717
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,E,13226.356453457463,12840.898129769088,12273.075296045585,11721.89404054733,11187.21300862566,10669.134479680555,10171.327334647889,9842.699606240765,9519.887053300627,9203.024420306347,8889.216554054812
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,F,17140.879342634515,16920.451269639118,16677.570437819686,16430.160827679993,16180.89019508198,15927.238243959328,15670.21884916757,15406.04472849511,15133.97501479898,13369.387488884946,11804.268435386664
Privately rented,C1,C1,Multi-family,Electricity-Performance boiler,G,15710.879784806377,15407.665173160414,15085.922081906887,14764.042297376596,14444.376357473839,14124.828411712153,12427.303451808759,10935.054367720695,9619.646841401323,8460.588452189968,7438.494611055003
Privately rented,C1,C1,Multi-family,Heating-District heating,A,460.22727987425674,713.352283805098,966.4772877359392,1219.6022916667803,1472.7272955976214,1725.8522995284625,1978.9773034593036,2232.1023073901447,2485.227311320986,2738.352315251827,2991.477319182668
Privately rented,C1,C1,Multi-family,Heating-District heating,B,628.6023842093729,846.5255791397187,1071.8326204496618,1298.410472127765,1525.1321606460167,1753.0149063544277,1981.9746565213593,2219.592416291817,2466.7952845970726,2722.6025117711765,2995.8165713536573
Privately rented,C1,C1,Multi-family,Heating-District heating,C,2004.4896534758195,2303.374904295059,2602.4517164347812,2897.3941406139775,3187.976749929231,3474.5145100731393,3756.973955130043,4037.465810024557,4317.555732120465,4596.9727420501695,4879.2047495235265
Privately rented,C1,C1,Multi-family,Heating-District heating,D,3576.23400344506,3770.297628258067,3963.4353531484,4157.951474072881,4354.36363593243,4551.981183567909,4750.6534271203045,4949.834381146071,5149.087737175116,5348.202682661523,5534.972309013054
Privately rented,C1,C1,Multi-family,Heating-District heating,E,4009.770311890263,4188.032863350712,4357.404622827538,4520.357804337271,4677.394866336898,4827.726641514833,4971.156471777518,5097.650361584451,5207.671500915794,5302.4434892314985,5381.7129953847325
Privately rented,C1,C1,Multi-family,Natural gas-Performance boiler,C,13456.904942425675,13676.925438661432,13877.013263671832,14074.36496870548,14264.231040338029,14448.143715895892,14628.624465886574,14849.427127413845,15068.158563900708,15284.78510409362,15504.008461711353
Privately rented,C1,C1,Multi-family,Natural gas-Performance boiler,D,22433.202510765896,22223.34211241924,21885.11341303237,21545.006532364423,21207.9230203551,20862.841546265096,20513.921926826402,20288.597451083067,20062.17016272113,19834.592084263553,19606.47352287159
Privately rented,C1,C1,Multi-family,Natural gas-Performance boiler,E,17183.12095319748,16897.997366775457,16500.32456196684,16099.123065826518,15701.171139481328,15296.899265556005,14887.711622145931,14578.20795886451,14266.200529966929,13951.77765646146,13628.609078985743
Privately rented,C1,C1,Multi-family,Oil fuel-Performance boiler,C,50.13397742447026,49.68104684118834,49.964914534277426,49.870468651583224,49.222553863816735,48.219421909136116,46.8605043887869,45.04595977884401,42.890545580717955,67.44426698205785,83.13587434398843
Privately rented,C1,C1,Multi-family,Oil fuel-Performance boiler,D,661.290254442646,629.2708557245439,597.7710730118082,565.75741616288,533.0310415934962,499.78947409194814,466.02188910320325,431.64247898489884,396.72328572583575,402.5066475546348,394.1705238124067
Privately rented,C1,C1,Multi-family,Oil fuel-Performance boiler,E,1335.8550657561718,1249.4839615502594,1163.8848157257528,1079.9306404831566,997.7516977405603,917.1987211458761,838.2635639421875,760.9827748589265,685.3053119513899,611.2327646447305,538.0293899240785
Privately rented,C1,C1,Multi-family,Oil fuel-Performance boiler,F,1491.0251587268372,1395.091757418535,1299.694049763455,1206.0820877816604,1114.4778315743993,1024.6468873171325,936.5846185680824,850.3333045346956,765.8441478690696,614.8105689643537,487.13146245495216
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,A,1495.9756370056252,1923.2774535651427,2354.503746422237,2785.8420881908296,3217.286236224179,3649.2631401053522,4081.3695514060846,4508.757922445154,4937.141242598071,5366.49182336081,5797.375406746569
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,B,915.927236516113,1029.1110590613082,1218.78164833422,1409.898787950546,1601.926051169198,1797.7000044149725,1992.2134315440958,2069.844100583265,2150.0580766201974,2232.7568168493917,2320.703207507663
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,C,1901.9891920477062,1973.4606671072108,2098.3830566976508,2224.0522205905104,2350.387923266271,2481.80161182008,2613.826527502011,2662.122717742818,2710.6263244644783,2759.3617683749553,2808.6907106221647
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,D,45.78870197888125,53.5893939468273,68.1904069024416,82.5971457667835,96.55165066333421,110.78397371793335,124.92502341417683,129.77622106323403,134.55838000416892,139.27017209372465,143.9196802816355
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,E,40.99652111459928,40.563177859981316,40.05238010475057,39.53593670419702,39.0423515000496,38.53887781251215,38.026698779897764,37.538743231701694,37.03996886082767,36.5083285837509,35.96061915754265
Privately rented,C1,C1,Single-family,Electricity-Heat pump water,F,2.3574177273213106,2.3076759310347037,2.2467609252962353,2.1868159927515602,2.129493060506199,2.0727497259614194,2.0171049859914807,1.966881111522097,1.915657692217705,1.6784133537573669,1.4696849453440088
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,C,295.90579200476446,366.0863835257906,439.0160691423719,511.9246718202517,584.1399562381332,656.7936916123405,842.4420257118892,1028.06412012725,1207.6962438211094,1484.62387923745,1749.2547658661697
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,D,7172.631843346887,7127.27466339281,7101.161843726872,7070.915628284415,7023.0050356567,6974.32297557659,7206.811271657588,7503.259991596371,7775.454572222958,8330.35300873577,8836.093819756456
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,E,7770.1861352129135,7595.688121653269,7384.191168461193,7174.76624700793,6970.326490220634,6768.554577192239,6575.330110781411,6491.433204224053,6406.871771189253,6321.582532788614,6234.844189713224
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,F,4465.440868894462,4396.063381998462,4317.1666888204645,4237.139342439732,4158.346711541092,4080.0316718421473,4009.8512898929066,4011.990573490139,4012.2890483352485,3607.6788084764657,3248.5125297983564
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,G,4769.204714308322,4628.047511467309,4472.351455902634,4319.047072457431,4173.584738140431,4032.2826954553675,3524.8840655813074,3172.3842802684517,2860.378395222003,2580.832036238878,2329.9266465215187
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,C,2052.9348964331743,2132.94680374254,2237.7091568191445,2338.644630244857,2422.06064478208,2499.8136692372973,2605.6614540391056,2722.137555814995,2840.4559751295474,3309.2042086115,3733.32192461837
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,D,9908.805720620367,9807.292597510002,9602.822652896553,9397.055446312752,9200.119657524312,8988.87940848717,8787.369592640447,8696.943118289086,8605.21188952346,8578.02194160829,8541.057703007971
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,E,2729.188406261578,2679.91073317937,2597.240467881784,2513.5136483728884,2433.5089077270914,2349.5523471267834,2265.0010327524046,2218.7960720129054,2171.674855307216,2122.456597855898,2069.356913471604
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,F,4725.599354196107,4703.386609899989,4623.766374746342,4535.319556433836,4450.538074046296,4353.523281450993,4250.932906233149,4214.287558550063,4165.502377774226,3692.318833328961,3269.3288457820227
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,G,492.90829774772374,494.8243465740903,485.99394791529386,474.79549456556464,463.7882765881651,450.7225832881864,393.26035627605165,355.4975105793993,320.36249690733655,287.48268145784766,257.30372731635305
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,D,973.1700430776422,929.6946422208978,900.3410606092244,868.1756961363043,828.7503211860279,787.0918663678557,1014.6203819747913,1162.5543036648965,1246.9200110259824,1335.2142023291433,1356.521425104567
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,E,1908.471549096149,1804.2908445362693,1703.2272052249227,1601.4898482877582,1498.2175163842508,1394.4051210270338,1290.1250939272013,1183.895013422836,1077.1415176930163,970.0911163312256,861.5458678964897
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,F,1265.2935026365024,1181.8471919047615,1097.230107658166,1014.6997451442138,934.5556306698572,856.4294656865073,780.2694110204592,706.597300831873,634.5349558835576,507.4188883158556,400.4843860938713
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,G,4438.478033693926,4143.06357849718,3838.2046294386114,3541.408561315045,3257.6529487538264,2981.3159808084915,2440.925839827466,1988.4313534378318,1606.7522388174598,1284.1466811842452,1012.8559004306336
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,B,231.74995148869678,388.74434281543796,547.4561915262126,706.3832006052654,865.4380298170598,1025.1108676119093,1198.6413437548538,1365.1355814643389,1531.8130087218944,1744.2779943073733,1953.7432694844038
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,C,1060.27639354253,1275.3811828003663,1507.4134690298565,1742.9183417796394,1975.831351753843,2213.980970105424,2480.887562588747,2612.096644483175,2741.9471296924567,3051.6586309722657,3344.2003117955137
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,D,1162.2040063873596,1304.141071465066,1458.5361910170902,1613.4179106098668,1768.3387187350468,1925.5900616527274,2083.3964569397867,2143.819817215677,2201.907201540177,2259.5067838337677,2312.467963094664
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,E,816.321386133592,900.0009176249488,1003.8641307555295,1110.2079897460487,1216.6183728377848,1327.0556232575411,1430.9841583662767,1457.0883750595824,1480.0971886218585,1499.2262307572194,1512.9984665675915
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,F,1266.775124068643,1420.3898790485423,1584.3567866810818,1745.7483234016336,1902.6666742611646,2057.2084393729556,2194.113250978835,2224.130284337755,2245.610553334189,2032.1681487475198,1836.9710186273846
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,G,436.26456814888246,460.6798076283462,489.0968481020171,517.5030595983721,544.7524047656766,571.7918327994431,536.3560316129481,485.60433592632006,439.18368648229955,396.4283399231663,357.483402235991
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,A,613.866787064651,1453.2337283854856,2334.5079143249477,3216.3770460858354,4098.73819295472,4982.058409888406,5865.556212508981,6709.077311498861,7554.428891120875,8401.342199607685,9253.5497024967
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,B,1156.2031248931353,1358.476449918412,1825.839280126558,2285.343996002759,2737.388002881783,3183.423613622136,3618.419944286212,3803.367755793542,3986.6574776411608,4168.019654549461,4350.331880227686
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,C,697.4846049971806,748.1707826140674,886.4387325558505,1023.5475097610448,1158.5788645353691,1294.8634889823259,1429.7814432475266,1475.5745233693212,1520.5983295349185,1564.8679093538226,1608.7203133283435
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,D,87.92820755378581,107.01747281264103,170.1844087764007,233.52204109218258,295.63838548761817,359.09098503641474,422.8901067663938,440.59865583553164,458.05637325774137,475.2647270560865,492.31556651953673
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,B,151.55016015564573,194.85020591440164,238.15025167315756,281.45029743191344,324.75034319066935,368.05038894942527,411.3504347081812,454.6504804669371,497.950526225693,541.2505719844489,584.5506177432048
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,C,10495.570689561822,10378.51032798541,10132.380226214389,9887.705338830616,9641.718404896788,9397.93905798194,9466.85015833424,9623.79257134787,9743.230636734354,10197.686370518608,10572.951879715014
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,D,6140.579070322428,6040.0297436709425,5855.15576123648,5673.339134951465,5494.511821999887,5318.745816111333,5226.32571876737,5203.452193371522,5171.9114809570365,5262.975788936641,5328.581812772855
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,E,5932.046800958773,5757.5944709285195,5500.994773946594,5252.013157988015,5010.640773125696,4776.896203374385,4552.469442759364,4404.398313268572,4259.159869169254,4116.78745448253,3976.1048924796405
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,F,5743.758939322583,5669.555174259323,5587.493920747716,5504.028512780429,5420.000286856439,5334.67828877729,5248.484876794676,5160.907096916344,5071.000755880684,4481.11003995426,3958.11833664813
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,G,4394.613881677396,4314.6384930285085,4228.818311795028,4142.864134829687,4057.333328331584,3971.8284728516996,3498.5662447293985,3083.07444522618,2716.7881191577735,2394.0054679167533,2109.2324097245323
Privately rented,C1,C2,Multi-family,Heating-District heating,A,216.50022879377957,335.57535463035833,454.6504804669371,573.7256063035159,692.8007321400946,811.8758579766734,930.9509838132522,1050.026109649831,1169.1012354864097,1288.1763613229884,1407.2514871595672
Privately rented,C1,C2,Multi-family,Heating-District heating,B,374.91981500527356,497.81697902101416,624.3139628894472,751.1909421243242,877.8955548889705,1004.9459691113385,1132.3030470867657,1261.884536133217,1394.443629789026,1529.7018500613526,1670.7956764346843
Privately rented,C1,C2,Multi-family,Heating-District heating,C,1032.2988467744249,1179.200528994511,1326.219094875868,1471.2311840308273,1614.1282468632883,1755.0750858399379,1894.0604794248857,2031.6809599661658,2168.7372808012196,2305.1568998754533,2442.2298493947987
Privately rented,C1,C2,Multi-family,Heating-District heating,D,1865.1995717723248,1944.1063106691527,2022.2826618170989,2100.9464798694653,2180.374311250631,2260.223769835868,2340.442465828442,2420.8405916805345,2501.3627249932533,2581.9432656307886,2658.4275072400233
Privately rented,C1,C2,Multi-family,Heating-District heating,E,2098.093431736608,2157.481770863079,2212.9672161961844,2265.8943065468234,2316.533949991735,2364.5007480231166,2409.72655182292,2449.5425348336084,2483.9976038615737,2513.4222106315674,2537.396145890936
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,C,7807.769516330615,7900.844662741752,7979.250029590288,8056.276812693985,8129.601364823293,8199.589875283047,8267.800640623629,8360.906376776218,8452.96607542459,8543.95905426417,8636.460362248432
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,D,11981.951712460977,11868.28272833132,11686.18809884244,11503.166982725787,11321.865604070059,11136.366944511967,10948.899008862165,10827.30508157632,10705.176196367831,10582.486216407973,10459.562142746758
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,E,7874.31778501971,7749.423041888756,7572.749934646665,7394.199567374615,7216.8956524049545,7036.418618629779,6853.396117303154,6715.9577448154105,6577.151984184792,6437.020889235144,6292.220632798396
