,Consumption Electricity (TWh),Consumption Natural gas (TWh),Consumption Oil fuel (TWh),Consumption Wood fuel (TWh)
2019,39.893325397392324,129.97314125469018,37.191452155726935,74.27034607168494
2020,39.81745393074288,128.0382977462554,34.49386907100084,76.00924031027978
2021,39.9609646003876,126.23837202160325,31.89435810987695,77.39813033353653
2022,40.058106602741006,123.27353525279763,29.176647568403766,78.7002484749014
2023,40.239696476598574,121.24011916665161,26.794708990915147,80.147423945503
2024,40.4693018765998,119.10543878586543,24.496507454894502,81.6341584143587
2025,41.170917565105604,117.01310923278854,22.19779260099948,83.1099969690791
2026,41.5800222920764,116.04238480838244,20.007011647981034,83.4551051650189
2027,42.03296702293458,115.01639660628092,17.896998469979767,83.7867213526464
2028,42.41024834527614,113.80436827887648,15.841960234333419,83.90301508360146
2029,42.84346445561061,112.55734705695407,13.848761936685863,84.02798121929156
