Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3271.0311550030697,7202.668737433958,11134.646761617478,15066.958237104018,18999.60064289675,22932.564144131036,26956.069884970155,30982.0826121499,35010.583543081455,39041.55484246791,43075.69156551318,49669.15006463179,56266.00429744645,62866.27206878473,69469.97125242144,76077.11971565528,82688.85924922868,89304.21922647151,95923.2049685534,102529.0336958983,109151.41324958236,115635.54795012905,122122.29856084526,128611.60830775117,135103.42628915698,141597.70153236578,147988.48911142087,154380.0102502411,160772.23353241794,167165.13021945607,173559.13863010798
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,3623.2998857824914,3837.8123670097434,4051.4604250287125,4264.211017342567,4478.503274736777,4692.72099462622,5292.595416073148,5896.219143100788,6503.698407166443,7115.114601914811,7733.93306409335,8379.693401328168,9033.64645173055,9695.836343196655,10366.294869380617,11045.042597242242,11739.53094027635,12442.829756339004,13154.91074444674,13801.115152181781,14510.433754592752,15238.863545983713,15972.04214167694,16709.711202445895,17451.633519714254,18197.57045875713,18556.115959103412,18914.36507582334,19272.140781557653,19629.282634339364,19987.54092202353
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2776.2641352575474,2831.62478356185,2886.1142326865374,2939.7455710279883,2992.532006652577,3044.4868122385783,3888.227189509953,4731.684402886582,5574.305342932747,6415.601960407164,7259.5801771669,8136.510594562896,9015.910797606635,9897.491789973961,10780.992090651192,11666.175399365084,12570.126551043877,13475.350068343694,14381.271200805139,15190.16105402682,16073.627042095599,16983.69649044055,17886.458980540076,18781.328754200735,19667.781233364236,20545.30545305654,20603.009561408035,20657.46196597034,20708.68690389271,20756.715755693866,20802.125196880203
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,284.9392581189251,309.07334679158066,332.3149127621192,354.68720565173277,376.2126974876784,396.9130698461739,1030.6273630649416,1638.5888084143303,2221.6177882427155,2780.512155779981,3318.7281691772832,3857.7757590573883,4376.750751850317,4876.262812623956,5356.901694665452,5819.23796321456,6276.038127698529,6714.963887893778,7136.263240297994,7517.844564967368,7924.326916669399,8331.202342254195,8716.039824145593,9079.359836328826,9421.703077616226,9743.602825001188,9610.200699040051,9478.625020423777,9348.850782659198,9220.85332162626,9094.608310890464
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,39106.21608140669,39072.51353430796,39030.08985046361,38979.041298366734,38919.46177519752,38851.44298065998,40148.104398830605,41448.13200012952,42752.041369090795,44060.356206013246,45379.245943334725,46798.51796026666,48230.88172673948,49677.186573588544,51138.30495597117,52615.13518980399,54106.94372261051,55615.434567953394,57140.20105695345,58601.43328243957,60191.256360520325,61776.291923884346,63360.83620641166,64944.01240325226,66524.9850571767,68102.85581317748,67466.17493712598,66811.37338158189,66138.49278901856,65447.56029985978,64737.21061565778
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20905.737312177327,20793.94630964089,20678.767392928523,20560.255515181856,20438.379410956673,20313.246798345936,20536.31361765822,20784.208298022848,21055.83354289439,21350.184608249332,21667.871630271897,22042.053123518315,22438.951913478155,22858.054557194413,23298.903450250888,23761.09456076056,24242.793560394766,24744.781485347372,25266.285112075235,25737.403504495975,26257.405555171434,26786.79239124811,27328.08554161576,27880.25844103,28442.314039172375,29013.24864432404,28779.184293443523,28530.582265831472,28267.790104775413,27991.14461548613,27700.230108549047
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19290.68820996178,18786.072890097133,18289.53893614959,17801.00535622051,17320.390395365135,16847.610576615265,17654.946237859556,18424.83123203598,19158.92769301278,19858.799407663704,20531.28744590475,21231.615429468766,21904.59426831699,22551.306082667787,23172.78302269613,23770.01046894084,24333.656436754496,24874.285132899804,25391.836274446927,25812.43503877021,26301.58042370691,26737.496044999458,27140.960724978697,27512.2482112866,27851.657520981622,28159.475096346105,27069.852992631168,26002.468021659646,24957.183426982727,23933.85753491942,22931.566436319397
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19813.06175502104,19628.753232438758,19438.028221100612,19240.962948534743,19037.63663142126,18828.130291483867,19464.53658362639,20095.199640612293,20719.525821582818,21336.958978138347,21951.796694625315,22611.212554732563,23265.707798384654,23914.628922366956,24557.344626159407,25193.244410533625,25812.235666964174,26422.651903804275,27023.29915626231,27445.845217302212,27928.365513002016,28375.845872685677,28806.114330220185,29218.16997254654,29611.061992031377,29983.87294623332,29276.113255895267,28560.381002231916,27837.18398020464,27107.03848755398,26370.469519433573
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14228.645795545033,13879.060826804205,13533.343419399338,13191.519835232317,12853.614551443792,12519.649571651707,13218.368753776012,13874.132136946379,14488.675770351925,15063.659444421619,15605.800662948765,16156.519389029781,16674.627786296085,17161.075159331107,17616.77114191946,18042.587836382885,18424.207575880748,18777.63955064154,19103.111937913698,19261.064931726705,19456.45904313249,19593.816521761244,19703.431647780235,19785.982818057513,19842.168229929433,19872.688081328353,19122.378133509366,18386.887225531667,17666.088057403827,16959.85840204698,16268.080960361976
