,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,108.28946934156696,,415.3796846329942,610.789421940333,,108.93865237287893
2020,108.58366427524784,,412.55171040768107,607.8626714133976,,108.63297865406896
2021,108.78167517611611,,408.96810806455613,603.7228814896835,,108.31416226993507
2022,108.999937016232,,405.3597254857059,599.5488419753627,,107.98459114000897
2023,109.2210234746994,,401.7264052522867,595.3628211070655,,107.64561022036598
2024,109.45188136660369,,398.0755702618437,591.1565027569317,,107.29719030685565
2025,267.32912610288196,,726.3551206969661,,,204.2907053705286
2026,265.90470726435984,,724.830585063908,,,199.234583772533
2027,264.5268269304527,,723.2552307429759,,,194.16424086871967
2028,263.19577660828634,,721.6322203449952,,,189.0827556478735
2029,262.96991150413174,,724.6833312789079,,,185.2265826719558
2030,267.90139816629164,,732.408670303459,,,184.262341936177
2031,267.78215804254864,,735.2941647774123,,,180.32701321690845
2032,267.6961554884446,,738.0343735480793,,,176.373061842237
2033,267.64161975597534,,740.6048306115132,,,172.40535697793305
2034,267.6167615700373,,742.9802942282683,,,168.42877492895758
2035,272.0291370543011,,731.2406345159235,,,173.9331288889591
2036,272.0860452120286,,733.6283963138787,,,169.85074877586305
2037,272.11036206059356,,736.0999296969168,,,165.85586027807057
2038,311.64029505123233,,571.9198591080057,,,217.33486220264794
2039,296.5033167189428,,629.8688682606988,,,166.4509250691106
2040,303.1081622224862,,608.3879872093911,,,174.77504585646076
2041,301.80127487222603,,605.8507459530048,,,171.15581257020298
2042,300.4832989911623,,603.4471431501305,,,167.65724268206088
2043,299.1448176937566,,601.1912519364956,,,164.27510091652363
2044,297.79171523804183,,599.0840754460289,,,161.00691608569326
2045,305.33207366066813,,501.01526772398586,,,209.05666597606384
2046,303.8800667518426,,502.25994767500333,,,203.5470310265619
2047,302.45418863251285,,503.272294536469,,,197.88119696108922
2048,301.0580394577499,,504.0843765877123,,,192.10031842595782
2049,301.0271684272638,,508.187370376429,,,187.60124260501888
