,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875112,22.499999999999996,0,44.34509453108836,58.33168072777824,0,34.18892073536876,58.37369465631479,0,26.76528148161712,65.68131795678896,0,12.458803801603988,78.04584040567451,0,7.407407407407408,93.66151021756225
1,1,30.10612952133421,13.9,1,32.51770214875112,22.499999999999996,1,44.34509453108836,58.33168072777824,1,34.188920735368754,58.37369465631479,1,26.76528148161712,65.68131795678896,1,12.458803801603988,78.04584040567451,1,7.407407407407408,93.66151021756225
2,2,30.10612952133421,13.9,2,32.51770214875112,22.499999999999996,2,44.34509453108836,58.33168072777824,2,34.18892073536876,58.37369465631479,2,21.679878000109866,65.68131795678896,2,10.09163107929923,78.04584040567451,2,7.017543859649122,93.66151021756225
3,3,24.385964912280706,13.9,3,32.51770214875112,22.499999999999996,3,44.34509453108836,58.33168072777824,3,34.18892073536876,58.37369465631479,3,21.679878000109866,65.68131795678896,3,10.09163107929923,78.04584040567451,3,6.0,93.66151021756225
4,4,24.385964912280706,13.9,4,32.51770214875112,22.499999999999996,4,44.34509453108836,58.33168072777824,4,34.18892073536876,58.37369465631479,4,21.679878000109866,65.68131795678894,4,10.09163107929923,78.04584040567451,4,6.0,93.66151021756225
5,5,24.385964912280706,13.9,5,32.51770214875112,22.499999999999996,5,44.34509453108836,58.33168072777824,5,34.18892073536876,58.37369465631479,5,21.679878000109866,65.68131795678896,5,10.09163107929923,78.04584040567451,5,6.0,95.66151021756224
6,6,24.385964912280706,13.9,6,32.51770214875112,22.499999999999996,6,44.34509453108836,58.33168072777824,6,34.18892073536876,58.373694656314775,6,21.679878000109866,65.68131795678894,6,10.09163107929923,78.04584040567451,6,7.017543859649122,95.66151021756225
7,7,24.385964912280706,13.9,7,32.51770214875112,22.499999999999996,7,44.34509453108836,58.33168072777824,7,34.18892073536876,58.37369465631479,7,21.679878000109866,65.68131795678896,7,11.80307728573009,78.04584040567451,7,7.017543859649122,95.66151021756225
8,8,24.385964912280706,13.9,8,32.51770214875112,22.499999999999996,8,44.34509453108836,58.33168072777824,8,34.18892073536876,58.37369465631479,8,21.679878000109866,65.68131795678894,8,10.09163107929923,78.04584040567451,8,6.0,95.66151021756225
9,9,24.385964912280706,13.9,9,32.51770214875112,22.499999999999996,9,44.34509453108836,58.33168072777824,9,34.18892073536876,58.37369465631479,9,21.679878000109866,65.68131795678896,9,10.09163107929923,78.04584040567451,9,6.0,95.66151021756225
10,10,24.385964912280706,13.9,10,32.51770214875112,22.499999999999996,10,44.34509453108836,58.33168072777824,10,34.18892073536876,58.37369465631479,10,21.679878000109866,65.68131795678894,10,10.09163107929923,78.04584040567451,10,6.0,93.66151021756225
11,11,24.385964912280706,13.9,11,32.51770214875112,22.499999999999996,11,44.34509453108836,58.33168072777824,11,34.18892073536876,58.37369465631479,11,21.679878000109866,65.68131795678896,11,10.09163107929923,78.04584040567451,11,6.0,93.66151021756225
12,12,24.385964912280706,13.9,12,32.51770214875112,22.499999999999996,12,44.34509453108836,58.33168072777824,12,34.18892073536876,58.373694656314775,12,21.679878000109866,65.68131795678894,12,10.09163107929923,78.04584040567451,12,6.0,93.66151021756225
13,13,24.385964912280706,13.9,13,32.51770214875112,22.499999999999996,13,44.34509453108836,58.33168072777824,13,34.18892073536876,58.37369465631479,13,21.679878000109866,65.68131795678896,13,10.09163107929923,78.04584040567451,13,6.0,93.66151021756225
14,14,24.385964912280706,13.9,14,32.51770214875112,22.499999999999996,14,44.34509453108836,58.33168072777824,14,34.18892073536876,58.37369465631479,14,21.679878000109866,65.68131795678894,14,10.09163107929923,76.04584040567451,14,6.0,93.66151021756225
15,15,24.385964912280706,13.9,15,32.51770214875112,22.499999999999996,15,44.34509453108836,58.33168072777824,15,34.18892073536876,58.37369465631479,15,21.679878000109866,65.68131795678896,15,10.09163107929923,78.04584040567451,15,19.408795530593775,93.66151021756225
16,16,24.385964912280706,13.9,16,32.51770214875112,22.499999999999996,16,44.34509453108836,58.33168072777824,16,34.18892073536876,58.37369465631479,16,36.40879077407337,65.68131795678894,16,25.145435239021236,78.04584040567451,16,163.8272109080039,93.66151021756225
