,2020,2025,2030,2035,2040,2045,2050
phs,4.732,4.732,4.732,6.097,6.5520000000000005,7.007000000000001,7.007000000000001
battery1,0.0,0.0,0.0,0.13221069939295096,0.13221069939295096,0.13221069939295096,0.13221069939295096
battery4,0.0,0.0,0.0,0.0,10.099848481906866,14.571152956281995,725.16407809592
hydrogen,0.0,0.0,0.03395471509824732,3.9183079721011964,6.4,6.4,6.4
methane,44.0,44.0,44.0,44.0,44.0,44.0,44.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
