,2020,2025,2030,2035,2040,2045,2050
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999953,15.30218636999959,15.3021863699996,15.302186369999712,15.302186369999877,15.302186369999788,15.302186369999871
phs,1.3709732133316135,0.0038329199999999996,0.8312546724085931,2.7321671015381788,6.2283296546173315,9.887755732464328,1.220305808384551
offshore_f,0.0,0.0,0.0,46.60986999999999,77.8384829000001,109.06709579999948,140.29570870000032
offshore_g,0.0,0.0,7.824499171444582,23.473497514333854,39.122495857222916,54.771494200112414,70.42049254300137
onshore,25.672679102256538,32.99567158507232,65.99134317014465,93.01366041654086,119.75153221823733,146.77384946463263,171.80504859813507
onshore_V110,,,,,,,
pv_g,9.524232366375484,25.74717099346486,34.1136857993546,62.55360726609468,88.51925556522829,114.47068390362828,140.35101243836178
pv_g_ns,,,,,,,
pv_c,0.0,0.0,2.3574393100230266,2.3574393100230266,28.60096932980521,35.18965351013329,93.56734162557468
methanization,0.0,0.0,18.999999999999922,25.749999999994827,32.49999999999497,39.24999999999385,46.00000000000614
ocgt,1.4320798373399664,0.0,0.0,0.05592620883845298,0.10587254443617101,0.33396947693019746,0.016478332416756027
ccgt,6.655054885698114,0.10272028426535325,0.023424305209052674,0.21235818523385305,0.32515178560601965,4.636070004360719,10.657865218411203
coal,6.8919127580179085,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,377.17326279304336,377.1698784490796,364.9001268854348,301.69762893168735,230.20888763718497,192.03047505797792,98.79463318690112
h2_ccgt,0.0,0.0,0.0,1.254619494330295,1.7364728489480195,1.2174369463156482,0.0
battery1,0.0,0.0,0.0,0.02152697529697277,0.02635762231491436,0.032330522595473865,0.005606412607555824
battery4,0.0,0.0,0.0,0.0,8.313592771299886,14.83984853137238,99.45790229270847
electrolysis,0.0,4.800000000001015,19.999999999996124,25.401086832161223,29.44644359464451,35.735854291779276,39.99999999999698
hydrogen,0.0,0.0,0.2720359390187002,4.751187222031158,5.646584281710049,9.189832527732733,7.225543379208174
methane,0.0,0.0,11.16728007445381,20.049224566136132,27.718893729213157,36.27825085143971,45.79037585980512
methanation,0.0,0.0,2.571987753728705,6.644377764078887,8.386087446336255,10.12786424500339,11.86799999999954
pyrogazification,0.0,0.0,0.0,4.799999999999803,9.60109601552649,14.399999999998242,19.20219203105298
natural_gas,154.14703483181663,131.42947867749746,94.31081993812083,71.97528080921676,47.99483821081023,30.56446998004166,17.554610173660166
geothermal,0.0011692863660480383,0.0009674883283603883,1.7799999999999876,1.9199999999999968,2.0599999999999996,2.1999999999999997,2.3600000000001415
central_gas_boiler,12.891948965718182,15.972487934983066,7.09325475656854,7.482080108113847,7.464201541795302,7.436809817243906,7.37399930723799
central_wood_boiler,0.02137894000165051,0.010260360590745437,10.0999999999996,11.789999999999734,13.490000000000434,15.190000000000515,16.820000000000533
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
