,Consumption Electricity (TWh),Consumption Natural gas (TWh),Consumption Oil fuel (TWh),Consumption Wood fuel (TWh)
2019,40.42887873085855,136.87323406564207,38.858581122730065,73.26594387468121
2020,40.66255574661905,137.46227511167754,36.33978227528032,73.27159118978621
2021,40.89626805883391,137.99798577090561,33.87178847341277,73.28193984527347
2022,41.13025725811557,138.48149229831012,31.453959920019013,73.29724432304633
2023,41.364515439657545,138.91372784684222,29.08528639367651,73.31734846877782
2024,41.59908783819527,139.29543674022398,26.764752725869407,73.34210601567841
2025,44.5305721472172,132.25433781873312,24.491345610535294,76.94696194212122
2026,47.043147435266995,125.36133837124024,22.265322719097053,80.1615821250972
2027,49.5608466665824,118.5242923314268,20.085429395187365,83.26470545594317
2028,52.08420094700738,111.74142057907038,17.950317958428908,86.25801613005915
2029,54.62685023870757,104.98723268056452,15.83991446967956,89.16181252058506
2030,57.29604715403807,97.51314062479392,13.75536787825288,92.03891960783132
2031,60.112926840120785,90.80156894278404,11.697304362212408,94.92631691363081
2032,62.950274372960536,84.11098541753154,9.66741898623987,97.72039152023542
2033,65.80811706831842,77.43955912065323,7.667359554795818,100.42144755071105
2034,68.68642466066346,70.78546291974013,5.698828033813521,103.02990531003299
2035,70.88944785422281,62.946025559995505,3.763558984881435,105.34001750111346
2036,73.67499158708652,56.43984687857378,1.8633003055732542,107.91806953825655
2037,76.48051129686132,49.95236150074183,0.0,110.39742394661286
2038,78.59099206695063,43.636100096980364,0.0,111.979014472449
2039,80.85384161538367,36.88871899381606,0.0,113.6534401968005
2040,82.0643415599983,29.33406545121571,0.0,114.85385738866862
2041,84.2111076515459,22.807291037641804,0.0,116.49958741620047
2042,86.35724306095554,16.355892006696905,0.0,118.05405299667385
2043,88.50299791005096,9.981762098286676,0.0,119.52181937879999
2044,90.64679998880133,3.6864557660247703,0.0,120.9044647511889
2045,89.81252368935904,3.710089324066031,0.0,119.96424075053199
2046,89.76818661704728,3.720903533669865,0.0,119.38493001865577
2047,89.73526443928581,3.731749264652066,0.0,118.77409907501246
2048,89.71318055914706,3.7426266088914963,0.0,118.13263947690808
2049,89.70034277313651,3.75353565853483,0.0,117.46232145561643
