,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.040668588427528,2.1645008480933607,2.537535418109355,9.7850905724567,6.6678424445775315
2020,5.890805070053396,2.3232809680593047,2.572788048163255,9.760977487128635,6.863828361270317
2021,5.710936568988684,2.6908587087105205,1.968992253877367,9.627526650796263,7.39738221303712
2022,5.535505462669452,2.596521654161348,1.9764246122121714,9.618815103442335,7.2495066079076445
2023,5.387171399206978,2.003416034485863,1.978809175753057,9.569874039614547,6.173637013654573
2024,5.132610828360943,3.7892763955768123,1.9840172742760254,9.802552309192258,10.489498346341527
2025,4.755295248889072,4.015028504838399,1.945375771679164,9.658990105609051,10.905681885066056
2026,4.386493846926055,4.406476618913236,1.9310640901040956,9.583655623460306,11.274766325210425
2027,4.055381063235319,4.123390684495951,1.9163107337817598,9.508058853622313,10.689415047855364
2028,3.6561969680548816,4.4497268489893536,1.9018020699643792,9.433203309873786,11.42483748666246
2029,3.3005813803545307,4.136726622558401,1.9017321992303062,9.419432076282565,10.777025651920908
2030,2.9837486153659905,3.8966177609183017,1.9275302214329204,9.501821770097482,10.270168892067893
2031,2.700973683522654,3.64851373220027,1.9405938187504195,9.50701357652611,9.733594564230762
2032,2.4483568470302344,3.4205749258777236,1.9523753192025886,9.509218638633415,9.236991758816952
2033,2.222422539547335,3.2112192630658587,1.9628008628911766,9.508088261546328,8.777356865826988
2034,2.020085414235261,3.5228540252041642,1.9718165703072423,9.503322238417587,9.588184569278937
2035,1.8347029237949302,3.3262679021684862,1.9856956163568338,9.515658725705528,9.145940343098028
2036,1.6668847450167064,3.084288263106753,1.9786577482878995,9.482110546380273,8.583130117095122
2037,1.5145139828808,2.8657273486931096,1.9710448499437427,9.445519419160503,8.072871826243047
2038,1.3694027651695853,2.6610186730616063,2.2505738632557395,9.77341518468365,7.617770052285102
2039,1.237527411503054,2.4895021857326705,2.5886687598520894,10.36124118219977,7.226055186410391
2040,1.114186295339255,2.389402544856285,2.5910061172126277,10.33631122486376,7.014120453438209
2041,1.001291860861621,2.2429785285726758,2.5782105832299824,10.24115636303715,6.676940291760536
2042,0.8980544270563894,2.1144299814908867,2.587876609700881,10.200500825110288,6.424658298560564
2043,0.8036174155850103,1.9876138499798157,2.576347786518814,10.127095706182843,6.128750290046951
2044,0.7169883115222595,1.8700600102958307,2.6672617375574856,10.253146363488412,5.852533355413644
2045,0.6350640082874912,1.7676713050180337,2.6447299904357093,10.154781583081109,5.613089239035242
2046,0.5594738718286703,1.663411440396689,2.6228067316742365,10.061497461730024,5.363208238206045
2047,0.4894891145216911,1.5662013895261482,2.600600628837205,9.96874689415599,5.128192538745321
2048,0.42445671096105103,1.475295559703086,2.578465094805574,9.87754121149965,4.906142240163831
2049,0.3638224148328593,1.3917864731702876,2.5744972967091435,9.85268592867389,4.70649222422529
