,2020,2025,2030,2035,2040,2045,2050
river,9.66,9.66,9.66,9.66,9.66,9.66,9.66
lake,8.8,8.8,8.8,8.8,8.8,8.8,8.8
phs,5.2,5.2,5.2,6.7,7.2,7.7,8.2
offshore_f,0.0,0.0,0.0,3.9314703134963698,13.578237268475897,18.206523993113958,30.1
offshore_g,0.0,0.0,0.0,5.1,8.5,11.9,15.3
onshore,9.49,11.6,22.420164279105517,32.7,42.099999999999994,51.6,60.4
onshore_V110,,,,,,,
pv_g,6.62,13.776886083357049,23.990000000000002,39.60499156375769,50.33004727234804,63.27090209014725,98.7
pv_g_ns,,,,,,,
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,48.40455406955444
methanization,0.0,0.0,2.1691973969631237,2.9398333143052864,3.7104692316474486,4.48110514898961,5.251741066331773
ocgt,7.17063904416999,7.17063904416999,5.17063904416999,9.081367703029937,16.197277151294834,21.368804548385366,21.368804548385366
ccgt,6.5,6.5,5.5,4.5,3.5,9.1552302432952,18.955955533180944
coal,2.9,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,61.5,61.5,59.5,52.2,49.6,45.0,29.0
h2_ccgt,0.0,0.0,0.0,2.5982878891498533,4.840667954953325,4.840667954953325,4.840667954953325
battery1,0.0,0.0,0.0,0.3569018901787757,0.8487116874129624,0.8487116874129624,0.8487116874129624
battery4,0.0,0.0,0.0,0.0,0.0,0.0,22.695395799354447
electrolysis,0.0,0.5479452054794519,2.296499072259368,4.764822445670992,8.710219296059503,9.031662099624487,10.966210045662102
hydrogen,0.0,0.0,1.4185807440473144,7.2068016320100785,11.506098551107732,12.32801635932691,13.058609966632847
methane,80.0,80.0,80.0,80.0,80.0,80.0,80.0
methanation,0.0,0.0,0.2957859479270003,0.8816034740694976,1.1060952806043283,1.3643220898038317,1.6225456584575995
pyrogazification,0.0,0.0,0.0,0.5480077634433155,1.096015526886631,1.6440232903299463,2.192031053773262
natural_gas,87.58903551022988,87.58903551022988,87.58903551022988,87.58903551022988,87.58903551022988,87.58903551022988,111.63903900053603
geothermal,0.583,0.583,0.583,0.583,0.583,0.583,0.6086789453940507
central_gas_boiler,4.911423322293042,6.232651648260504,6.232651648260504,6.232651648260504,6.232651648260504,6.523471754087983,6.860415617142872
central_wood_boiler,0.911,0.911,2.6545769567025195,3.246639268474587,3.8884130428841983,4.546460786519452,5.176698234499088
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
