,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999986,,42.21752495954422,,,13.9,15.168613370801564,15.168613370801594,13.9,,,13.9,15.168613370801594
2025,32.55806129975156,22.500000000000057,50.366731055721814,42.51658584719495,42.51756620840344,42.517351289437734,22.499999999999996,25.628117096484836,25.62811709648483,22.499999999999996,106.34836463206594,106.36966019526912,22.499999999999996,25.62811709648483
2030,37.409007436458616,58.33108635961001,56.13320984286014,41.47007611349793,41.50031621380828,41.479926543017925,27.845248623305096,33.567969382352395,33.56797332235795,27.845248623305096,71.63859830852333,72.13460812010742,27.845248623305096,33.56797332235795
2035,52.776815934045004,58.369116467539676,53.39683638617019,41.74849771243128,42.73148098027421,41.61028104213007,35.03560953528948,44.32316033585327,44.32407558555277,35.03560953528948,46.466981832380405,71.45023248049175,35.03560953528948,44.32407558555277
2040,62.00888655518843,79.60550351929153,56.22072867549297,44.212636476625796,45.58040489148258,43.391922836943706,46.54575430751965,56.24567603355454,64.42074960997853,46.54575430751965,40.39250753678044,70.42087357834029,46.54575430751965,64.42074960997853
2045,60.490548333350134,80.66539820337306,51.62699643855916,46.33532374502491,48.68204132435801,45.866982628651186,51.462721419768876,64.41061353396879,80.09917365696714,51.462721419768876,38.535557066360404,70.40808560837738,51.462721419768876,80.09917365696714
2050,67.82607908821088,98.16134644110828,51.71638014219981,50.81534540946991,54.14421099935471,50.23931824136794,55.6132596895181,66.25385245249254,92.4139970913049,55.6132596895181,37.4778329426434,77.70402088739486,55.6132596895181,92.4139970913049
