,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.734562927173076,74.25972763224736,0,2006-01-27 07:00:00,2020
0,631,68.99649536109948,25.897610415456285,68.58365676795499,0,2006-01-27 07:00:00,2025
0,631,73.94984090973452,28.566067657509496,65.2922692042999,0,2006-01-27 07:00:00,2030
0,631,82.90004768527058,32.4912782922299,61.3139635190814,0,2006-01-27 07:00:00,2035
0,631,91.71428963161569,35.927330570197356,55.34052544862229,0,2006-01-27 07:00:00,2040
0,631,100.67487547376032,38.595821207472405,48.411961301747446,0,2006-01-27 07:00:00,2045
0,631,109.82856454746234,41.60928829315648,43.09438789561257,0,2006-01-27 07:00:00,2050
