,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999984,,42.21752495954426,,,13.900000000000002,15.168613370801568,15.168613370801593,13.900000000000002,,,13.900000000000002,15.168613370801593
2025,32.558061299751586,22.50000000000007,50.36673105572605,42.51658584719496,42.51756620840344,42.51735128943773,22.499999999999996,25.628117096484814,25.62811709648481,22.499999999999996,106.34836463206587,106.36966019526913,22.499999999999996,25.62811709648481
2030,37.333760286282434,77.60286002083635,56.096093198645974,41.48877935452011,41.512805922150804,41.496972246850056,28.030413531919304,30.365513943231406,30.365515858325633,28.030413531919304,71.72607457392596,72.10948902026222,28.030413531919304,30.365515858325633
2035,53.31635286135198,84.28527132979876,45.22423373207614,41.439470063680545,42.5361193392296,41.177357063883036,35.62372408091892,38.226004641823366,40.03591680061431,35.62372408091892,48.578352787548155,71.9297742555016,35.62372408091892,40.03591680061431
2040,82.78646513339768,321.37412467194895,46.953017539387886,48.34937061993498,50.18492288910516,46.63881931418922,40.78871324995737,44.18428251703482,50.58339201370849,40.78871324995737,31.748002155250763,88.30307438008403,40.78871324995737,50.58339201370849
2045,80.03217589099768,246.9239233662635,45.03985658196193,51.17321019131899,53.417454185456236,49.184712668534935,43.95648801010088,48.00942952867983,58.22980803292943,43.95648801010088,33.76215526924318,90.30016889916392,43.95648801010088,58.22980803292943
2050,1112.414577201502,3830.4560171864614,701.383945463855,118.45569301234248,74.33083110271969,68.34942268948372,47.697953360058094,51.78591337734918,73.72218560897923,47.697953360058094,42.121791307499514,109.08356374225396,47.697953360058094,73.72218560897923
